campaign_id,channel,campaign_type,start_date,end_date,promo_code,ad_spend,impressions,clicks,conversions,revenue,ctr,conversion_rate
CAMP3680,google_ads,seasonal_sale,2025-01-03,2024-06-29,WELCOME10,314.88,24013,1270,170,19286.13,0.0529,0.1339
CAMP3681,facebook,retargeting,2024-12-21,2024-05-31,,167.23,25714,1147,43,2019.7,0.0446,0.0375
CAMP3682,google_ads,new_arrival,2024-10-21,2025-09-17,WELCOME10,279.41,11237,866,40,1189.33,0.0771,0.0462
CAMP3683,facebook,retargeting,2024-09-18,2025-08-30,FREESHIP,125.85,45962,2838,150,17240.66,0.0617,0.0529
CAMP3684,google_ads,new_arrival,2024-07-13,2024-07-07,WELCOME10,388.38,14608,273,29,3122.35,0.0187,0.1062
CAMP3685,google_ads,seasonal_sale,2024-04-06,2025-06-27,WELCOME10,464.73,13512,1010,116,2665.0,0.0747,0.1149
CAMP3686,facebook,brand_awareness,2024-01-25,2024-05-31,FREESHIP,348.92,8798,411,51,6582.2,0.0467,0.1241
CAMP3687,google_ads,new_arrival,2025-10-31,2024-11-18,,262.96,25102,581,38,5537.85,0.0231,0.0654
CAMP3688,in_app,retargeting,2025-02-27,2024-11-20,,194.55,8074,590,70,8656.64,0.0731,0.1186
CAMP3689,facebook,retargeting,2024-09-25,2025-02-20,,482.39,12382,444,73,8394.86,0.0359,0.1644
CAMP3690,google_ads,retargeting,2024-03-16,2025-01-29,,119.64,13505,503,41,5490.74,0.0372,0.0815
CAMP3691,in_app,new_arrival,2024-01-26,2025-03-31,BF2025,226.97,41270,2323,174,13067.2,0.0563,0.0749
CAMP3692,email,brand_awareness,2024-02-05,2025-08-22,,158.54,37396,2753,184,8472.01,0.0736,0.0668
CAMP3693,instagram,seasonal_sale,2025-07-29,2024-06-11,,393.35,13006,211,11,542.92,0.0162,0.0521
CAMP3694,instagram,retargeting,2024-11-29,2025-06-27,,461.58,40640,2426,91,13474.97,0.0597,0.0375
CAMP3695,facebook,brand_awareness,2024-07-16,2024-05-13,FREESHIP,165.16,30269,773,40,2884.59,0.0255,0.0517
CAMP3696,email,brand_awareness,2025-05-03,2025-08-15,BF2025,442.84,42462,3344,135,11039.34,0.0788,0.0404
CAMP3697,in_app,new_arrival,2025-03-24,2025-06-13,,259.44,12859,676,51,3238.98,0.0526,0.0754
CAMP3698,google_ads,new_arrival,2024-08-16,2024-03-30,BF2025,166.7,39402,677,29,2253.86,0.0172,0.0428
CAMP3699,facebook,retargeting,2024-07-23,2025-09-04,,311.0,19862,1069,139,5344.84,0.0538,0.13
CAMP3700,instagram,new_arrival,2024-05-05,2024-04-06,BF2025,345.38,42472,1308,162,3425.9,0.0308,0.1239
CAMP3701,email,seasonal_sale,2025-07-24,2024-10-11,,65.08,22833,905,29,2371.36,0.0396,0.032
CAMP3702,google_ads,brand_awareness,2024-05-15,2025-02-08,BF2025,177.32,14989,654,70,5951.16,0.0436,0.107
CAMP3703,in_app,seasonal_sale,2025-04-28,2025-06-25,,187.42,23788,732,32,2117.89,0.0308,0.0437
CAMP3704,facebook,new_arrival,2025-06-03,2025-01-21,,429.5,12450,668,90,8910.19,0.0537,0.1347
CAMP3705,facebook,seasonal_sale,2025-04-28,2025-08-27,,326.54,1030,52,1,143.8,0.0505,0.0192
CAMP3706,in_app,retargeting,2024-04-03,2024-02-13,,443.8,28346,1522,84,9181.19,0.0537,0.0552
CAMP3707,facebook,brand_awareness,2024-06-28,2024-03-08,WELCOME10,477.46,28135,577,80,2182.23,0.0205,0.1386
CAMP3708,facebook,seasonal_sale,2025-06-22,2025-02-18,,355.14,25463,1154,34,1587.09,0.0453,0.0295
CAMP3709,instagram,seasonal_sale,2024-02-22,2024-02-14,,202.5,17709,358,22,1904.8,0.0202,0.0615
CAMP3710,google_ads,seasonal_sale,2024-08-29,2024-10-27,,235.69,20945,1324,82,10188.7,0.0632,0.0619
CAMP3711,in_app,retargeting,2025-09-17,2025-05-13,,122.56,15661,1047,59,4009.24,0.0669,0.0564
CAMP3712,instagram,brand_awareness,2024-07-09,2024-04-05,,80.17,43468,2417,66,1592.64,0.0556,0.0273
CAMP3713,instagram,new_arrival,2025-02-06,2024-07-26,,455.96,39941,2283,294,31020.3,0.0572,0.1288
CAMP3714,in_app,brand_awareness,2024-07-15,2024-03-28,WELCOME10,264.35,37595,2389,186,4785.09,0.0635,0.0779
CAMP3715,facebook,brand_awareness,2024-05-27,2024-08-11,SUMMER15,276.36,28666,575,15,980.46,0.0201,0.0261
CAMP3716,google_ads,brand_awareness,2024-03-18,2025-09-25,,408.68,1559,95,2,51.69,0.0609,0.0211
CAMP3717,instagram,seasonal_sale,2025-09-15,2024-07-18,SUMMER15,72.34,30329,2211,319,36206.89,0.0729,0.1443
CAMP3718,instagram,retargeting,2024-03-28,2025-04-20,,431.42,40903,767,91,11212.55,0.0188,0.1186
CAMP3719,facebook,retargeting,2024-08-31,2025-04-17,BF2025,158.2,15836,166,7,1015.22,0.0105,0.0422
CAMP3720,in_app,retargeting,2024-01-25,2024-10-04,BF2025,236.63,25129,1895,132,6285.1,0.0754,0.0697
CAMP3721,email,seasonal_sale,2024-10-23,2025-06-22,,93.13,12620,298,9,972.01,0.0236,0.0302
CAMP3722,instagram,retargeting,2024-06-28,2025-06-20,SUMMER15,213.25,8787,325,36,4460.43,0.037,0.1108
CAMP3723,facebook,new_arrival,2024-07-04,2024-06-18,WELCOME10,55.12,39022,1590,63,2661.51,0.0407,0.0396
CAMP3724,facebook,seasonal_sale,2024-04-15,2025-01-25,WELCOME10,94.4,12655,140,2,125.13,0.0111,0.0143
CAMP3725,in_app,brand_awareness,2025-08-25,2025-08-17,WELCOME10,432.47,44908,2152,189,10034.4,0.0479,0.0878
CAMP3726,email,seasonal_sale,2024-05-14,2025-09-22,WELCOME10,79.9,44889,1974,324,42079.26,0.044,0.1641
CAMP3727,google_ads,retargeting,2024-05-02,2024-10-12,,269.65,31472,806,80,2129.95,0.0256,0.0993
CAMP3728,email,new_arrival,2025-10-06,2025-07-19,,204.76,6101,465,28,627.46,0.0762,0.0602
CAMP3729,email,retargeting,2025-10-17,2024-08-10,,159.15,45374,580,30,1803.74,0.0128,0.0517
CAMP3730,email,seasonal_sale,2025-06-05,2024-04-17,,169.94,27533,998,161,20353.61,0.0362,0.1613
CAMP3731,in_app,retargeting,2024-11-20,2025-02-02,,149.14,2979,100,8,1144.52,0.0336,0.08
CAMP3732,facebook,new_arrival,2024-02-28,2025-02-02,,66.08,47997,1484,79,8412.95,0.0309,0.0532
CAMP3733,instagram,brand_awareness,2024-12-15,2024-06-23,,491.74,17897,519,36,3220.28,0.029,0.0694
CAMP3734,google_ads,brand_awareness,2024-07-09,2024-12-26,,192.41,27601,974,102,12364.08,0.0353,0.1047
CAMP3735,instagram,new_arrival,2025-04-15,2025-11-11,,232.17,35253,636,7,190.52,0.018,0.011
CAMP3736,in_app,retargeting,2024-10-04,2025-06-08,WELCOME10,138.96,36896,2371,290,22229.84,0.0643,0.1223
CAMP3737,facebook,retargeting,2024-11-22,2024-12-20,BF2025,405.27,31944,1380,114,6493.69,0.0432,0.0826
CAMP3738,instagram,retargeting,2024-06-21,2025-09-11,,486.89,32090,1848,126,15970.05,0.0576,0.0682
CAMP3739,google_ads,new_arrival,2025-08-20,2025-06-16,,216.2,48428,1188,118,14087.92,0.0245,0.0993
CAMP3740,email,brand_awareness,2025-05-17,2025-08-06,,103.21,35806,2412,81,9884.34,0.0674,0.0336
CAMP3741,facebook,new_arrival,2024-05-13,2024-06-10,,496.71,37418,2754,270,22676.01,0.0736,0.098
CAMP3742,email,seasonal_sale,2025-01-09,2025-10-26,,351.94,6535,384,36,1456.82,0.0588,0.0938
CAMP3743,instagram,retargeting,2025-05-04,2024-10-19,,283.81,45137,2966,183,20442.81,0.0657,0.0617
CAMP3744,email,retargeting,2024-05-20,2024-07-05,,223.01,24304,1402,116,13392.58,0.0577,0.0827
CAMP3745,email,retargeting,2024-05-02,2024-10-25,SUMMER15,499.2,21706,331,40,1436.66,0.0152,0.1208
CAMP3746,instagram,brand_awareness,2025-02-18,2025-01-17,,473.7,20042,1264,104,15126.05,0.0631,0.0823
CAMP3747,in_app,brand_awareness,2025-04-01,2024-04-05,,208.62,23754,476,38,1009.86,0.02,0.0798
CAMP3748,google_ads,brand_awareness,2024-05-15,2025-01-28,,335.36,8688,172,16,1527.99,0.0198,0.093
CAMP3749,instagram,retargeting,2025-08-27,2025-10-05,,68.74,17585,895,84,12193.54,0.0509,0.0939
CAMP3750,email,new_arrival,2024-09-06,2024-07-12,,85.96,39771,2355,248,36496.62,0.0592,0.1053
CAMP3751,instagram,seasonal_sale,2025-03-10,2024-08-04,,483.51,21349,1694,43,3202.05,0.0793,0.0254
CAMP3752,instagram,seasonal_sale,2025-03-17,2024-01-30,SUMMER15,249.33,10369,310,8,933.17,0.0299,0.0258
CAMP3753,instagram,new_arrival,2025-05-04,2025-05-28,WELCOME10,76.56,12631,561,24,1622.94,0.0444,0.0428
CAMP3754,facebook,brand_awareness,2025-01-10,2024-05-04,WELCOME10,485.54,40642,2533,316,42257.76,0.0623,0.1248
CAMP3755,in_app,seasonal_sale,2025-02-26,2024-12-10,,414.83,20459,1415,193,5917.83,0.0692,0.1364
CAMP3756,in_app,new_arrival,2025-02-25,2025-11-05,,336.61,13359,761,75,9727.2,0.057,0.0986
CAMP3757,google_ads,brand_awareness,2024-01-11,2025-08-11,WELCOME10,136.31,16295,597,51,6305.98,0.0366,0.0854
CAMP3758,email,seasonal_sale,2024-08-13,2025-10-31,,183.97,36783,1796,96,4749.43,0.0488,0.0535
CAMP3759,instagram,new_arrival,2025-01-03,2024-08-24,,226.99,12304,629,39,1809.5,0.0511,0.062
CAMP3760,google_ads,seasonal_sale,2024-11-23,2024-07-13,WELCOME10,133.89,47254,3574,496,26178.8,0.0756,0.1388
CAMP3761,email,seasonal_sale,2024-04-23,2025-09-19,,62.68,41431,892,67,9876.17,0.0215,0.0751
CAMP3762,in_app,brand_awareness,2024-01-20,2025-02-22,SUMMER15,238.06,46258,2700,334,45290.28,0.0584,0.1237
CAMP3763,email,new_arrival,2024-10-23,2024-05-06,,472.43,19013,674,72,10233.9,0.0354,0.1068
CAMP3764,google_ads,retargeting,2024-07-12,2025-03-19,,299.98,1303,93,4,485.47,0.0714,0.043
CAMP3765,instagram,retargeting,2024-06-12,2025-10-21,,403.18,28258,1406,178,18880.07,0.0498,0.1266
CAMP3766,instagram,retargeting,2024-11-09,2024-05-03,,150.97,38931,1967,104,14224.95,0.0505,0.0529
CAMP3767,in_app,retargeting,2024-06-12,2025-08-18,WELCOME10,285.31,1785,144,14,442.81,0.0807,0.0972
CAMP3768,google_ads,seasonal_sale,2024-01-20,2025-10-03,,260.02,8235,404,8,574.52,0.0491,0.0198
CAMP3769,facebook,retargeting,2025-04-23,2024-01-15,,64.08,39490,3018,163,17519.25,0.0764,0.054
CAMP3770,in_app,new_arrival,2024-04-13,2025-01-22,,113.87,2920,80,1,100.5,0.0274,0.0125
CAMP3771,facebook,brand_awareness,2025-02-16,2025-10-11,,181.34,4884,334,42,5127.91,0.0684,0.1257
CAMP3772,google_ads,brand_awareness,2025-03-19,2025-05-19,WELCOME10,61.97,44386,1655,69,7925.1,0.0373,0.0417
CAMP3773,in_app,brand_awareness,2024-02-26,2024-11-10,,115.92,36129,1007,134,6594.67,0.0279,0.1331
CAMP3774,google_ads,seasonal_sale,2025-04-06,2025-03-29,,223.98,2789,180,16,373.52,0.0645,0.0889
CAMP3775,email,new_arrival,2025-10-20,2024-03-24,,200.94,8252,177,11,1256.18,0.0214,0.0621
CAMP3776,google_ads,retargeting,2025-06-12,2024-12-16,WELCOME10,174.35,32386,1619,68,3426.66,0.05,0.042
CAMP3777,instagram,new_arrival,2024-10-23,2025-06-16,SUMMER15,323.32,3012,89,2,219.91,0.0295,0.0225
CAMP3778,in_app,brand_awareness,2024-10-28,2025-04-28,,54.2,4006,181,9,181.08,0.0452,0.0497
CAMP3779,facebook,brand_awareness,2024-08-31,2025-09-22,,157.43,41955,1353,178,21195.93,0.0322,0.1316
CAMP3780,google_ads,new_arrival,2025-05-04,2024-04-07,SUMMER15,237.21,44001,2898,402,21596.57,0.0659,0.1387
CAMP3781,instagram,new_arrival,2025-06-12,2025-07-19,,104.26,34057,610,56,6258.56,0.0179,0.0918
CAMP3782,email,new_arrival,2024-09-13,2024-07-03,SUMMER15,381.25,40172,2394,282,22496.03,0.0596,0.1178
CAMP3783,facebook,brand_awareness,2025-08-08,2024-11-24,,255.73,23676,1073,34,897.46,0.0453,0.0317
CAMP3784,google_ads,new_arrival,2024-08-28,2025-09-10,,283.72,40241,2609,146,10412.96,0.0648,0.056
CAMP3785,in_app,seasonal_sale,2024-10-24,2024-03-28,,341.73,32077,772,95,3255.77,0.0241,0.1231
CAMP3786,instagram,seasonal_sale,2025-06-20,2024-01-16,BF2025,115.38,32395,2278,311,9719.59,0.0703,0.1365
CAMP3787,email,retargeting,2025-08-06,2024-11-27,BF2025,361.36,29769,2337,127,8056.23,0.0785,0.0543
CAMP3788,instagram,brand_awareness,2024-05-13,2024-09-27,SUMMER15,235.26,40467,2707,400,47663.23,0.0669,0.1478
CAMP3789,in_app,brand_awareness,2024-12-18,2024-05-31,WELCOME10,208.42,32558,927,122,6168.04,0.0285,0.1316
CAMP3790,facebook,new_arrival,2024-08-03,2025-02-25,BF2025,130.78,10404,267,19,2635.33,0.0257,0.0712
CAMP3791,email,retargeting,2024-06-22,2024-07-19,SUMMER15,428.42,23979,807,21,738.83,0.0337,0.026
CAMP3792,instagram,seasonal_sale,2024-09-24,2024-12-18,,210.17,10704,408,34,4694.53,0.0381,0.0833
CAMP3793,in_app,seasonal_sale,2024-07-24,2025-08-22,,287.4,49890,2296,68,10123.16,0.046,0.0296
CAMP3794,google_ads,new_arrival,2024-12-15,2025-11-20,,132.87,32739,2531,369,35913.93,0.0773,0.1458
CAMP3795,facebook,seasonal_sale,2024-07-14,2024-04-21,WELCOME10,307.74,38771,678,76,3514.94,0.0175,0.1121
CAMP3796,google_ads,brand_awareness,2025-01-17,2025-05-11,,131.44,13926,820,90,7756.82,0.0589,0.1098
CAMP3797,instagram,seasonal_sale,2025-05-20,2025-09-12,BF2025,194.42,30969,1178,85,11695.87,0.038,0.0722
CAMP3798,instagram,retargeting,2024-02-09,2024-03-19,,153.28,7641,154,17,2185.36,0.0202,0.1104
CAMP3799,in_app,seasonal_sale,2024-02-01,2024-12-11,BF2025,279.12,9205,151,9,949.09,0.0164,0.0596
CAMP3800,google_ads,seasonal_sale,2025-06-21,2025-08-30,,240.72,49788,609,85,5034.34,0.0122,0.1396
CAMP3801,google_ads,retargeting,2024-06-28,2024-05-15,,424.24,30180,370,36,1991.93,0.0123,0.0973
CAMP3802,facebook,retargeting,2024-02-20,2024-08-13,,476.99,18391,1015,121,15507.26,0.0552,0.1192
CAMP3803,in_app,seasonal_sale,2024-07-13,2025-06-12,WELCOME10,354.95,18161,1072,126,5490.8,0.059,0.1175
CAMP3804,facebook,retargeting,2025-04-02,2024-07-23,BF2025,376.78,42259,3218,245,31382.97,0.0761,0.0761
CAMP3805,instagram,brand_awareness,2025-08-02,2024-03-28,WELCOME10,148.3,4706,252,22,1202.66,0.0535,0.0873
CAMP3806,email,brand_awareness,2024-01-28,2024-01-09,,280.94,2912,159,9,788.52,0.0546,0.0566
CAMP3807,facebook,brand_awareness,2025-07-13,2024-04-04,SUMMER15,376.31,1710,67,9,562.97,0.0392,0.1343
CAMP3808,email,brand_awareness,2024-08-10,2024-03-20,SUMMER15,150.99,13317,279,9,676.82,0.021,0.0323
CAMP3809,in_app,brand_awareness,2024-05-02,2024-05-26,WELCOME10,70.14,31465,1021,64,9450.64,0.0324,0.0627
CAMP3810,instagram,new_arrival,2024-11-30,2025-09-09,,465.91,27543,489,22,1643.58,0.0178,0.045
CAMP3811,email,new_arrival,2024-03-01,2024-08-14,WELCOME10,81.38,12054,423,40,2087.24,0.0351,0.0946
CAMP3812,facebook,seasonal_sale,2024-06-01,2025-09-28,,205.77,32723,1974,216,21582.77,0.0603,0.1094
CAMP3813,facebook,seasonal_sale,2024-01-24,2024-01-29,,143.23,6167,426,10,234.69,0.0691,0.0235
CAMP3814,facebook,seasonal_sale,2024-06-23,2024-03-28,,95.55,38928,1865,132,16573.31,0.0479,0.0708
CAMP3815,instagram,retargeting,2025-04-29,2024-08-30,,324.67,14118,644,20,715.67,0.0456,0.0311
CAMP3816,instagram,new_arrival,2025-04-12,2025-10-16,,116.35,4938,177,11,1504.41,0.0358,0.0621
CAMP3817,instagram,new_arrival,2025-07-13,2025-03-20,WELCOME10,411.24,2838,127,16,845.83,0.0447,0.126
CAMP3818,facebook,new_arrival,2025-07-13,2024-09-16,SUMMER15,87.59,41214,981,60,6675.78,0.0238,0.0612
CAMP3819,instagram,seasonal_sale,2024-11-30,2024-02-22,FREESHIP,391.44,45217,1364,65,3939.11,0.0302,0.0477
CAMP3820,google_ads,seasonal_sale,2024-07-28,2025-05-02,,101.14,43918,3050,267,18865.23,0.0694,0.0875
CAMP3821,facebook,retargeting,2024-07-13,2025-03-04,,361.97,24922,1612,139,5253.18,0.0647,0.0862
CAMP3822,facebook,new_arrival,2024-03-19,2025-01-30,,411.49,18407,1418,153,19474.75,0.077,0.1079
CAMP3823,instagram,brand_awareness,2024-09-18,2025-07-15,,95.77,21398,1642,89,12179.08,0.0767,0.0542
CAMP3824,in_app,new_arrival,2025-06-24,2024-07-14,FREESHIP,252.23,27301,437,34,3655.92,0.016,0.0778
CAMP3825,google_ads,seasonal_sale,2025-04-13,2025-10-06,SUMMER15,213.63,32834,1490,95,3573.05,0.0454,0.0638
CAMP3826,in_app,brand_awareness,2025-08-28,2025-10-23,,284.26,1626,28,3,349.77,0.0172,0.1071
CAMP3827,instagram,new_arrival,2024-06-20,2025-03-25,WELCOME10,68.5,1768,118,9,792.05,0.0667,0.0763
CAMP3828,email,new_arrival,2025-06-03,2025-05-07,,240.14,6678,288,32,3495.33,0.0431,0.1111
CAMP3829,facebook,retargeting,2025-09-06,2024-12-21,,78.7,29294,1480,76,6568.17,0.0505,0.0514
CAMP3830,in_app,seasonal_sale,2025-06-06,2025-06-30,,483.14,40506,842,33,4069.86,0.0208,0.0392
CAMP3831,email,seasonal_sale,2025-08-18,2024-02-15,WELCOME10,210.84,26660,978,66,5010.13,0.0367,0.0675
CAMP3832,email,new_arrival,2025-06-12,2024-09-13,WELCOME10,381.0,11410,882,44,5777.51,0.0773,0.0499
CAMP3833,email,brand_awareness,2024-10-23,2024-01-29,FREESHIP,478.63,44728,3450,317,8129.75,0.0771,0.0919
CAMP3834,in_app,seasonal_sale,2024-12-16,2025-07-26,WELCOME10,214.38,47567,2062,76,7961.89,0.0433,0.0369
CAMP3835,email,new_arrival,2024-07-13,2025-03-27,WELCOME10,73.78,13706,595,22,3046.57,0.0434,0.037
CAMP3836,email,new_arrival,2024-06-18,2025-06-20,WELCOME10,479.42,33185,2291,106,15251.49,0.069,0.0463
CAMP3837,in_app,retargeting,2025-03-06,2024-12-11,SUMMER15,213.57,28023,1477,196,25985.19,0.0527,0.1327
CAMP3838,instagram,new_arrival,2024-05-01,2025-05-06,,400.9,7066,426,22,2469.34,0.0603,0.0516
CAMP3839,instagram,retargeting,2024-07-24,2025-06-04,FREESHIP,427.65,4500,243,22,614.25,0.054,0.0905
CAMP3840,in_app,retargeting,2025-06-11,2024-05-26,,150.87,6255,264,16,2381.02,0.0422,0.0606
CAMP3841,facebook,brand_awareness,2025-08-05,2025-01-18,BF2025,218.3,35547,1053,27,807.09,0.0296,0.0256
CAMP3842,facebook,retargeting,2024-06-05,2025-03-15,,280.48,43469,912,128,17829.75,0.021,0.1404
CAMP3843,email,retargeting,2025-02-09,2025-09-30,,134.62,6508,391,28,780.05,0.0601,0.0716
CAMP3844,in_app,retargeting,2024-02-18,2024-10-17,FREESHIP,98.75,17696,400,51,4316.46,0.0226,0.1275
CAMP3845,instagram,retargeting,2025-02-25,2025-09-15,FREESHIP,222.47,43894,3428,146,11882.93,0.0781,0.0426
CAMP3846,instagram,retargeting,2024-03-02,2024-10-26,,439.94,9602,513,52,6648.74,0.0534,0.1014
CAMP3847,facebook,brand_awareness,2024-01-03,2025-01-31,SUMMER15,202.88,14354,955,71,8787.78,0.0665,0.0743
CAMP3848,facebook,retargeting,2024-03-09,2025-11-10,,317.82,8990,367,11,1395.19,0.0408,0.03
CAMP3849,in_app,seasonal_sale,2025-08-14,2025-11-07,,211.29,38265,926,102,13043.41,0.0242,0.1102
CAMP3850,instagram,seasonal_sale,2025-09-16,2025-10-08,,139.1,13113,298,16,1189.87,0.0227,0.0537
CAMP3851,google_ads,seasonal_sale,2025-09-16,2024-09-28,BF2025,370.54,19719,729,40,2517.54,0.037,0.0549
CAMP3852,google_ads,brand_awareness,2025-04-29,2024-03-27,,172.65,28967,762,84,10278.3,0.0263,0.1102
CAMP3853,facebook,seasonal_sale,2024-01-12,2024-01-29,,92.9,23544,1928,290,32172.8,0.0819,0.1504
CAMP3854,google_ads,brand_awareness,2024-12-12,2025-05-02,,494.94,26667,934,112,15747.07,0.035,0.1199
CAMP3855,instagram,seasonal_sale,2024-07-21,2024-06-21,,447.87,8373,258,6,836.16,0.0308,0.0233
CAMP3856,facebook,retargeting,2025-08-03,2024-03-14,,272.02,17362,1086,128,18704.85,0.0626,0.1179
CAMP3857,instagram,seasonal_sale,2025-07-02,2024-05-30,SUMMER15,208.25,3632,248,41,2578.71,0.0683,0.1653
CAMP3858,in_app,seasonal_sale,2024-11-22,2025-02-06,,271.99,32601,339,30,606.59,0.0104,0.0885
CAMP3859,facebook,brand_awareness,2025-04-25,2025-02-06,BF2025,434.47,24995,786,68,3275.03,0.0314,0.0865
CAMP3860,instagram,brand_awareness,2024-01-03,2024-03-23,WELCOME10,190.01,19075,1368,116,7240.02,0.0717,0.0848
CAMP3861,instagram,retargeting,2024-10-06,2025-04-23,SUMMER15,153.56,46896,745,104,2138.76,0.0159,0.1396
CAMP3862,facebook,seasonal_sale,2024-07-31,2025-04-19,,131.03,9996,135,25,2611.89,0.0135,0.1852
CAMP3863,email,retargeting,2025-04-13,2025-07-11,WELCOME10,150.93,24202,546,74,3628.37,0.0226,0.1355
CAMP3864,email,seasonal_sale,2024-02-03,2024-07-30,,306.59,34645,1001,69,7152.24,0.0289,0.0689
CAMP3865,email,brand_awareness,2025-08-18,2025-11-10,,443.49,19083,424,21,549.78,0.0222,0.0495
CAMP3866,email,brand_awareness,2024-05-02,2024-08-13,,344.28,1500,115,1,115.11,0.0767,0.0087
CAMP3867,instagram,retargeting,2024-07-11,2024-10-20,WELCOME10,328.8,30750,420,21,2112.98,0.0137,0.05
CAMP3868,google_ads,brand_awareness,2025-01-29,2024-03-08,WELCOME10,55.77,49416,2342,295,24838.44,0.0474,0.126
CAMP3869,facebook,new_arrival,2025-04-28,2025-04-04,,439.33,19068,1224,82,9446.52,0.0642,0.067
CAMP3870,google_ads,seasonal_sale,2025-02-02,2025-04-21,,95.66,15586,1253,170,18619.16,0.0804,0.1357
CAMP3871,google_ads,new_arrival,2025-07-14,2024-12-20,WELCOME10,351.36,26295,1423,103,7994.1,0.0541,0.0724
CAMP3872,instagram,brand_awareness,2024-03-23,2024-08-02,,427.68,35730,670,11,1363.03,0.0188,0.0164
CAMP3873,google_ads,retargeting,2025-07-02,2025-01-30,BF2025,72.2,35562,2793,135,15169.16,0.0785,0.0483
CAMP3874,google_ads,retargeting,2024-05-01,2024-09-11,,306.35,19589,193,6,161.16,0.0099,0.0311
CAMP3875,in_app,seasonal_sale,2024-06-17,2025-03-01,WELCOME10,169.42,24542,1843,184,10744.26,0.0751,0.0998
CAMP3876,google_ads,retargeting,2024-01-09,2025-03-14,SUMMER15,111.16,38230,1774,71,5008.37,0.0464,0.04
CAMP3877,instagram,brand_awareness,2024-07-06,2024-08-03,SUMMER15,356.29,1002,58,9,873.15,0.0579,0.1552
CAMP3878,email,seasonal_sale,2024-03-12,2024-12-17,,138.21,46114,806,77,4264.98,0.0175,0.0955
CAMP3879,facebook,retargeting,2024-12-10,2025-04-26,,294.62,40104,2636,128,5725.03,0.0657,0.0486
CAMP3880,google_ads,brand_awareness,2024-12-01,2025-06-18,,321.63,46648,2484,316,14144.31,0.0532,0.1272
CAMP3881,facebook,seasonal_sale,2025-06-20,2025-06-24,FREESHIP,88.76,46267,989,87,3021.89,0.0214,0.088
CAMP3882,email,retargeting,2024-09-11,2024-02-15,,181.39,23715,391,34,2520.56,0.0165,0.087
CAMP3883,google_ads,retargeting,2024-02-06,2024-03-22,,417.94,24119,950,130,13040.96,0.0394,0.1368
CAMP3884,email,seasonal_sale,2024-04-23,2024-04-16,SUMMER15,67.11,13167,476,35,2253.05,0.0362,0.0735
CAMP3885,google_ads,new_arrival,2024-01-03,2024-06-19,,231.08,47030,1229,70,10237.09,0.0261,0.057
CAMP3886,facebook,seasonal_sale,2025-06-18,2024-02-09,WELCOME10,342.42,6475,433,24,2592.39,0.0669,0.0554
CAMP3887,instagram,brand_awareness,2024-04-06,2025-02-28,,417.29,13870,739,72,6991.28,0.0533,0.0974
CAMP3888,google_ads,new_arrival,2024-04-25,2025-03-09,,409.82,14194,368,42,3328.51,0.0259,0.1141
CAMP3889,email,retargeting,2024-01-04,2025-10-21,BF2025,50.07,37389,1418,33,4609.07,0.0379,0.0233
CAMP3890,instagram,brand_awareness,2025-08-25,2025-05-10,,60.07,12271,913,26,3093.7,0.0744,0.0285
CAMP3891,in_app,retargeting,2024-06-28,2024-04-18,WELCOME10,227.83,2143,33,0,0.0,0.0154,0.0
CAMP3892,google_ads,new_arrival,2025-02-26,2024-02-06,,204.35,2808,80,2,200.9,0.0285,0.025
CAMP3893,google_ads,seasonal_sale,2025-04-02,2025-11-13,WELCOME10,231.64,23046,1443,43,2625.3,0.0626,0.0298
CAMP3894,in_app,brand_awareness,2024-11-12,2024-05-15,,128.24,41456,440,39,1222.84,0.0106,0.0886
CAMP3895,in_app,retargeting,2025-05-02,2024-10-11,,423.92,12997,991,31,1988.18,0.0762,0.0313
CAMP3896,google_ads,retargeting,2025-08-25,2025-06-03,FREESHIP,297.07,12322,315,9,243.35,0.0256,0.0286
CAMP3897,in_app,brand_awareness,2025-01-27,2024-05-25,BF2025,371.69,2775,174,12,1417.4,0.0627,0.069
CAMP3898,in_app,brand_awareness,2025-08-12,2025-09-05,WELCOME10,253.05,38213,2313,328,19951.1,0.0605,0.1418
CAMP3899,google_ads,retargeting,2025-07-23,2024-03-20,,223.32,6033,221,11,1602.91,0.0366,0.0498
CAMP3900,instagram,seasonal_sale,2024-02-11,2024-04-29,BF2025,220.47,33717,983,57,5571.66,0.0292,0.058
CAMP3901,google_ads,retargeting,2024-01-27,2025-05-05,,459.85,17623,377,11,490.78,0.0214,0.0292
CAMP3902,google_ads,seasonal_sale,2025-02-04,2025-09-12,,203.45,10617,460,55,6581.34,0.0433,0.1196
CAMP3903,email,new_arrival,2024-03-25,2025-10-25,,467.95,32969,2025,234,7098.87,0.0614,0.1156
CAMP3904,facebook,new_arrival,2024-07-10,2024-09-29,,312.45,10929,804,124,10806.28,0.0736,0.1542
CAMP3905,email,retargeting,2024-01-28,2025-01-07,,343.16,17500,1017,92,11675.49,0.0581,0.0905
CAMP3906,in_app,brand_awareness,2025-04-28,2024-06-22,SUMMER15,164.15,29195,1824,217,23834.73,0.0625,0.119
CAMP3907,in_app,seasonal_sale,2025-01-02,2025-01-19,FREESHIP,294.86,46389,3255,289,15928.71,0.0702,0.0888
CAMP3908,in_app,new_arrival,2025-08-10,2024-09-06,FREESHIP,359.82,23963,1354,136,7788.12,0.0565,0.1004
