event_id,session_id,customer_id,event_datetime,page_type,action,add_to_cart,referral_source
WEB307663,SESS106676,CUST1232,2025-04-12 13:11:37.000000,category,remove_from_cart,False,paid_ads
WEB307664,SESS107537,CUST1478,2026-02-02 03:22:39.000000,checkout,view_page,False,paid_ads
WEB307665,SESS101816,CUST1081,2025-04-22 18:57:10.000000,checkout,search,False,paid_ads
WEB307666,SESS106393,CUST1150,2025-05-03 18:53:07.000000,home,view_page,False,direct
WEB307667,SESS101115,CUST1065,2025-11-13 19:41:06.000000,HOME,view_page,False,email
WEB307668,SESS102655,CUST1075,2025-03-12 11:30:09.000000,home,remove_from_cart,False,social
WEB307669,SESS105554,CUST1394,,search_results,remove_from_cart,False,organic_search
WEB307670,SESS100727,CUST1175,2025-12-16 02:22:10.000000,category,,False,email
WEB307671,SESS102600,CUST1133,2025-12-03 16:32:07.000000,,view_page,False,paid_ads
WEB307672,SESS106269,CUST1309,2025-05-14 18:18:40.000000,home,view_page,False,direct
WEB307673,SESS101664, cust1424 ,2025-05-11 10:52:51.000000,category,add_to_cart,True,social
WEB307674,SESS103910,CUST1284,2025-03-24 17:01:23.000000,category,add_to_cart,True,direct
WEB307675,SESS102367,CUST1322,2025-08-13 16:09:27.000000,product,add_to_cart,True, email 
WEB307676,SESS106362,CUST1371,2025-08-09 13:20:36.000000,checkout,view_page,False,email
WEB307677,SESS101686,CUST1098,2025-08-01 07:10:35.000000,category,view_page,False,direct
WEB307678,SESS105971,CUST1246,2025-03-10 17:51:10.000000,search_results,view_page,False,direct
WEB307679,SESS107533,CUST1439,,checkout,purchase,False,organic_search
WEB307680,SESS102931,CUST1097,2025-10-01 23:59:37.000000,cart,view_page,False,paid_ads
WEB307681,SESS107618,CUST1355,2025-11-04 18:23:13.000000,cart,search,False,email
WEB307682,SESS103564,CUST1144,,search_results,search,False,organic_search
WEB307683,SESS106236,CUST1039,2025-04-15 18:40:35.000000,checkout,remove_from_cart,False,
WEB307684,SESS104981,CUST1243,2026-01-25 03:11:17.000000,search_results,purchase,False,organic_search
WEB307685,SESS107851,CUST1297,2025-04-01 08:23:49.000000,product,remove_from_cart,False,direct
WEB307686,SESS107503,CUST1144,2026-01-13 17:55:40.000000,product,add_to_cart,True,email
WEB307687,SESS104576,CUST1423,2025-03-30 10:51:26.000000,cart,remove_from_cart,False,email
WEB307688,SESS104527,CUST1313,2025-06-18 05:19:18.000000,cart,search,False,direct
WEB307689,SESS101494,CUST1361,2025-09-05 13:00:54.000000,product,remove_from_cart,False,social
WEB307690,SESS104787,CUST1009,2025-06-19 00:53:55.000000,product,view_page,False,email
WEB307691,SESS106018,CUST1324,2025-07-12 22:06:57.000000, category ,view_page,False,social
WEB307692,SESS100214,CUST1237,2026-01-24 17:52:30.000000,checkout,remove_from_cart,False,social
WEB307693,SESS104436,CUST1118,2026-02-11 04:56:42.000000,,search,False,direct
WEB307694,SESS106751,CUST1404,2026-01-25 23:20:04.000000, category ,search,False,direct
WEB307695,,CUST1099,2025-05-22 16:04:52.000000,product,remove_from_cart,False,paid_ads
WEB307696,SESS102101,CUST1066,2025-07-07 01:26:07.000000,product,remove_from_cart,False,paid_ads
WEB307697,SESS101377,CUST1113,2025-11-29 09:33:34.000000,home,view_page,False,email
WEB307698,SESS105864,CUST1129,2025-07-01 09:09:22.000000,category, search ,False,social
WEB307699,SESS103600,CUST1069,2025-04-17 18:40:27.000000,home,remove_from_cart,False,paid_ads
WEB307700,SESS102471,CUST1222,2025-06-01 19:12:58.000000,,search,False,paid_ads
WEB307701, sess107116 ,CUST1078,2025-10-09 16:42:36.000000,search_results,add_to_cart,True,email
WEB307702,SESS101841,CUST1292,2025-04-05 10:52:09.000000,checkout,add_to_cart,True,paid_ads
WEB307703,SESS104824,CUST1469,2025-11-30 08:31:56.000000,cart,,False,email
WEB307704,SESS103562,CUST1269,2025-06-30 11:57:34.000000,cart,remove_from_cart,False,email
WEB307705,SESS105994,CUST1218,2025-12-17 05:39:14.000000,search_results,remove_from_cart,False,direct
WEB307706,SESS101162,CUST1053,2025-08-22 10:54:11.000000,category,view_page,False,paid_ads
,SESS106235,CUST1260,2025-10-06 07:21:29.000000,checkout,add_to_cart,True,social
WEB307708,SESS104224,CUST1237,2025-05-22 16:27:15.000000,home,purchase,False,organic_search
WEB307709,SESS105902,CUST1285,2026-02-08 17:15:06.000000,product,purchase,False,paid_ads
WEB307710,SESS107091,CUST1221,2025-02-23 05:52:56.000000,home,add_to_cart,,email
WEB307711,SESS100272,CUST1100,2025-09-13 16:42:38.000000,,add_to_cart,True,
WEB307712,SESS105978,CUST1279,2025-10-05 07:29:10.000000,home,,False,organic_search
WEB307713,,CUST1410,2025-03-29 14:02:23.000000,product,view_page,False,organic_search
WEB307714,SESS107493,CUST1198,2025-12-27 09:04:15.000000,checkout,purchase,False,email
WEB307715,SESS100025,CUST1317,2026-01-11 11:08:01.000000,search_results,remove_from_cart,False,social
WEB307716,SESS103956,CUST1459,2025-12-03 23:34:47.000000,search_results,add_to_cart,True,email
WEB307717,,CUST1358,2025-04-27 07:21:20.000000,cart,view_page,False,organic_search
WEB307718,SESS102661,CUST1057,2026-01-16 19:01:51.000000,checkout,view_page,False,
WEB307719,SESS104518,CUST1450,2025-04-05 17:18:13.000000,home,search,False,paid_ads
WEB307720,SESS106099,CUST1362,2025-10-03 22:34:16.000000,search_results,,False,paid_ads
WEB307721,SESS103044,CUST1097,2025-06-12 22:39:30.000000,,,False,social
WEB307722,SESS107382,CUST1477,2025-07-18 16:20:48.000000,cart,purchase,False,email
WEB307723,SESS105163,CUST1496,2025-05-07 18:08:08.000000,cart,view_page,False,organic_search
WEB307724,SESS102167,CUST1452,2025-06-12 21:58:00.000000,,remove_from_cart,False,email
WEB307725,SESS107830,CUST1395,2025-08-03 00:15:34.000000,search_results,purchase,False,social
WEB307726,SESS103079,CUST1491,2025-08-23 22:36:50.000000,cart,add_to_cart,True,organic_search
WEB307727,SESS104608,CUST1194,2025-09-01 06:30:56.000000,,remove_from_cart,False,email
WEB307728,SESS100148,CUST1170,2025-08-04 22:36:19.000000, cart ,view_page,False,paid_ads
WEB307729,SESS104018,CUST1354,2025-04-23 12:06:11.000000,checkout,,False,organic_search
WEB307730,SESS103977,CUST1362,2026-01-16 08:51:35.000000,home, search ,False, email 
WEB307731,SESS107752,CUST1097,2026-01-04 14:20:45.000000,home,search,False,social
WEB307732,SESS106047,CUST1424,2025-09-23 08:33:57.000000,cart,view_page,,direct
WEB307733,SESS103982,CUST1273,2025-06-13 01:54:11.000000,cart,add_to_cart,True,direct
WEB307734,SESS105731,CUST1193,2025-07-07 19:29:16.000000,cart,purchase,False,direct
WEB307735,SESS102709,CUST1013,2025-04-07 02:49:01.000000,category,remove_from_cart,False,email
WEB307736,SESS107604,CUST1159,2025-07-31 21:35:01.000000,checkout,remove_from_cart,False,direct
WEB307737,SESS107752,CUST1417,2025-09-18 03:32:23.000000,category,remove_from_cart,False,social
WEB307738,SESS105341,CUST1435,2025-06-21 13:51:43.000000,search_results,add_to_cart,True,email
WEB307739,SESS103772,CUST1164,2025-02-23 04:28:39.000000,,search,False,organic_search
WEB307740,SESS101402,CUST1130,2025-04-29 16:27:13.000000,category,purchase,False,social
WEB307741,SESS101881,CUST1483,2025-06-08 04:46:01.000000,search_results,remove_from_cart,False,direct
WEB307742,,CUST1162,2025-09-13 18:01:14.000000,cart,view_page,False,direct
WEB307743,SESS101350,CUST1111,2025-03-04 14:29:53.000000, cart ,add_to_cart,True,social
,,CUST1387,2025-07-01 23:40:18.000000,product,view_page,,direct
WEB307745,SESS102872,CUST1081,2026-02-08 22:23:15.000000, cart ,view_page,False,social
,SESS107869,CUST1287,2025-07-06 09:37:59.000000,cart,add_to_cart,True,paid_ads
WEB307747,SESS103993,CUST1435,2025-12-27 10:03:08.000000,checkout,remove_from_cart,False,paid_ads
WEB307748,SESS104698,CUST1207,2025-06-02 08:45:12.000000,home,view_page,False,direct
WEB307749,SESS106315,CUST1276,2025-11-29 05:28:22.000000,product,view_page,False,social
WEB307750,,CUST1407,2025-11-12 23:13:57.000000,product,remove_from_cart,False,paid_ads
WEB307751,SESS103071,CUST1212,2026-01-15 21:40:22.000000,category,add_to_cart,True,email
WEB307752, SESS101323 ,CUST1011,2025-06-04 06:36:21.000000,cart,remove_from_cart,False,paid_ads
WEB307753,SESS106955,CUST1370,2025-10-17 04:29:12.000000,category,view_page,False,social
WEB307754,SESS101397,CUST1498,2025-12-13 14:46:35.000000,cart,remove_from_cart,False,organic_search
WEB307755,SESS105267,CUST1077,2025-04-18 15:23:23.000000,search_results,add_to_cart,True,social
WEB307756,,CUST1342,2025-06-10 21:57:08.000000,cart,search,False,organic_search
WEB307757,SESS100248,CUST1412,2025-11-01 10:14:25.000000,category,view_page,False,social
WEB307758,SESS101417,CUST1393,2025-02-20 08:31:46.000000,checkout, add_to_cart ,,direct
WEB307759,,CUST1103,2025-07-14 02:23:14.000000,category,purchase,False,social
WEB307760,SESS102952,CUST1389,2025-05-11 01:48:35.000000,cart,view_page,False, direct 
WEB307761,SESS100946,CUST1041,2025-10-08 20:33:44.000000,checkout,purchase,False,email
WEB307762, SESS105809 ,CUST1019,2025-11-07 09:28:35.000000,cart,purchase,False, social 
,SESS103691,CUST1486,2025-08-31 15:28:56.000000,product,add_to_cart,True,direct
WEB307764,SESS107924,CUST1442,2026-02-02 17:41:28.000000,checkout,PURCHASE,,email
WEB307765,SESS104671,CUST1260,2026-01-03 05:56:39.000000,search_results,search,False,social
WEB307766,SESS106016,CUST1309,2025-05-11 04:16:43.000000,home,add_to_cart,True,paid_ads
WEB307767,SESS107196,CUST1253,2026-01-15 08:54:57.000000,product,search,False,social
WEB307768,SESS103130,CUST1313,2025-06-22 19:48:58.000000,category,purchase,False,organic_search
WEB307769,sess104923, cust1488 ,2025-05-11 19:25:45.000000,checkout,add_to_cart,True,paid_ads
WEB307770,SESS105788,CUST1434,2025-05-01 08:16:26.000000,cart,view_page,,social
WEB307771,SESS104705,CUST1012,2025-08-16 14:33:20.000000,checkout,search,False,email
WEB307772,SESS107450,CUST1430,2026-01-17 12:12:43.000000,category,add_to_cart,True,ORGANIC_SEARCH
WEB307773,SESS101410, cust1098 ,2025-06-01 22:41:49.000000,product,view_page,False,paid_ads
WEB307774,SESS104529,cust1472,2025-11-12 12:30:58.000000,checkout,view_page,False,EMAIL
WEB307775,SESS104161,CUST1377,2025-11-18 09:06:39.000000,,,False,social
WEB307776,SESS106889, cust1178 ,2025-11-22 17:32:56.000000,category,view_page,False,social
,SESS104699,CUST1332,2025-10-25 18:19:52.000000,product,add_to_cart,True,paid_ads
WEB307778,SESS101858,CUST1127,2025-06-18 23:18:54.000000,cart,view_page,False,organic_search
WEB307779,SESS102367,CUST1057,2026-02-02 17:50:03.000000,cart,search,False,paid_ads
WEB307780,SESS100368,CUST1340,2025-04-21 16:03:56.000000,product,add_to_cart,True,email
WEB307781,SESS104460,CUST1331,2025-12-16 14:44:46.000000,category,search,False,social
WEB307782,SESS105438, CUST1245 ,2025-10-01 18:55:32.000000,cart,,False,organic_search
WEB307783,SESS104315,CUST1238,2026-01-05 00:50:48.000000,search_results,add_to_cart,True,PAID_ADS
WEB307784,SESS106380,CUST1260,2026-01-30 09:03:06.000000,search_results,remove_from_cart,False,organic_search
WEB307785,SESS100988,CUST1256,2025-08-05 00:25:47.000000,home,purchase,False,email
WEB307786,SESS103354,CUST1379,2025-11-18 13:40:12.000000,checkout,view_page,False,paid_ads
WEB307787,SESS105734,CUST1328,2025-09-27 18:06:00.000000,checkout,view_page,False,email
WEB307788,SESS100500,CUST1327,2025-05-03 08:34:56.000000,HOME,add_to_cart,True,organic_search
WEB307789,,CUST1021,2025-07-05 00:25:48.000000,cart,purchase,False,direct
WEB307790, sess107004 ,CUST1262,2025-10-23 11:14:10.000000,home,purchase,False,organic_search
WEB307791,SESS107991,CUST1223,2025-05-06 05:30:42.000000,search_results,view_page,False,email
WEB307792,sess106394,CUST1265,2026-02-07 23:28:21.000000,product,search,False,organic_search
WEB307793,SESS104474,CUST1367,2025-04-15 07:49:58.000000,checkout, remove_from_cart ,,social
WEB307794,SESS100654,CUST1134,2025-03-29 18:50:07.000000,category,add_to_cart,True,organic_search
WEB307795,SESS107964,CUST1301,2025-07-21 05:39:58.000000,checkout,search,False,social
WEB307796,SESS107220,CUST1366,2025-02-25 03:05:58.000000,cart,remove_from_cart,False,organic_search
WEB307797,SESS105591,CUST1350,2025-08-22 17:39:30.000000,checkout,add_to_cart,True,direct
WEB307798,SESS106538,CUST1210,2025-05-01 13:20:31.000000, product ,search,False,organic_search
WEB307799,SESS106197,CUST1473,2025-09-11 12:58:55.000000,home,purchase,False,email
WEB307800,SESS103940,CUST1494,2026-01-27 19:19:50.000000,search_results,search,False,organic_search
WEB307801,,CUST1306,2025-11-26 20:53:28.000000,checkout,view_page,False,ORGANIC_SEARCH
WEB307802,SESS106308,CUST1207,,product,view_page,False,organic_search
WEB307803,SESS107995,CUST1125,2025-02-27 11:24:28.000000,home,remove_from_cart,False,email
WEB307804,SESS102015,CUST1110,2025-10-23 20:59:11.000000,cart,purchase,False,direct
WEB307805,SESS104304,CUST1482,2026-01-26 20:52:29.000000,cart,view_page,False,
WEB307806,SESS104794,CUST1206,2025-05-01 00:01:24.000000,category,add_to_cart,True,organic_search
WEB307807,SESS106727,CUST1148,2025-06-30 04:14:39.000000,search_results,add_to_cart,True,organic_search
WEB307808,SESS103591,CUST1274,2025-04-26 06:03:34.000000,search_results,add_to_cart,True,social
WEB307809,SESS103574,CUST1379,2025-04-25 11:42:08.000000, search_results ,remove_from_cart,False, social 
WEB307810,SESS102686,CUST1132,2025-04-12 18:09:54.000000,cart,view_page,False,email
WEB307811,SESS107381,CUST1389,2025-06-10 19:35:19.000000,cart,purchase,False,social
WEB307812,SESS103226,CUST1052,2025-10-11 09:33:40.000000,category,add_to_cart,True,paid_ads
WEB307813,SESS103709,CUST1264,2025-02-20 13:22:45.000000,search_results,purchase,False,paid_ads
WEB307814,SESS107947,CUST1208,2025-05-16 06:22:12.000000,product,remove_from_cart,False,social
WEB307815,SESS104969,CUST1088,2026-01-25 16:33:26.000000,checkout,view_page,False,organic_search
WEB307816,SESS106773,CUST1035,2025-06-22 02:58:50.000000,search_results,add_to_cart,True,paid_ads
WEB307817,SESS100258,CUST1026,2025-07-07 07:38:10.000000, category ,add_to_cart,,direct
WEB307818,SESS101447,CUST1427,2025-11-23 13:11:03.000000,product,search,False,EMAIL
WEB307819,SESS106431,cust1426,2025-03-07 23:29:23.000000,cart,add_to_cart,True,social
WEB307820,SESS103892,CUST1442,2025-12-23 04:31:13.000000,home,add_to_cart,True,email
WEB307821,SESS103486,CUST1103,2025-08-20 21:46:38.000000,search_results,,False,social
WEB307822,SESS107232,CUST1034,2025-09-05 06:16:39.000000,product,search,False,email
WEB307823,SESS106877,CUST1038,,checkout, add_to_cart ,True,organic_search
WEB307824,SESS106788,CUST1268,2025-09-10 17:11:37.000000,cart,view_page,False,organic_search
WEB307825,SESS101467,CUST1199,2025-05-02 10:47:08.000000,cart,search,False,email
WEB307826,SESS104344,CUST1043,2026-02-04 13:49:06.000000,category,view_page,False,email
WEB307827,SESS107285,CUST1397,2026-01-25 18:22:11.000000,category,view_page,False,
WEB307828,SESS103214,CUST1422,2025-11-29 03:45:41.000000,checkout,search,False,direct
WEB307829,SESS104279,CUST1250,2025-05-19 11:19:03.000000,cart,search,False,direct
WEB307830,SESS100578,CUST1498,2025-08-12 15:52:08.000000,search_results,remove_from_cart,False,social
WEB307831,SESS104448,CUST1363,2025-03-01 16:18:00.000000, checkout ,add_to_cart,True,direct
WEB307832,SESS106918,CUST1126,2026-01-21 18:22:08.000000,search_results,search,False,social
WEB307833,SESS105991,CUST1143,2025-10-05 02:36:46.000000,category,view_page,False,paid_ads
WEB307834,SESS105138,CUST1093,2026-01-18 06:43:15.000000,search_results,remove_from_cart,False,social
WEB307835,SESS105741,CUST1425,2025-08-18 13:47:53.000000,search_results,add_to_cart,True,paid_ads
WEB307836,SESS103733,CUST1130,2026-01-30 11:06:23.000000,home,purchase,False,organic_search
WEB307837,SESS101613,CUST1467,2025-02-21 07:06:16.000000,product,add_to_cart,True,
WEB307838,SESS105591,CUST1440,2025-08-09 00:30:56.000000,cart,remove_from_cart,False,paid_ads
WEB307839,SESS100184,CUST1383,2025-07-19 06:00:44.000000,home,view_page,False,organic_search
WEB307840,SESS101507,CUST1234,2025-03-06 00:16:28.000000,category,remove_from_cart,False,organic_search
WEB307841,SESS101047,CUST1161,2025-10-02 08:02:48.000000,product,,False,social
WEB307842,SESS100721,CUST1195,2025-09-14 03:23:07.000000,checkout,add_to_cart,True,email
WEB307843,SESS105177,CUST1379,2025-10-23 12:50:15.000000,search_results,add_to_cart,True,organic_search
WEB307844,SESS107823,CUST1462,2025-10-06 01:26:25.000000,cart,view_page,False,social
WEB307845, sess107536 ,CUST1367,2025-06-05 13:27:59.000000,category,add_to_cart,True,organic_search
WEB307846,SESS100148,CUST1345,2025-07-11 08:58:54.000000,category,view_page,False,paid_ads
WEB307847,SESS101756,CUST1226,2025-07-16 04:21:15.000000,CATEGORY,purchase,False,email
WEB307848,,CUST1370,2025-09-10 02:35:41.000000,search_results,remove_from_cart,False,social
WEB307849,SESS107524,CUST1482,2025-05-31 08:05:05.000000,home,,False,social
WEB307850,SESS104802,CUST1229,2025-10-30 13:41:16.000000,product,purchase,,direct
WEB307851,SESS100503,CUST1342,2025-03-31 17:18:29.000000,PRODUCT,,False,social
WEB307852,SESS101898,CUST1035,2025-05-27 18:02:25.000000,category,view_page,,paid_ads
WEB307853,SESS105825,CUST1012,2025-08-27 22:58:27.000000,checkout,search,False,email
WEB307854,SESS101557,CUST1455,2026-02-09 21:40:32.000000,home,remove_from_cart,False,social
WEB307855,SESS105352,CUST1489,2025-11-16 13:57:55.000000,product, search ,False,direct
WEB307856,SESS105243,CUST1175,2025-02-28 10:21:45.000000,home,view_page,False,email
WEB307857,SESS107229,CUST1008,2025-11-22 09:16:38.000000,checkout,view_page,False,social
,SESS101406,CUST1009,2025-09-22 19:47:05.000000,home,add_to_cart,True,paid_ads
WEB307859,SESS100306,CUST1441,2025-09-09 14:39:19.000000,category,purchase,False,direct
WEB307860,SESS105053,CUST1491,2025-11-10 08:28:27.000000,cart,search,False,organic_search
WEB307861,SESS105336,CUST1479,2025-04-22 07:53:11.000000,category,add_to_cart,True,direct
WEB307862,SESS102411, CUST1430 ,2025-10-14 23:39:42.000000,checkout,remove_from_cart,False,direct
WEB307863,SESS105520,CUST1059,2025-11-08 04:23:36.000000,search_results,purchase,False,email
WEB307864,SESS107063,CUST1420,2025-11-02 13:33:01.000000,cart,remove_from_cart,False,email
WEB307865,SESS105460,CUST1175,2025-12-03 13:22:18.000000,home,search,False,paid_ads
WEB307866,SESS104265,CUST1318,2025-06-03 12:53:12.000000,product,add_to_cart,True,organic_search
WEB307867,SESS102213,CUST1265,2025-11-10 02:52:32.000000,cart,search,False,direct
WEB307868,SESS106080,CUST1487,2025-02-22 10:52:06.000000,home,search,False,organic_search
WEB307869,SESS104564,CUST1208,2025-08-09 19:37:50.000000,search_results,view_page,False,email
WEB307870,,CUST1076,2025-09-07 12:28:24.000000,checkout,view_page,False,social
WEB307871,SESS100467,CUST1133,2025-04-01 11:32:33.000000,home,add_to_cart,True,direct
WEB307872,SESS102835,CUST1285,2025-12-30 07:43:27.000000,checkout,view_page,False,social
WEB307873,SESS102389,CUST1366,2025-10-22 12:04:59.000000,product,view_page,False,social
WEB307874,SESS100507,CUST1245,2025-06-28 06:31:34.000000,home,purchase,False, social 
WEB307875,SESS102677,CUST1178,2026-02-04 10:17:33.000000,product,view_page,False,social
WEB307876,SESS100964,CUST1363,2025-07-16 03:36:10.000000,checkout,add_to_cart,True,social
WEB307877,SESS106266,CUST1065,2025-07-03 14:13:16.000000,,add_to_cart,True,social
WEB307878,SESS105446,CUST1145,2025-10-16 02:08:47.000000,product,remove_from_cart,False,paid_ads
WEB307879,SESS103407,CUST1158,2025-02-21 17:14:59.000000,home,add_to_cart,True, email 
WEB307880,SESS105229,CUST1495,2026-02-06 01:33:41.000000,search_results,purchase,False,paid_ads
WEB307881,SESS105956,CUST1035,,search_results,search,False, social 
WEB307882,SESS103093,CUST1034,2026-02-06 02:26:36.000000,search_results,view_page,False,paid_ads
WEB307883,SESS104691,CUST1260,,checkout,remove_from_cart,False,social
WEB307884,SESS103093,CUST1190,2026-01-20 13:22:54.000000,checkout,search,False,paid_ads
WEB307885,SESS105638,CUST1198,2025-12-13 18:57:39.000000,home,purchase,False,social
WEB307886,SESS101797,CUST1337,,category,add_to_cart,True,paid_ads
WEB307887,,CUST1443,2026-02-04 03:14:12.000000,cart,purchase,False,organic_search
WEB307888,SESS100536,CUST1064,2025-04-04 01:15:02.000000,home,remove_from_cart,False,organic_search
WEB307889,SESS106752,CUST1171,2025-07-14 14:53:24.000000,search_results,search,False,
WEB307890,SESS106950,CUST1105,2025-06-22 00:08:41.000000,search_results,add_to_cart,True,paid_ads
WEB307891,SESS104600,CUST1420,2025-08-01 13:25:01.000000,product,search,False,paid_ads
WEB307892,SESS103543,CUST1122,2025-08-21 15:26:16.000000,checkout,view_page,False,direct
WEB307893,SESS104216,CUST1059,2025-05-28 14:04:19.000000,cart,remove_from_cart,False,email
WEB307894,SESS100303,CUST1369,2026-01-01 03:23:24.000000,category,view_page,False,organic_search
WEB307895,SESS102257,CUST1134,2025-12-06 03:48:00.000000,search_results,search,False,paid_ads
WEB307896,SESS100325,CUST1497,2025-03-26 07:19:09.000000,product,view_page,False,paid_ads
WEB307897,SESS103689,CUST1259,2025-05-18 14:21:16.000000,category,add_to_cart,,direct
WEB307898,SESS102929,CUST1472,2026-01-16 11:50:51.000000,home,purchase,,social
WEB307899,SESS100315,CUST1400,2025-02-28 15:30:12.000000,cart,add_to_cart,True,email
WEB307900,SESS106764,CUST1362,2025-05-12 12:16:23.000000,search_results,purchase,False,paid_ads
WEB307901,SESS103175,CUST1361,2025-11-16 21:13:20.000000,cart,search,False,direct
WEB307902,SESS101380,CUST1264,2025-05-24 13:30:02.000000,product,add_to_cart,True, paid_ads 
WEB307903,SESS106215,CUST1446,2025-03-26 08:59:03.000000,category,search,False,direct
WEB307904,SESS102919, cust1461 ,2025-04-13 15:33:07.000000,search_results,remove_from_cart,False, social 
WEB307905,SESS104106,CUST1022,2025-04-29 19:46:27.000000,home,purchase,False,organic_search
WEB307906,SESS107399,CUST1058,2026-01-08 03:32:37.000000, search_results ,search,False,social
WEB307907,SESS102618,CUST1041,2025-12-29 00:52:46.000000,cart,view_page,False,
WEB307908,SESS107771,CUST1424,2025-04-28 09:39:01.000000,category,add_to_cart,True,direct
WEB307909,SESS105202,CUST1146,,checkout, remove_from_cart ,False,social
WEB307910,,CUST1287,2025-06-19 21:38:12.000000,search_results,remove_from_cart,False,social
WEB307911,SESS104986,CUST1143,2025-06-29 04:45:10.000000,product,view_page,False,organic_search
WEB307912,SESS102482,CUST1418,2025-08-18 23:47:45.000000,product,purchase,False,organic_search
WEB307913,SESS103667,CUST1405,2025-05-12 16:06:39.000000,cart,purchase,False,paid_ads
WEB307914,,CUST1450,2025-08-23 11:48:30.000000,product,purchase,False,email
WEB307915,SESS101396,CUST1122,2025-07-27 19:38:05.000000,product,,False,paid_ads
,SESS101977,CUST1142,2025-12-21 20:03:22.000000,home,view_page,False,direct
WEB307917,SESS101607,CUST1481,2025-12-22 13:40:16.000000,search_results,view_page,False,direct
,SESS107095,CUST1091,2026-01-01 01:06:01.000000,category,,False,direct
WEB307919,SESS100868,CUST1493,2026-02-14 06:12:15.000000,product,purchase,False,organic_search
WEB307920, sess106440 ,CUST1484,2025-05-07 11:15:22.000000,cart,purchase,False,organic_search
WEB307921,SESS104393,CUST1436,2025-05-06 15:26:43.000000,home,add_to_cart,True,
WEB307922,SESS102464,CUST1136,2025-06-24 15:55:18.000000,,add_to_cart,True,email
WEB307923,SESS107476,CUST1114,2025-08-28 23:12:02.000000,checkout,,False,direct
WEB307924,SESS102457,CUST1429,2025-09-19 03:54:40.000000,cart,,False,email
WEB307925,SESS107824,CUST1142,2025-07-26 06:52:13.000000,checkout,add_to_cart,True,email
,SESS104718,CUST1489,2025-11-29 15:38:50.000000,cart,remove_from_cart,False,organic_search
WEB307927,,CUST1030,2025-11-04 15:14:35.000000,home,add_to_cart,,paid_ads
WEB307928,SESS101506,CUST1331,2025-10-18 18:07:05.000000,search_results,remove_from_cart,,organic_search
WEB307929,SESS103247,CUST1485,2025-04-06 06:59:33.000000,cart,remove_from_cart,False,direct
WEB307930,SESS106752,CUST1043,2025-09-08 19:26:11.000000,checkout,add_to_cart,True,direct
WEB307931,SESS100915,CUST1128,,product,remove_from_cart,False,paid_ads
WEB307932,SESS102753,CUST1318,2025-06-17 21:45:18.000000,category,search,False, organic_search 
WEB307933,SESS103248,CUST1447,2025-10-20 23:58:42.000000,category,search,False,organic_search
WEB307934,SESS107829,CUST1220,2025-03-30 06:26:55.000000,search_results,search,False,organic_search
WEB307935,SESS103118,CUST1240,2025-10-26 12:30:43.000000,cart,remove_from_cart,False,social
WEB307936,SESS101811,CUST1347,2025-10-03 02:58:19.000000,product,view_page,False,social
WEB307937,SESS107330,CUST1138,2025-11-18 14:57:58.000000,,purchase,False,email
WEB307938,SESS105353,CUST1418,2025-10-26 10:37:25.000000,cart,view_page,False,email
WEB307939,SESS107272,CUST1402,2025-09-08 10:42:23.000000,home,search,False,direct
WEB307940,SESS107002,CUST1493,2025-08-30 16:17:01.000000,product,,False,organic_search
WEB307941,SESS107773,CUST1497,2025-08-22 12:54:58.000000,home,,True,organic_search
WEB307942,SESS107406,CUST1402,2025-11-06 08:32:47.000000,cart,remove_from_cart,False,organic_search
WEB307943,SESS103710,CUST1422,2026-01-18 21:35:39.000000,category,search,False,organic_search
WEB307944,SESS100475,cust1267,2025-04-29 22:54:59.000000,checkout,search,,social
WEB307945,SESS104261,CUST1182,2025-07-12 01:16:41.000000,search_results,view_page,False,direct
WEB307946,SESS102509,CUST1493,2025-05-05 22:35:45.000000,search_results,view_page,False,social
WEB307947,SESS101568, cust1480 ,2025-10-25 09:21:43.000000,category,remove_from_cart,,email
WEB307948,SESS100544,CUST1366,2025-05-06 23:50:37.000000,search_results,add_to_cart,True,paid_ads
WEB307949,SESS101951,CUST1272,2025-07-21 05:58:51.000000,product,add_to_cart,True,EMAIL
WEB307950,SESS101639,CUST1091,2025-09-20 18:48:02.000000,checkout,REMOVE_FROM_CART,False,email
WEB307951,SESS100153,CUST1431,2025-07-16 09:09:38.000000,home,,False,social
WEB307952,SESS104572,CUST1017,2025-09-30 08:24:56.000000,product,view_page,False,direct
WEB307953,SESS104569,CUST1481,2025-07-04 19:26:46.000000,category,search,False,
WEB307954,SESS103270,CUST1228,2025-10-14 19:14:57.000000,category,view_page,False,social
WEB307955,SESS105156,CUST1323,2025-06-06 22:27:10.000000,product,add_to_cart,True,organic_search
WEB307956, SESS102427 ,CUST1103,2025-03-07 15:47:20.000000,cart,search,False,direct
WEB307957,SESS106513,CUST1002,2025-09-14 02:49:40.000000,home,search,False,direct
WEB307958,, cust1480 ,2025-08-12 06:14:26.000000,product,purchase,False,organic_search
WEB307959,SESS106507,CUST1176,2025-08-30 12:06:00.000000,search_results,,False,direct
WEB307960,SESS101540,CUST1030,2025-07-11 22:04:58.000000,search_results,remove_from_cart,False,
WEB307961,SESS107393,CUST1160,2025-09-08 15:45:31.000000,search_results,purchase,False,organic_search
web307962,SESS107514,CUST1133,2025-11-12 01:09:12.000000,cart,remove_from_cart,False,paid_ads
WEB307963,SESS104326,CUST1416,,home,SEARCH,False,direct
