date,campaign_id,channel,campaign_name,impressions,clicks,spend,sessions,orders,attributed_revenue
2026-01-15,CAMP3077,email,Christmas Countdown,121.0,5.0,11.97,14.0,2.0,384.33
2026-01-16,CAMP3077,email,Christmas Countdown,241.0,,23.73,10.0,0.0,0.0
2026-01-17,CAMP3077,email,Christmas Countdown,214.0,10.0,21.05,10.0,0.0,0.0
2026-01-18,CAMP3077,, christmas countdown ,117.0,5.0,11.55,6.0,0.0,0.0
2026-01-19,CAMP3077,email,Christmas Countdown,238.0,11.0,23.44,9.0,1.0,118.1
2026-01-20,CAMP3077,email, christmas countdown ,132.0,6.0,,11.0,2.0,212.76
,CAMP3077,email,Christmas Countdown,251.0,12.0,24.64,10.0,1.0,98.83
2026-01-22,CAMP3077,email,Christmas Countdown,147.0,7.0,14.51,5.0,0.0,0.0
2026-01-23,CAMP3077,email,Christmas Countdown,166.0,8.0,16.38,4.0,0.0,0.0
2026-01-24,CAMP3077,email,,205.0,9.0,20.19,7.0,1.0,161.54
2026-01-25,CAMP3077,email,Christmas Countdown,156.0,7.0,15.39,4.0,,0.0
2026-01-26, CAMP3077 ,email, christmas countdown ,108.0,5.0,10.63,10.0,1.0,145.08
2026-01-27,CAMP3077,email,Christmas Countdown,112.0,5.0,11.06,15.0,3.0,256.84
2026-01-28,CAMP3077,email,Christmas Countdown,269.0,13.0,26.47,10.0,1.0,71.23
2026-01-29,,email,,265.0,12.0,26.05,4.0,0.0,0.0
2026-01-30,CAMP3077,email,Christmas Countdown,267.0,12.0,26.24,9.0,1.0,127.22
2026-01-31,CAMP3077,email,Christmas Countdown,138.0,6.0,13.59,3.0,1.0,112.97
2026-02-01,CAMP3077,email,Christmas Countdown,117.0,5.0,11.52,15.0,0.0,0.0
2026-02-02,CAMP3077, email ,Christmas Countdown,268.0,13.0,26.35,12.0,2.0,305.97
2026-02-03,CAMP3077,email,Christmas Countdown,240.0,11.0,23.55,15.0,0.0,0.0
2026-02-04,CAMP3077,,Christmas Countdown,,11.0,24.22,4.0,1.0,49.59
2026-02-05,CAMP3077,email,Christmas Countdown,153.0,7.0,15.09,10.0,2.0,166.91
2026-02-06,,,Christmas Countdown,121.0,5.0,11.95,3.0,1.0,120.17
2026-02-07,CAMP3077,email,Christmas Countdown,223.0,10.0,21.94,7.0,0.0,0.0
2026-02-08,CAMP3077,email,Christmas Countdown,,12.0,25.5,2.0,1.0,188.73
2026-02-09,CAMP3077,,Christmas Countdown,99.0,4.0,9.77,8.0,0.0,
2026-02-10,CAMP3077,email,Christmas Countdown,190.0,9.0,18.66,11.0,2.0,80.67
2026-02-11,CAMP3077,email,Christmas Countdown,128.0,6.0,12.59,6.0,0.0,0.0
2026-02-12,CAMP3077,email,Christmas Countdown,200.0,9.0,19.67,2.0,1.0,82.62
2026-02-13,CAMP3077,email,Christmas Countdown,218.0,10.0,21.4,1.0,0.0,0.0
2026-02-14,CAMP3077,email,Christmas Countdown,218.0,10.0,21.41,11.0,0.0,0.0
2026-02-15,CAMP3077,email,Christmas Countdown,265.0,12.0,26.02,7.0,0.0,0.0
2025-10-14,CAMP3078,google_ads,Anniversary Special,2239.0,92.0,108.71,1.0,1.0,140.81
2025-10-15,CAMP3078,google_ads,Anniversary Special,1854.0,76.0,89.99,4.0,0.0,0.0
2025-10-16,CAMP3078,,Anniversary Special,2225.0,91.0,,6.0,1.0,97.77
2025-10-17,,google_ads,,1501.0,62.0,72.86,1.0,1.0,
2025-10-18,CAMP3078,google_ads,Anniversary Special,1531.0,63.0,74.33,,0.0,0.0
2025-10-19,CAMP3078,google_ads,Anniversary Special,2206.0,,107.1,15.0,0.0,0.0
2025-10-20,CAMP3078,google_ads,Anniversary Special,1459.0,60.0,,8.0,1.0,29.22
2025-10-21,CAMP3078,google_ads,Anniversary Special,1556.0,64.0,75.55,4.0,1.0,194.01
2025-10-22,CAMP3078,google_ads,Anniversary Special,960.0,39.0,46.6,,0.0,0.0
2025-10-23,CAMP3078,google_ads,Anniversary Special,1032.0,42.0,50.12,14.0,0.0,0.0
2025-10-24,CAMP3078,google_ads,Anniversary Special,2138.0,88.0,103.78,3.0,1.0,196.13
2025-10-25,CAMP3078,google_ads,Anniversary Special,1993.0,82.0,96.73,9.0,0.0,
2025-10-26,CAMP3078,google_ads,,1279.0,52.0,62.08,2.0,0.0,0.0
2025-10-27,CAMP3078,google_ads,Anniversary Special,1260.0,52.0,61.19,5.0,0.0,0.0
2025-10-28,CAMP3078,google_ads,Anniversary Special,1846.0,76.0,89.63,12.0,1.0,122.81
2025-10-29,CAMP3078,google_ads,Anniversary Special,2175.0,89.0,105.56,4.0,1.0,114.7
,CAMP3078,google_ads,Anniversary Special,2024.0,83.0,98.27,5.0,1.0,48.54
2025-10-31,CAMP3078,google_ads,Anniversary Special,1622.0,67.0,78.76,11.0,,
2025-11-01,,google_ads,Anniversary Special,1617.0,66.0,,0.0,,184.06
2025-11-02,CAMP3078,google_ads,,1735.0,71.0,84.21,1.0,0.0,0.0
2025-11-03,CAMP3078,google_ads,Anniversary Special,1098.0,45.0,53.32,9.0,,51.42
2025-11-04,CAMP3078,google_ads,Anniversary Special,1427.0,58.0,,10.0,1.0,181.84
2025-11-05,CAMP3078,,Anniversary Special,1535.0,63.0,74.5,10.0,2.0,301.49
2025-11-06,CAMP3078,google_ads,Anniversary Special,2135.0,88.0,103.63,7.0,1.0,68.69
2025-11-07,CAMP3078,google_ads,Anniversary Special,1823.0,75.0,88.49,1.0,0.0,0.0
2025-11-08,CAMP3078,google_ads,Anniversary Special,2166.0,89.0,105.16,10.0,1.0,141.28
2025-11-09,,google_ads,Anniversary Special,1781.0,73.0,86.45,8.0,1.0,41.59
2025-11-10,CAMP3078,google_ads,Anniversary Special,1941.0,80.0,94.23,15.0,1.0,21.16
2025-11-11,CAMP3078,google_ads,Anniversary Special,,89.0,105.65,1.0,1.0,84.2
2025-11-12,,google_ads,Anniversary Special,2021.0,83.0,98.09,11.0,0.0,0.0
2025-11-13,CAMP3078,google_ads,Anniversary Special,1752.0,72.0,85.07,4.0,1.0,187.32
2025-11-14,CAMP3078,google_ads,Anniversary Special,1105.0,45.0,53.65,10.0,1.0,191.42
2025-11-15,CAMP3078,google_ads,Anniversary Special,1059.0,43.0,51.44,1.0,1.0,66.55
2025-11-16,CAMP3078,google_ads, Anniversary Special ,1505.0,62.0,73.08,8.0,1.0,88.9
2025-11-17,CAMP3078,,Anniversary Special,1973.0,81.0,95.78,13.0,2.0,148.06
2025-11-18,CAMP3078,,Anniversary Special,1311.0,54.0,63.66,14.0,2.0,133.44
,CAMP3078,google_ads,Anniversary Special,1892.0,78.0,91.84,15.0,3.0,545.28
2025-03-06,CAMP3079,facebook,Back to School Sale,542.0,22.0,87.13,15.0,1.0,95.65
2025-03-07,CAMP3079,facebook,Back to School Sale,968.0,39.0,155.42,9.0,1.0,184.23
2025-03-08,CAMP3079,facebook,back to school sale,1071.0,43.0,171.95,12.0,0.0,0.0
2025-03-09,CAMP3079,facebook,Back to School Sale,925.0,,148.49,13.0,2.0,116.49
2025-03-10,CAMP3079,facebook,Back to School Sale,,27.0,110.17,,1.0,115.28
2025-03-11,CAMP3079,facebook,Back to School Sale,893.0,36.0,143.44,6.0,0.0,0.0
2025-03-12,CAMP3079,facebook,Back to School Sale,524.0,21.0,84.14,4.0,0.0,0.0
2025-03-13,,facebook,Back to School Sale,435.0,17.0,69.94,,0.0,0.0
2025-03-14,CAMP3079,facebook,Back to School Sale,392.0,15.0,63.02,0.0,0.0,0.0
2025-03-15,CAMP3079,facebook,Back to School Sale,690.0,28.0,110.81,5.0,0.0,0.0
2025-03-16,CAMP3079,facebook,Back to School Sale,819.0,33.0,131.59,3.0,1.0,52.33
2025-03-17,camp3079,facebook,Back to School Sale,582.0,23.0,93.42,13.0,2.0,137.53
2025-03-18,CAMP3079,facebook,,668.0,27.0,107.23,9.0,1.0,86.74
2025-03-19,camp3079,facebook,Back to School Sale,1015.0,41.0,,1.0,0.0,0.0
2025-03-20,,facebook,,1100.0,44.0,176.57,12.0,1.0,187.32
2025-03-21,CAMP3079,facebook,Back to School Sale,497.0,20.0,79.78,2.0,0.0,0.0
,CAMP3079,facebook,Back to School Sale,801.0,32.0,128.61,10.0,0.0,0.0
2025-03-23,CAMP3079,facebook,Back to School Sale,807.0,32.0,129.62,7.0,0.0,0.0
2025-03-24,CAMP3079,,Back to School Sale,767.0,31.0,123.22,8.0,1.0,34.46
2025-03-25,CAMP3079,facebook,Back to School Sale,667.0,27.0,107.13,7.0,1.0,112.24
2025-03-26,CAMP3079,facebook,Back to School Sale,802.0,32.0,128.87,13.0,2.0,59.01
2025-03-27,CAMP3079,facebook,Back to School Sale,1020.0,41.0,163.77,15.0,1.0,130.39
2025-03-28,CAMP3079,facebook,,754.0,,121.07,13.0,0.0,0.0
2025-03-29, camp3079 ,facebook,Back to School Sale,472.0,19.0,75.86,0.0,1.0,
2025-03-30,CAMP3079,facebook,Back to School Sale,793.0,32.0,127.37,15.0,2.0,333.28
2025-03-31,,facebook,Back to School Sale,1051.0,42.0,168.75,3.0,0.0,0.0
2025-04-01,CAMP3079,facebook,Back to School Sale,1053.0,42.0,169.13,0.0,1.0,53.94
2025-04-02,CAMP3079,facebook,Back to School Sale,436.0,17.0,70.05,6.0,1.0,96.0
,CAMP3080,,mid-year mega sale,681.0,40.0,6.32,0.0,,
2025-06-18,CAMP3080,,Mid-Year Mega Sale,1590.0,93.0,14.73,3.0,0.0,0.0
,CAMP3080,,Mid-Year Mega Sale,1206.0,70.0,11.17,2.0,1.0,153.92
2025-06-20,CAMP3080,,MID-YEAR MEGA SALE,1759.0,103.0,16.3,5.0,1.0,121.5
2025-06-21,CAMP3080,,Mid-Year Mega Sale,1199.0,70.0,11.11,7.0,1.0,74.69
2025-06-22,CAMP3080,,Mid-Year Mega Sale,1222.0,71.0,11.32,15.0,2.0,289.27
2025-06-23,,,Mid-Year Mega Sale,,67.0,10.59,15.0,3.0,565.8
2025-06-24,CAMP3080,,Mid-Year Mega Sale,1834.0,107.0,17.0,11.0,,342.57
2025-06-25,CAMP3080,,Mid-Year Mega Sale,1045.0,61.0,9.69,10.0,2.0,399.02
2025-06-26,CAMP3080,,Mid-Year Mega Sale,1200.0,70.0,11.12,11.0,0.0,0.0
,CAMP3080,,mid-year mega sale,724.0,42.0,6.71,,1.0,43.8
2025-06-28,CAMP3080,,Mid-Year Mega Sale,1854.0,108.0,17.17,12.0,2.0,166.65
2025-06-29,CAMP3080,,Mid-Year Mega Sale,698.0,41.0,6.47,12.0,1.0,131.75
2025-06-30,CAMP3080,,,1401.0,82.0,12.98,8.0,0.0,0.0
2025-07-01,CAMP3080,,Mid-Year Mega Sale,812.0,47.0,7.52,10.0,1.0,191.2
2025-07-02,CAMP3080,,Mid-Year Mega Sale,986.0,57.0,9.13,,0.0,0.0
2025-07-03,CAMP3080,,Mid-Year Mega Sale,1641.0,96.0,15.2,5.0,1.0,161.28
2025-07-04,CAMP3080,,Mid-Year Mega Sale,1536.0,90.0,14.24,9.0,1.0,149.89
2025-07-05,CAMP3080,,Mid-Year Mega Sale,1092.0,64.0,10.12,11.0,0.0,0.0
2025-07-06,CAMP3080,,Mid-Year Mega Sale,945.0,55.0,8.76,12.0,1.0,142.0
2025-07-07,CAMP3080,,Mid-Year Mega Sale,1838.0,108.0,,10.0,2.0,335.74
2025-07-08,CAMP3080,,Mid-Year Mega Sale,1768.0,103.0,16.39,0.0,0.0,
2025-07-09,CAMP3080,,Mid-Year Mega Sale,1086.0,63.0,10.06,15.0,3.0,569.98
2025-07-10,CAMP3080,,Mid-Year Mega Sale,1125.0,66.0,10.43,15.0,3.0,468.15
2025-07-11,CAMP3080,,Mid-Year Mega Sale,1348.0,79.0,12.49,13.0,0.0,0.0
2025-07-12,CAMP3080,,Mid-Year Mega Sale,1597.0,93.0,14.8,8.0,1.0,36.83
2025-07-13,CAMP3080,,Mid-Year Mega Sale,1047.0,61.0,9.7,11.0,1.0,62.7
2025-07-14,,,Mid-Year Mega Sale,1070.0,62.0,9.92,14.0,1.0,110.35
2025-07-15,CAMP3080,,Mid-Year Mega Sale,1104.0,64.0,10.23,10.0,,127.93
2025-07-16,CAMP3080,,Mid-Year Mega Sale,1694.0,99.0,15.7,6.0,1.0,38.76
2025-07-17,CAMP3080,,Mid-Year Mega Sale,1302.0,76.0,12.06,4.0,0.0,
2025-07-18,CAMP3080,,Mid-Year Mega Sale,1741.0,102.0,16.13,9.0,1.0,129.05
2025-07-19,CAMP3080,,Mid-Year Mega Sale,1387.0,81.0,12.85,14.0,0.0,0.0
2025-07-20,CAMP3080,,Mid-Year Mega Sale,1433.0,84.0,13.28,1.0,0.0,0.0
,CAMP3080,,Mid-Year Mega Sale,1175.0,69.0,10.89,9.0,1.0,102.49
2025-07-22,CAMP3080,,Mid-Year Mega Sale,985.0,57.0,9.13,9.0,1.0,192.49
2025-07-23,CAMP3080,,Mid-Year Mega Sale,1119.0,65.0,,3.0,0.0,0.0
2025-07-24,CAMP3080,,,1234.0,72.0,11.44,10.0,1.0,188.89
2025-07-25,CAMP3080,,Mid-Year Mega Sale,723.0,42.0,6.7,15.0,3.0,596.25
2025-07-26,CAMP3080,,Mid-Year Mega Sale,1407.0,,13.04,10.0,1.0,142.02
2025-07-27,,,Mid-Year Mega Sale,674.0,39.0,6.25,6.0,1.0,93.21
2025-07-28,CAMP3080,,Mid-Year Mega Sale,1828.0,107.0,16.93,,0.0,0.0
2025-07-29,CAMP3080,,Mid-Year Mega Sale,1667.0,98.0,15.45,4.0,0.0,0.0
2025-07-30,CAMP3080,,Mid-Year Mega Sale,1610.0,94.0,14.91,4.0,0.0,0.0
2025-07-31,CAMP3080,,Mid-Year Mega Sale,1047.0,61.0,9.7,9.0,0.0,0.0
2025-02-26,CAMP3082,social,Easter Weekend Sale,430.0,9.0,25.78,5.0,0.0,0.0
2025-02-27,CAMP3082,social,Easter Weekend Sale,355.0,7.0,21.28,3.0,0.0,0.0
2025-02-28,CAMP3082,social,Easter Weekend Sale,278.0,6.0,16.67,7.0,1.0,162.86
2025-03-01,CAMP3082,social,Easter Weekend Sale,243.0,5.0,14.61,3.0,0.0,0.0
2025-03-02,,social,,214.0,4.0,12.84,1.0,1.0,41.47
2025-03-03,CAMP3082,social,Easter Weekend Sale,402.0,8.0,24.13,14.0,0.0,0.0
2025-03-04,CAMP3082,social,Easter Weekend Sale,464.0,10.0,27.85,1.0,0.0,0.0
2025-03-05,CAMP3082,social,Easter Weekend Sale,390.0,8.0,23.38,9.0,1.0,129.28
2025-03-06,CAMP3082,social, Easter Weekend Sale ,342.0,7.0,20.53,,0.0,0.0
2025-03-07,CAMP3082,social,Easter Weekend Sale,412.0,9.0,24.71,,1.0,146.8
2025-03-08,CAMP3082,social,Easter Weekend Sale,246.0,5.0,14.79,10.0,2.0,173.27
2025-03-09,camp3082,social,Easter Weekend Sale,320.0,7.0,19.22,15.0,0.0,0.0
,CAMP3082,social,Easter Weekend Sale,420.0,9.0,25.22,1.0,1.0,22.67
2025-03-11,CAMP3082,social,Easter Weekend Sale,488.0,10.0,29.26,9.0,0.0,0.0
2025-03-12,CAMP3082,social,Easter Weekend Sale,361.0,7.0,21.64,10.0,0.0,0.0
2025-03-13,CAMP3082,social,,290.0,,17.39,12.0,0.0,0.0
2025-03-14,CAMP3082,social,Easter Weekend Sale,268.0,5.0,16.1,5.0,1.0,187.76
2025-03-15,CAMP3082,social,Easter Weekend Sale,421.0,9.0,25.28,3.0,1.0,
2025-03-16,CAMP3082,social,Easter Weekend Sale,479.0,10.0,28.74,5.0,0.0,0.0
2025-03-17,CAMP3082, social ,EASTER WEEKEND SALE,355.0,7.0,21.31,7.0,1.0,
2025-03-18,CAMP3082,social,Easter Weekend Sale,318.0,7.0,19.09,0.0,0.0,0.0
2025-03-19,CAMP3082,social,Easter Weekend Sale,189.0,4.0,11.38,5.0,0.0,0.0
2025-03-20,CAMP3082,social,Easter Weekend Sale,357.0,7.0,21.43,0.0,0.0,0.0
2025-03-21,CAMP3082,social,Easter Weekend Sale,247.0,5.0,14.85,4.0,1.0,135.06
2025-03-22,,social,Easter Weekend Sale,269.0,5.0,16.13,9.0,0.0,0.0
2025-03-23,CAMP3082,social,Easter Weekend Sale,286.0,6.0,17.17,4.0,1.0,123.88
2025-03-24,CAMP3082,social,Easter Weekend Sale,207.0,4.0,12.45,1.0,1.0,156.27
,CAMP3082,social,Easter Weekend Sale,367.0,8.0,22.03,,1.0,99.34
2025-03-26,CAMP3082, social ,Easter Weekend Sale,480.0,10.0,28.79,15.0,3.0,245.64
2025-03-27,CAMP3082,social,Easter Weekend Sale,442.0,9.0,26.51,9.0,1.0,143.38
2025-03-28,CAMP3082,social,Easter Weekend Sale,460.0,10.0,27.59,12.0,2.0,295.03
2025-03-29,CAMP3082,,Easter Weekend Sale,358.0,7.0,21.51,7.0,1.0,27.74
2025-03-30,CAMP3082,social,Easter Weekend Sale,341.0,7.0,20.44,12.0,1.0,131.3
2025-03-31,CAMP3082,social,Easter Weekend Sale,347.0,,20.8,10.0,0.0,0.0
2025-04-01,CAMP3082,social,Easter Weekend Sale,389.0,8.0,23.37,11.0,2.0,219.44
2025-04-02,CAMP3082,social,Easter Weekend Sale,225.0,,13.54,13.0,1.0,91.44
2025-04-03,,social,Easter Weekend Sale,255.0,5.0,15.33,12.0,1.0,125.48
2025-04-04,CAMP3082,social,Easter Weekend Sale,212.0,4.0,12.75,0.0,0.0,0.0
2025-04-05,CAMP3082,social,Easter Weekend Sale,242.0,,14.54,3.0,0.0,0.0
2025-04-06,CAMP3082,social,Easter Weekend Sale,482.0,,28.92,4.0,0.0,0.0
2025-04-07,CAMP3082,social,Easter Weekend Sale,172.0,3.0,10.31,12.0,2.0,99.21
2025-04-08,CAMP3082,social,Easter Weekend Sale,,4.0,11.15,5.0,1.0,181.68
2025-04-09,,social,Easter Weekend Sale,309.0,6.0,18.53,11.0,1.0,120.93
2025-04-10,CAMP3082,social, easter weekend sale ,196.0,4.0,11.77,8.0,1.0,119.02
2025-04-11,CAMP3082,, Easter Weekend Sale ,249.0,5.0,14.98,8.0,0.0,0.0
2025-04-12,CAMP3082,social,Easter Weekend Sale,244.0,5.0,14.67,13.0,2.0,180.03
2025-04-13,CAMP3082,social,Easter Weekend Sale,355.0,7.0,21.3,3.0,0.0,0.0
2025-04-14,CAMP3082,social,Easter Weekend Sale,368.0,8.0,22.08,13.0,1.0,114.92
,CAMP3082,social,Easter Weekend Sale,240.0,5.0,,15.0,1.0,46.63
2025-04-16,,social,Easter Weekend Sale,226.0,5.0,13.59,15.0,0.0,0.0
2025-04-17,CAMP3082,social,Easter Weekend Sale,354.0,7.0,21.23,14.0,1.0,168.63
2025-04-18,CAMP3082,social,Easter Weekend Sale,415.0,9.0,24.88,6.0,1.0,76.14
2025-04-19,CAMP3082,social,Easter Weekend Sale,290.0,6.0,17.41,0.0,0.0,0.0
2025-04-20,CAMP3082, social ,,215.0,4.0,12.94,9.0,1.0,117.18
2025-04-21,CAMP3082,social,Easter Weekend Sale,472.0,10.0,28.31,10.0,2.0,127.2
2025-04-22,CAMP3082,social,Easter Weekend Sale,407.0,9.0,,3.0,0.0,
2025-04-23,CAMP3082,social,Easter Weekend Sale,301.0,6.0,18.04,4.0,0.0,0.0
2025-04-24,CAMP3082,social,Easter Weekend Sale,370.0,8.0,22.18,1.0,1.0,62.25
2025-04-25,CAMP3082,social,Easter Weekend Sale,400.0,8.0,24.0,1.0,1.0,191.37
2025-04-26,CAMP3082,social,Easter Weekend Sale,266.0,5.0,15.95,15.0,1.0,179.01
2025-04-27,CAMP3082,social,Easter Weekend Sale,441.0,9.0,26.48,7.0,1.0,29.5
2025-04-28,CAMP3082,social,Easter Weekend Sale,328.0,7.0,19.68,9.0,0.0,0.0
2025-04-29,CAMP3082,social,Easter Weekend Sale,195.0,4.0,11.72,6.0,,0.0
2025-04-30,CAMP3082,social,Easter Weekend Sale,231.0,5.0,13.86,13.0,,235.84
2025-05-01,CAMP3082,social,,322.0,7.0,19.36,1.0,0.0,0.0
2025-05-02,CAMP3082,social,Easter Weekend Sale,253.0,5.0,15.21,14.0,0.0,0.0
2025-05-03,CAMP3082,social,Easter Weekend Sale,369.0,8.0,22.13,7.0,1.0,138.68
2025-05-04,CAMP3082,social,Easter Weekend Sale,302.0,6.0,18.1,4.0,0.0,0.0
2025-04-23,CAMP3083,instagram,,1833.0,34.0,96.29,4.0,1.0,114.25
2025-04-24,CAMP3083,instagram,Prime Day Rivals,1909.0,36.0,,0.0,0.0,0.0
2025-04-25,CAMP3083,instagram,Prime Day Rivals,1972.0,37.0,,9.0,,0.0
2025-04-26,CAMP3083,instagram,,994.0,18.0,52.22,11.0,2.0,172.45
2025-04-27,CAMP3083,instagram,Prime Day Rivals,697.0,13.0,36.64,7.0,0.0,0.0
2025-04-28,CAMP3083,instagram,Prime Day Rivals,1425.0,27.0,74.88,15.0,0.0,0.0
2025-04-29,CAMP3083,instagram,Prime Day Rivals,1609.0,30.0,84.53,9.0,1.0,114.66
2025-04-30,CAMP3083,instagram,Prime Day Rivals,1650.0,31.0,86.7,,1.0,181.39
2025-05-01,CAMP3083,instagram,Prime Day Rivals,1873.0,35.0,98.38,2.0,0.0,0.0
2025-05-02,CAMP3083,instagram,Prime Day Rivals,1874.0,35.0,98.46,6.0,1.0,28.39
2025-05-03,CAMP3083,instagram,Prime Day Rivals,1262.0,24.0,66.29,13.0,2.0,288.7
2025-05-04,CAMP3083,instagram,Prime Day Rivals,1844.0,35.0,96.85,10.0,1.0,157.54
2025-05-05,CAMP3083,,Prime Day Rivals,942.0,17.0,49.48,0.0,1.0,131.13
2025-05-06,CAMP3083,,Prime Day Rivals,1786.0,34.0,93.81,10.0,0.0,0.0
2025-05-07,CAMP3083,instagram,Prime Day Rivals,740.0,14.0,38.91,8.0,0.0,0.0
2025-05-08,CAMP3083,instagram,Prime Day Rivals,1385.0,26.0,72.76,8.0,1.0,178.73
2025-05-09,CAMP3083,instagram,Prime Day Rivals,1274.0,24.0,66.93,2.0,1.0,66.38
,CAMP3083, instagram ,Prime Day Rivals,1075.0,20.0,56.47,,2.0,129.17
2025-05-11,CAMP3083,instagram,Prime Day Rivals,692.0,13.0,36.36,14.0,1.0,81.65
2025-05-12,CAMP3083,instagram,Prime Day Rivals,806.0,15.0,42.37,2.0,0.0,0.0
2025-05-13,CAMP3083,instagram,Prime Day Rivals,,36.0,100.49,4.0,0.0,0.0
2025-05-14,CAMP3083,instagram,,1286.0,24.0,67.58,2.0,,0.0
2025-05-15,CAMP3083,instagram,Prime Day Rivals,1539.0,29.0,80.84,15.0,2.0,278.2
2025-05-16,CAMP3083,instagram,Prime Day Rivals,,14.0,40.19,13.0,2.0,353.77
2025-05-17,CAMP3083,instagram,Prime Day Rivals,1955.0,37.0,102.71,6.0,0.0,
2025-05-18,CAMP3083,instagram,Prime Day Rivals,788.0,15.0,41.41,14.0,1.0,165.67
,CAMP3083,instagram,Prime Day Rivals,770.0,14.0,40.45,8.0,1.0,165.97
2025-05-20,CAMP3083,instagram,,1957.0,37.0,,2.0,0.0,0.0
2025-05-21,CAMP3083,instagram,Prime Day Rivals,1650.0,31.0,86.69,10.0,1.0,20.8
2025-05-22,CAMP3083,instagram,Prime Day Rivals,1587.0,30.0,83.38,13.0,1.0,140.24
2025-05-23,CAMP3083,instagram,Prime Day Rivals,753.0,14.0,39.59,9.0,0.0,0.0
2025-05-24,CAMP3083,instagram,Prime Day Rivals,1872.0,35.0,98.33,6.0,1.0,35.93
2025-05-25,CAMP3083,instagram,Prime Day Rivals,1970.0,37.0,103.48,11.0,1.0,109.26
2025-09-03,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,37.19,11.0,2.0,392.43
2025-09-04,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,60.66,15.0,0.0,0.0
2025-09-05,CAMP3084,,Holiday Gift Guide 2026,0.0,1.0,21.8,0.0,0.0,0.0
2025-09-06,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,44.46,5.0,0.0,0.0
2025-09-07,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,,7.0,1.0,186.12
2025-09-08,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,58.74,0.0,1.0,163.6
2025-09-09,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,53.57,13.0,2.0,84.07
2025-09-10,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,52.71,0.0,1.0,196.02
2025-09-11,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,28.68,8.0,1.0,30.36
2025-09-12,,instagram,Holiday Gift Guide 2026,0.0,2.0,45.1,15.0,2.0,356.02
2025-09-13,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,46.73,3.0,1.0,194.64
2025-09-14,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,44.96,8.0,1.0,113.3
2025-09-15,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,43.91,10.0,2.0,308.65
2025-09-16,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,59.22,,0.0,0.0
2025-09-17,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,26.12,1.0,,
2025-09-18,CAMP3084,instagram,Holiday Gift Guide 2026,,2.0,51.39,14.0,2.0,53.81
2025-09-19,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,3.0,62.0,8.0,,0.0
2025-09-20,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,36.87,7.0,0.0,0.0
,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,26.81,6.0,1.0,22.26
2025-09-22,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,,60.13,4.0,1.0,61.38
2025-09-23, CAMP3084 ,instagram,Holiday Gift Guide 2026,0.0,2.0,,12.0,2.0,261.81
2025-09-24,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,50.31,6.0,1.0,108.67
2025-09-25,CAMP3084, instagram ,Holiday Gift Guide 2026,0.0,1.0,,15.0,3.0,296.49
,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,24.77,2.0,0.0,0.0
2025-09-27,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,47.65,6.0,0.0,0.0
2025-09-28,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,25.77,10.0,1.0,174.09
2025-09-29,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,35.55,4.0,0.0,
2025-09-30,CAMP3084, instagram ,Holiday Gift Guide 2026,0.0,1.0,28.38,10.0,0.0,0.0
2025-10-01,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,30.63,6.0,0.0,0.0
2025-10-02,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,40.62,13.0,1.0,92.07
2025-10-03,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,26.62,15.0,0.0,0.0
2025-10-04,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,58.12,7.0,1.0,30.84
2025-10-05,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,44.01,1.0,0.0,0.0
2025-10-06,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,51.33,,1.0,58.88
2025-10-07,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,32.89,11.0,1.0,85.05
2025-10-08,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,2.0,51.65,10.0,0.0,0.0
2025-10-09,CAMP3084,instagram,Holiday Gift Guide 2026,0.0,1.0,30.69,8.0,1.0,96.92
