order_id,customer_id,order_datetime,sku,quantity,unit_price,total_amount,payment_method,order_status,coupon_applied
ORD5720, cust1064 ,2024-11-12 00:54:58.217798,nan,3.0,129.43,388.28,paypal, cancelled ,True
ORD5721,CUST1494,2025-10-05 01:19:23.829306,sku10151,4.0,242.11,968.44,bank_transfer,nan,TRUE
ORD5722,nan,2025-03-29 00:36:35.718953,SKU10025,1.0,,65.84,credit_card,cancelled,False
nan,CUST1447,2025-08-31 04:37:58.324365,SKU10112,1.0,204.98,204.98,credit_card,delivered,TRUE
nan, CUST1051 , 2025-05-03 22:42:35.373977 ,SKU10134,3.0,14.06,42.18, paypal ,delivered,True
 nan ,CUST1466,2025-05-07 18:15:12.743463, SKU10116 ,3.0,,766.21,credit_card, pending ,True
 ORD5726 ,CUST1007,2024-02-23 14:41:37.599733,SKU10184,4.0,273.5,1094.0,credit_card, delivered , True 
ORD5727,CUST1073,nan,SKU10104,3.0,164.86,494.59,CREDIT_CARD,delivered, nan 
ORD5728,CUST1445,2025-07-29 02:34:48.216187,SKU10167,3.0,82.19,246.57, BANK_TRANSFER , delivered ,False
ORD5729, cust1496 ,2024-06-04 20:16:12.372067,SKU10039,2.0,248.67,497.34, credit_card , cancelled ,False
ORD5730, CUST1038 , 2024-03-18 09:20:03.580065 ,NAN,4.0,300.78,1203.12, paypal ,delivered,False
 ORD5731 ,CUST1400,2024-08-06 11:47:07.406707,SKU10067,3.0,298.44,895.34,credit_card,returned,nan
ord5732,cust1173,nan,SKU10159,2.0,79.65,,credit_card,delivered,nan
ORD5733,CUST1354, 2025-09-11 22:38:03.020186 ,SKU10101,2.0,234.43,,credit_card,RETURNED,False
 ORD5734 ,CUST1332,2025-08-04 12:54:12.972219,sku10020,1.0,22.3,3948.1646147755046,credit_card,delivered,True
 ORD5735 ,CUST1436,2024-11-30 18:54:22.834617,sku10084,,49.44,3948.1646147755046,paypal, delivered ,True
ord5736, CUST1436 ,2024-02-11 02:24:34.206122,SKU10172,,165.93,331.86,credit_card,pending,True
ORD5737,CUST1439, nan , SKU10136 ,2.0,366.08,732.16,credit_card,delivered, TRUE 
ORD5738,CUST1194,nan,SKU10081,2.0,265.9,531.79,credit_card,returned,false
ORD5722,nan,2025-03-29 00:36:35.718953,SKU10025,1.0,,65.84,credit_card,cancelled,False
 ORD5740 , CUST1454 ,nan, SKU10194 ,2.0,54.15,108.31,CREDIT_CARD,delivered,True
ORD5741, CUST1249 , 2024-08-13 09:12:39.860348 ,SKU10138,2.0,156.7,313.4, credit_card ,NAN,TRUE
ORD5742,cust1018,2024-12-13 17:52:07.797875, SKU10158 ,3.0,56.33,168.99,credit_card,delivered,FALSE
nan,CUST1035,2025-10-18 02:33:13.412825,SKU10060,1.0,428.88,428.88,credit_card,delivered,FALSE
ORD5744, CUST1323 ,2025-04-11 13:30:28.494472, SKU10175 ,13.615599857291695,196.78,590.33,CREDIT_CARD,NAN, TRUE 
ORD5745,NAN,2025-03-26 05:22:34.672321,SKU10073,2.0,67.05,134.1, credit_card ,returned,False
ord5746,CUST1116,2024-06-10 06:09:35.866052,SKU10191,3.0,90.35,271.06, bank_transfer ,DELIVERED,False
ORD5747,CUST1046,2025-05-13 05:07:42.536549,SKU10111,2.0,101.51,203.02,credit_card,nan, False 
ORD5748,CUST1050, nan ,SKU10194,4.0,54.15,216.61,nan,delivered,False
ORD5749, CUST1324 ,2024-07-31 14:00:24.692820,SKU10180,1.0,297.89,297.89,NAN,delivered,False
ord5750, CUST1446 ,2024-11-20 02:07:06.329434,SKU10025,4.0,65.84,263.36,credit_card,returned,False
ORD5751,CUST1227,2024-07-16 09:13:17.737257,SKU10042,3.0,129.58,388.75,paypal,RETURNED,True
 ORD5752 , CUST1355 ,2024-06-22 07:58:39.110932, sku10076 ,1.0,209.41,,credit_card,delivered, False 
ORD5753,CUST1462, 2024-01-18 08:24:31.714602 ,SKU10007,1.0,41.29,41.29,wallet,nan,False
ORD5754,nan,2024-07-10 02:12:17.474492,sku10083,4.0,320.12,1280.48,credit_card, DELIVERED ,True
ord5401,CUST1171,2024-12-15 13:07:32.757528, nan ,4.0,,1063.58, credit_card ,returned,True
 ORD5756 ,CUST1150,2024-01-02 01:44:49.544838,SKU10091,1.0,311.49,311.49, credit_card ,delivered,True
ord5757, CUST1191 ,2024-07-08 18:09:46.323574, SKU10110 ,4.0,184.51,,NAN,cancelled, False 
ORD5758,CUST1074,2025-08-13 13:04:41.317528,SKU10062,4.0,145.6,582.4,bank_transfer,delivered, True 
 ORD5759 ,CUST1271,2025-02-01 17:52:09.294695, SKU10105 ,2.0,251.59,503.18,credit_card, cancelled ,False
ORD5760, CUST1289 ,2025-02-11 06:26:03.160400,nan,4.0,139.93,559.71, credit_card ,delivered,False
ORD5761,cust1405,2024-09-27 06:05:52.889365,SKU10046,2.0,91.57,183.14,credit_card,PENDING,FALSE
 ORD5762 , nan ,2025-03-29 05:40:19.442489,SKU10044,2.0,19.24,38.49, credit_card ,delivered, False 
ORD5763,CUST1040,2024-05-07 06:07:07.971543, SKU10156 ,1.0,45.67,45.67,credit_card,delivered,nan
ord5764, CUST1445 ,2025-07-02 13:26:55.359520, SKU10097 ,2.0,304.07,608.14,CREDIT_CARD,cancelled,nan
ORD5765,cust1317, 2024-03-19 04:21:39.774849 ,SKU10174,2.0,139.93,279.85,paypal,delivered,True
 ORD5766 ,CUST1123,2025-03-15 12:30:06.418159, SKU10127 ,2.0,185.84,371.68,CREDIT_CARD,returned, FALSE 
ord5767,CUST1467,2024-08-16 13:40:52.173050,SKU10149,2.0,235.67,471.35, credit_card , DELIVERED ,True
ord5768,CUST1073,2025-05-15 20:00:30.841079, SKU10059 ,4.0,197.12,,credit_card,CANCELLED,nan
 ORD5769 ,CUST1236,2025-01-03 08:12:50.343687,SKU10163,2.0,131.62,,credit_card,delivered,False
 ORD5770 ,CUST1130,2024-10-30 01:50:12.691456, SKU10117 ,4.0,93.95,375.8,credit_card,delivered,False
ORD5771,CUST1130,2024-04-23 12:18:44.012374,SKU10170,1.0,,150.16,credit_card,delivered,False
nan,CUST1004,2025-03-02 16:05:20.924493,SKU10119,3.0,171.45,514.35, credit_card ,delivered,true
ORD5773,CUST1461,2025-10-15 02:17:56.695921, SKU10073 ,1.0,67.05,67.05,CREDIT_CARD,returned, TRUE 
ord6198,CUST1418,2024-06-07 08:23:28.725783,SKU10115,4.0,299.75,1199.0, WALLET , delivered ,false
 ord5775 ,CUST1080,2024-02-10 04:55:54.252593,SKU10018,1.0,113.67,113.67,credit_card, nan , False 
 ORD5776 ,CUST1226,2024-09-09 01:46:06.254573,SKU10088,3.0,1300.635444514297,538.36,paypal,delivered, False 
nan, CUST1300 , 2025-09-12 03:22:29.236006 ,SKU10076,1.0,209.41,209.41,paypal, delivered ,True
 ORD5778 ,cust1327,2024-12-03 00:56:36.458581,SKU10108,1.0,140.37,140.37,wallet, cancelled ,True
ord5779,CUST1353,2025-03-19 14:45:29.372384,SKU10064,2.0,,617.04,credit_card,nan,TRUE
 nan ,CUST1233,2025-09-03 10:35:50.917594,SKU10077,3.0,77.24,231.71,paypal,delivered, FALSE 
nan,CUST1101,2025-08-08 10:37:07.039026,SKU10098,2.0,464.74,929.48,CREDIT_CARD,delivered,false
 ORD5782 , NAN ,2024-12-02 05:16:17.899289,SKU10123,3.0,186.08,558.24,credit_card,delivered,True
ORD5783, cust1054 ,2024-10-20 05:21:09.168243,sku10060,4.0,428.88,1715.52,wallet, delivered ,False
ORD5784,cust1195, 2024-08-15 14:15:26.298546 ,SKU10146,4.0,22.53,90.12,credit_card,delivered,true
ORD5785,CUST1183,2025-04-26 17:49:57.525813,SKU10147,3.0,199.66,598.98, paypal ,returned,False
ORD5786,CUST1151,2024-07-11 06:44:51.847809,sku10179,2.0,69.07,138.15,credit_card,delivered,True
ord5787,CUST1151, 2024-06-16 10:11:33.761072 ,SKU10005,2.0,82.33,164.66,credit_card, nan , FALSE 
ord5788,cust1424,2024-08-26 16:29:53.898824,SKU10168,1.0,,135.35,nan,cancelled,False
ord5789,CUST1202,nan,SKU10070,1.0,,113.63,credit_card,delivered,false
ORD5790,cust1004,2025-04-10 17:31:35.905468, sku10144 ,4.0,448.58,1794.32,bank_transfer,delivered, True 
ORD5791,CUST1442,2025-02-16 21:08:58.708451,nan,2.0,196.78,393.55,nan,returned,True
ORD5792,CUST1398,2024-11-19 12:41:12.582898,SKU10190,4.0,18.9,75.62,CREDIT_CARD, delivered ,False
ORD5793,CUST1498,2024-09-18 12:26:18.709893,SKU10012,3.0,279.38,838.14,credit_card,pending,True
ORD5794,nan,2025-09-01 01:43:32.483206,SKU10155,1.0,214.51,214.51,paypal, delivered , False 
 ORD5795 ,CUST1381,2024-01-20 12:18:37.665449, SKU10127 ,4.0,185.84,743.36,paypal, pending ,False
ORD5796, CUST1426 ,2025-05-30 07:15:09.056150,sku10073,4.0,67.05,268.19,credit_card,delivered, TRUE 
ORD5797,CUST1397,2025-08-27 06:42:21.289400, SKU10058 ,1.0,152.39,152.39,credit_card,delivered,False
ORD5798,cust1310,2024-10-26 01:22:53.894040, SKU10090 ,4.0,71.43,285.72,bank_transfer,delivered,False
ORD5799,CUST1112,2025-01-03 23:06:11.170253, sku10162 ,3.0,162.12,486.36,credit_card,nan, False 
ORD5800,CUST1097, 2025-09-24 18:58:33.964115 ,SKU10158,13.615599857291695,56.33,225.32,paypal,delivered,False
ORD5801, CUST1128 ,2024-05-22 05:25:20.804848, SKU10173 ,2.0,10.04,20.07,credit_card,delivered,False
ORD5802,nan,2024-12-14 11:46:06.068560,SKU10184,2.0,273.5,547.0, CREDIT_CARD ,delivered,nan
ORD5803, CUST1392 , nan ,SKU10168,4.0,135.35,541.39,credit_card,pending,FALSE
ORD5804,CUST1348,2024-06-22 02:57:13.599920, SKU10035 ,3.0,194.27,582.81,credit_card,delivered,False
ORD5805,CUST1321,2025-07-02 10:58:44.919838, SKU10024 ,4.0,25.6,102.41, paypal ,delivered,False
ORD5806,CUST1462,2025-08-25 17:34:39.229654,SKU10160,2.0,148.09,296.17, nan , delivered ,False
ORD5807,CUST1330,nan, SKU10010 ,2.0,253.32,506.64,credit_card,delivered,FALSE
ORD5808, CUST1158 ,2024-05-10 21:22:19.525604,SKU10112,2.0,,409.95,WALLET,DELIVERED,TRUE
ORD5809,CUST1017,2024-02-28 02:55:05.011904,SKU10148,2.0,1300.635444514297,254.0,credit_card,cancelled,True
nan,CUST1186,2025-02-09 15:32:50.365356,NAN,4.0,252.59,1010.34, PAYPAL ,delivered,FALSE
 ord5811 ,CUST1067,2024-02-08 06:05:01.496396,SKU10023,3.0,136.28,408.84,credit_card,nan,False
ORD5812,CUST1465,2025-03-26 19:02:25.036850,SKU10075,3.0,139.26,417.79,credit_card,delivered,FALSE
 ord5813 , cust1167 ,2024-12-21 09:13:17.266304,SKU10191,4.0,90.35,361.42,credit_card, delivered ,True
ORD5814,CUST1212,2025-03-20 01:35:40.497065, SKU10044 ,1.0,19.24,19.24, credit_card , cancelled ,FALSE
ORD5815,CUST1102,2025-01-30 09:56:45.745036,SKU10033,3.0,437.11,1311.33,wallet,CANCELLED,False
ORD5816, CUST1402 , 2024-10-10 05:03:26.344789 ,SKU10138,,,470.1,credit_card,delivered,False
 ORD5822 ,CUST1495, 2025-05-29 00:06:18.549579 , sku10075 ,4.0,139.26,, credit_card ,delivered,False
ORD5818,CUST1271,2024-07-23 19:41:25.237797,SKU10128,3.0,129.43,388.28, credit_card , pending ,True
ORD5819,CUST1467,2024-12-17 09:58:09.240388,nan,1.0,113.04,113.04,paypal,delivered,True
ORD5820,CUST1425, 2025-03-12 18:02:20.205073 ,SKU10042,1.0,129.58,129.58,credit_card,delivered, False 
nan,CUST1131,2025-06-06 06:05:12.881412,SKU10123,1.0,186.08,186.08, credit_card ,DELIVERED,False
 ORD5822 ,CUST1495, 2025-05-29 00:06:18.549579 , sku10075 ,4.0,139.26,, credit_card ,delivered,False
ORD5823, CUST1382 ,2025-10-13 16:50:05.969898, sku10086 ,3.0,191.38,574.15, credit_card ,CANCELLED,False
 ORD5824 ,CUST1411,2024-07-10 12:19:49.780227,SKU10029,1.0,100.89,100.89, wallet ,returned,true
ORD5825,CUST1239,2024-02-17 15:27:36.677059,nan,3.0,242.9,728.7,credit_card,delivered,False
ORD5826,nan,2024-08-19 14:09:48.684647,sku10193,3.0,89.05,,paypal,delivered,TRUE
ord5827,CUST1494,nan,SKU10057,2.0,158.04,316.08, nan ,delivered, False 
 ORD5828 ,CUST1440, 2024-10-20 12:50:07.255015 ,SKU10173,1.0,1300.635444514297,10.04,credit_card,pending,True
 ORD5829 ,CUST1370, 2025-07-01 22:02:16.669960 ,SKU10172,1.0,165.93,165.93,credit_card,cancelled, False 
ORD5830,CUST1203,nan,SKU10142,1.0,109.23,,credit_card,pending,true
ORD6080,CUST1319, 2024-02-20 07:58:35.023024 , SKU10082 ,1.0,23.59,23.59,paypal,CANCELLED, False 
ord5832,CUST1404,2025-09-27 01:38:38.930442, sku10101 ,2.0,234.43,468.86,bank_transfer,delivered,True
ord5833,CUST1007,2024-02-16 10:24:59.244413,SKU10067,13.615599857291695,298.44,298.44,bank_transfer, delivered ,False
ORD5834,CUST1274,2024-11-01 19:07:41.198073,SKU10031,1.0,366.25,366.25, paypal ,returned,nan
 ORD5835 ,CUST1232,2025-02-12 11:48:00.377615, SKU10094 ,2.0,82.35,164.7,credit_card,delivered,false
ORD5836,CUST1344,2024-06-20 10:25:49.642537,SKU10191,1.0,90.35,,wallet,nan,False
ORD5837,CUST1344,2024-09-29 17:47:40.604690,SKU10067,1.0,298.44,298.44,wallet, cancelled ,False
 ORD5838 ,CUST1299,2025-03-30 01:07:09.052221,SKU10097,3.0,304.07,912.21,credit_card,delivered,False
 ORD5839 ,CUST1421,2024-05-31 21:53:10.926692, SKU10163 ,3.0,131.62,394.87,nan, RETURNED ,TRUE
ORD5840, CUST1481 , 2025-02-07 07:51:36.560985 ,SKU10095,4.0,354.56,1418.26,paypal,pending,True
ORD5841,nan,2025-04-12 06:57:39.876775,SKU10172,3.0,,497.78,CREDIT_CARD,delivered, False 
 ORD5842 ,cust1119,2024-03-01 15:10:50.456717, SKU10120 ,2.0,300.78,601.56,credit_card,delivered,False
ord5843,CUST1012,2024-11-29 08:16:17.046197, sku10158 ,,56.33,168.99,paypal,delivered,False
ORD5844,NAN, 2024-06-25 06:19:36.772252 , SKU10143 ,3.0,210.66,631.98, paypal ,delivered,False
 ORD5845 , nan ,2025-04-30 08:07:57.376015,SKU10156,13.615599857291695,,182.69, PAYPAL ,CANCELLED,FALSE
nan, CUST1113 ,2024-05-07 00:03:09.278186,SKU10165,2.0,29.99,59.98,credit_card,delivered,False
ord5847,CUST1032,2025-08-20 19:11:08.454670,nan,1.0,162.12,,credit_card,delivered,FALSE
ORD5848, CUST1421 ,2024-10-15 17:32:12.088373,SKU10118,2.0,233.87,467.74,bank_transfer,pending,False
 ORD5849 , CUST1465 ,2024-05-12 15:53:19.418444,SKU10179,3.0,69.07,207.22, wallet ,DELIVERED,False
 ORD5850 ,CUST1154,2024-10-20 11:23:25.747128,SKU10166,2.0,37.75,75.5,bank_transfer,returned,false
ORD5851, CUST1209 , 2024-09-30 20:35:58.941460 ,SKU10029,4.0,100.89,403.55,paypal, delivered ,FALSE
ORD5852, CUST1071 ,2024-10-14 09:01:00.727172,nan,1.0,351.41,351.41,CREDIT_CARD,returned,False
ORD5853, CUST1484 ,nan,SKU10009,2.0,233.2,466.4,NAN,delivered,True
ORD5854,CUST1155,2024-12-15 04:28:24.587795, sku10126 ,3.0,171.9,515.69,nan,delivered,False
ORD5855,CUST1059,2024-04-10 08:24:58.598744, SKU10024 ,4.0,25.6,102.41,credit_card,returned,nan
ORD5856,CUST1120,nan, sku10137 ,1.0,54.45,54.45, credit_card ,delivered,FALSE
nan,CUST1069,2025-05-03 17:00:01.495882,SKU10099,4.0,97.77,391.08,bank_transfer,delivered,FALSE
ORD5858,CUST1232, 2025-01-10 00:15:22.931018 ,SKU10094,3.0,82.35,247.05,credit_card,returned,False
ORD5859,cust1343, 2024-08-28 12:43:56.462572 ,SKU10190,4.0,18.9,75.62,PAYPAL,pending, False 
ORD5860, nan ,2025-06-25 14:23:37.628768,SKU10138,1.0,156.7,156.7,credit_card,cancelled,False
ORD5861,cust1214, 2024-09-16 23:58:48.958018 ,SKU10150,3.0,169.42,508.25,CREDIT_CARD,delivered, False 
ORD5862,CUST1380,2025-06-17 07:07:07.106800,SKU10186,2.0,421.28,842.55,credit_card,delivered,True
ORD5042,cust1443,2025-03-07 07:00:52.148538,SKU10025,1.0,65.84,65.84,paypal,DELIVERED,True
ORD5864,CUST1335,2024-02-18 19:21:08.584296,SKU10025,4.0,65.84,263.36,wallet,cancelled,False
 ord5865 ,CUST1426,2025-09-16 20:50:46.594690,SKU10125,2.0,77.22,154.44,credit_card,nan,False
ORD5866,CUST1315,2024-09-21 08:22:55.771840,SKU10104,2.0,164.86,329.72,PAYPAL,returned,false
ORD5867,CUST1480,2025-06-15 02:29:47.657105, SKU10071 ,3.0,179.67,539.01,paypal,delivered,False
nan,CUST1016,2024-07-06 00:38:15.583973, sku10176 ,2.0,306.47,612.94,credit_card,cancelled,True
ORD5869,CUST1189,2025-03-09 01:33:03.610614,nan,2.0,81.4,162.8,credit_card, delivered ,True
 ORD5870 ,CUST1227,2025-08-08 02:50:19.831143, SKU10113 ,1.0,13.69,13.69,paypal,PENDING,FALSE
ORD5871,CUST1486,nan, SKU10060 ,4.0,428.88,1715.52, paypal ,RETURNED,False
ORD5872,CUST1437,2025-07-10 12:37:23.146148,SKU10092,,157.04,,credit_card,nan,False
 ORD6045 ,CUST1213,2024-07-26 14:38:22.712958,SKU10074,,,491.52,PAYPAL, returned ,False
 ORD5874 ,CUST1188,nan, SKU10139 ,2.0,33.26,,nan, pending ,nan
ORD5875,CUST1461,2024-12-16 12:22:50.350657,SKU10165,3.0,29.99,3948.1646147755046,credit_card,delivered, nan 
ORD5876,cust1183,2025-08-08 21:33:34.778883,nan,4.0,47.49,189.96,nan,delivered,FALSE
ORD5877,CUST1203, 2024-01-30 02:24:30.183657 ,SKU10070,1.0,113.63,113.63, credit_card ,delivered,False
ORD5878,CUST1097,2024-06-23 21:20:11.529227,SKU10031,13.615599857291695,366.25,1098.74,credit_card,nan,FALSE
ORD5879, CUST1485 ,2025-08-09 18:15:41.849479,SKU10116,3.0,255.4,766.21, nan ,delivered,True
ORD5880,CUST1046, 2025-05-19 01:43:08.028170 ,SKU10169,4.0,49.5,198.02,credit_card, delivered ,TRUE
ORD5881, CUST1108 ,nan, SKU10164 ,2.0,186.03,372.06,paypal,pending,True
ord5882, nan ,2024-12-12 09:27:39.722444, SKU10152 ,2.0,106.57,213.14,credit_card,delivered,True
ORD5883,CUST1497,2024-12-20 19:31:43.341095,SKU10005,4.0,82.33,,nan,delivered,False
ORD5884,CUST1025,2024-09-25 14:11:05.038285,SKU10085,3.0,99.58,298.73,paypal,delivered,TRUE
ORD5885,CUST1124,2024-07-18 06:05:05.206404,SKU10032,1.0,311.19,, paypal ,DELIVERED,FALSE
ORD5886,CUST1402,2025-04-01 18:08:08.140670,SKU10144,3.0,448.58,,paypal,delivered,True
ORD5887,CUST1105,2024-05-19 05:16:14.420829,SKU10017,4.0,1300.635444514297,3948.1646147755046,paypal, delivered ,False
ORD5888,CUST1424,2025-06-19 07:05:34.361207,SKU10195,2.0,47.36,3948.1646147755046,credit_card,nan, False 
ORD5889,CUST1283,2025-06-22 00:50:15.162507,SKU10053,3.0,75.16,225.48,CREDIT_CARD,delivered,FALSE
ORD5367,CUST1196,2025-03-11 04:39:02.787649,nan,4.0,,687.58,paypal,cancelled,false
ORD5891,CUST1416,nan, SKU10059 ,3.0,197.12,591.35,PAYPAL,CANCELLED,False
ORD5892,CUST1168,2024-07-09 04:45:40.175923,SKU10198,3.0,188.46,, wallet ,PENDING, False 
ORD5893,CUST1075,2024-11-19 03:14:40.163493,SKU10152,2.0,106.57,213.14,nan,pending,False
ORD5894,nan,2025-04-27 02:50:02.162291,SKU10070,2.0,113.63,227.26,paypal,delivered,False
ORD5895,CUST1439,2024-08-28 10:36:30.784252,SKU10037,4.0,32.77,,paypal,nan, False 
ORD5896, cust1066 ,2025-02-12 17:29:49.181858,SKU10138,,156.7,313.4,credit_card,nan, True 
ORD5897,CUST1128,2024-09-13 06:21:00.454205,SKU10044,2.0,19.24,38.49,wallet,cancelled,FALSE
nan,CUST1056,2024-07-23 00:43:58.373595,SKU10169,4.0,,198.02,paypal,DELIVERED,nan
ORD5899, CUST1443 ,nan, SKU10006 ,1.0,211.29,211.29, credit_card , returned , True 
ORD5900,cust1067,2024-01-03 14:56:19.752810,SKU10003,1.0,138.09,138.09,CREDIT_CARD,delivered,False
ORD5901,nan, 2024-06-01 05:29:58.054339 ,SKU10060,1.0,1300.635444514297,428.88,credit_card, delivered , FALSE 
ORD5902,CUST1301,2024-09-29 07:00:47.130336,SKU10082,13.615599857291695,23.59,23.59,credit_card, RETURNED ,False
 ORD5903 ,cust1008,2025-07-24 08:16:46.456255,SKU10044,4.0,19.24,,credit_card,delivered,true
ORD5904, CUST1135 ,2025-06-18 23:37:35.854756,SKU10013,1.0,263.12,263.12,credit_card,DELIVERED,false
ORD5905,CUST1064,2024-06-28 00:01:02.720694,SKU10189,2.0,385.05,770.1,credit_card,delivered,True
nan,CUST1215,nan,nan,1.0,1300.635444514297,, credit_card ,DELIVERED, True 
ORD5907,CUST1058,2024-06-01 07:20:20.050102, SKU10190 ,2.0,18.9,37.81,nan,DELIVERED,FALSE
ORD5908,NAN,2024-08-15 06:56:11.168535,SKU10121,2.0,262.97,525.94,credit_card,delivered,FALSE
nan,CUST1229,2024-11-29 19:02:07.477987, SKU10199 ,3.0,73.81,221.42,credit_card, returned ,true
ord5910,CUST1185,nan,SKU10131,3.0,,424.9, credit_card ,returned,TRUE
ORD5911,nan,2024-05-26 05:49:58.931063,SKU10027,2.0,42.35,84.7, credit_card ,pending,False
ord5912,CUST1231, 2024-03-28 09:39:31.218816 ,SKU10128,4.0,129.43,517.71, bank_transfer ,delivered, False 
ORD5913,CUST1113,2024-01-09 10:15:04.409201,SKU10157,,73.99,73.99,credit_card,nan,false
ORD5914,nan,2024-04-13 03:43:43.959927,SKU10186,3.0,421.28,1263.83,credit_card, nan ,False
ORD5915,CUST1401, 2025-04-17 14:07:49.557797 ,SKU10168,13.615599857291695,135.35,135.35,paypal,cancelled,False
ORD5916,CUST1266,2024-06-12 05:42:29.502277, SKU10077 ,,77.24,231.71,paypal,pending,FALSE
ORD5917, cust1234 , 2024-11-09 23:07:01.584314 ,SKU10164,2.0,186.03,372.06,nan,delivered,false
 ORD5918 ,CUST1493,2025-01-31 04:07:20.908869,SKU10007,2.0,41.29,82.58,paypal,delivered,NAN
 ORD5919 , CUST1031 ,nan,SKU10122,1.0,290.57,290.57,credit_card,delivered,TRUE
ORD5920,CUST1433,2025-08-18 12:47:23.935798,SKU10102,1.0,210.31,210.31,credit_card,NAN,TRUE
ORD5003,CUST1114, 2024-06-23 15:26:21.874969 , sku10035 ,,194.27,582.81,paypal,delivered,True
 ORD5922 ,CUST1055, 2024-01-24 13:19:27.955704 ,SKU10125,1.0,77.22,77.22,credit_card,delivered, False 
 ORD5923 ,CUST1364,2025-01-20 07:07:56.420017, SKU10113 ,3.0,13.69,41.07, CREDIT_CARD , delivered , False 
ORD5924, CUST1037 ,2025-06-11 00:15:43.959494,SKU10020,4.0,22.3,89.2,CREDIT_CARD,delivered,nan
ORD5925,CUST1164,2024-01-12 13:59:30.335262, SKU10155 ,3.0,214.51,643.52,credit_card,nan,NAN
ORD5926, CUST1075 ,2025-01-03 06:55:42.915352,SKU10016,13.615599857291695,29.2,,credit_card,delivered,False
ORD5927,CUST1064,2025-07-28 16:50:50.871262,SKU10070,4.0,113.63,454.52,credit_card,delivered,False
 ORD5928 ,CUST1319,2024-11-13 15:33:40.966357,SKU10162,2.0,,324.24,credit_card,delivered,True
ORD5929,CUST1299,2024-01-03 18:01:39.873327,SKU10140,2.0,276.59,553.18,paypal,cancelled, True 
ORD5930, CUST1364 ,2024-01-08 09:05:41.287332,SKU10083,2.0,320.12,640.24,wallet, delivered ,true
ORD5931,CUST1195,2024-10-06 03:30:26.933807,SKU10152,4.0,106.57,426.28,credit_card,DELIVERED,False
ORD5932, CUST1271 ,2024-04-13 20:32:21.739421,SKU10075,3.0,139.26,417.79, credit_card ,returned,False
ORD5933, CUST1232 ,2025-03-21 04:21:59.637815, SKU10129 ,1.0,126.19,126.19,nan,pending, False 
 ORD5934 ,cust1309,2025-04-19 21:29:31.846887, SKU10110 ,3.0,184.51,553.53,bank_transfer,delivered,True
nan,CUST1050,nan,SKU10179,3.0,69.07,207.22,credit_card, pending ,True
ORD5936,CUST1058,nan,SKU10167,1.0,82.19,82.19,credit_card,delivered, nan 
ORD5937,CUST1333, nan ,SKU10196,3.0,270.31,810.94,paypal,DELIVERED,false
ORD5938,CUST1282,2024-04-05 16:57:43.898681,SKU10184,1.0,273.5,273.5,credit_card, delivered ,True
ORD5939, CUST1443 ,2025-05-27 01:09:56.509041, SKU10055 ,2.0,81.4,162.8, credit_card ,delivered,False
ord5940,CUST1220, nan ,SKU10115,3.0,299.75,899.25,paypal, nan ,False
ORD5941, CUST1454 ,2025-03-04 07:52:16.321658, SKU10058 ,3.0,152.39,457.16,credit_card,delivered,True
ord5942,CUST1211, 2025-07-25 19:43:33.943789 , SKU10086 ,2.0,191.38,382.77,bank_transfer,returned,False
ORD5943,CUST1423,2025-05-09 00:57:26.604912,SKU10116,3.0,255.4,766.21,credit_card, delivered ,FALSE
 ORD5944 ,CUST1204,nan,SKU10106,1.0,201.38,,credit_card,cancelled,False
 ORD5945 ,cust1373,2024-10-17 16:55:11.350727,SKU10024,2.0,25.6,51.2,CREDIT_CARD,delivered, false 
ORD5946,CUST1160,2025-05-15 21:21:42.551420,sku10109,4.0,,930.95, paypal , pending ,False
ORD5947, CUST1160 ,2025-10-31 20:00:18.503781,SKU10170,,150.16,300.32,credit_card, delivered , FALSE 
ORD5948,CUST1130,2025-04-30 16:53:37.162016,SKU10095,1.0,354.56,354.56, credit_card , delivered ,False
ORD5949,CUST1488,2024-03-17 12:04:30.670367,SKU10039,1.0,248.67,,bank_transfer,delivered,True
ORD5950,NAN, 2024-12-13 06:33:54.203980 , SKU10121 ,1.0,262.97,262.97,credit_card,DELIVERED,False
ORD5951,CUST1034, 2025-01-28 12:33:08.939476 ,SKU10023,2.0,136.28,272.56,credit_card, delivered ,False
 ORD5952 ,CUST1425,2024-04-26 17:18:27.558533,nan,3.0,332.64,997.92, PAYPAL ,delivered,TRUE
ORD6153,CUST1151,2025-08-17 15:40:25.954467,SKU10025,4.0,65.84,263.36,credit_card,delivered,False
ORD5954,CUST1049,2024-04-27 15:19:22.167713,SKU10190,2.0,18.9,37.81,credit_card,nan,False
ord5955,cust1378,2024-04-28 23:07:52.856359, SKU10095 ,13.615599857291695,354.56,,wallet,nan,True
 ord5956 , CUST1415 ,2025-09-05 03:53:15.283071, SKU10033 ,4.0,437.11,1748.44, credit_card ,delivered,FALSE
ORD5957,nan,2024-11-07 16:30:12.112547,SKU10015,3.0,47.49,142.47,paypal, DELIVERED ,nan
 ORD5958 ,nan,2024-02-12 08:04:03.110643,sku10143,1.0,210.66,210.66,paypal, pending , FALSE 
 ORD5959 ,CUST1287, 2025-02-04 18:51:17.996442 ,SKU10084,2.0,49.44,98.88,paypal,delivered,False
ORD5960,CUST1343,2025-02-07 05:22:03.669670, SKU10031 ,3.0,366.25,1098.74,wallet, cancelled ,True
