order_id,customer_id,sku,quantity,unit_price,total_amount,discount_amount,order_status,order_datetime,session_id
ORD8725,CUST1208,,2.0,20.55,41.1,4.11,processing,2025-12-22 07:42:35.000000,SESS106786
ORD8726,CUST1208,SKU10024,3.0,246.6,739.8,0.0,delivered,2025-12-22 07:42:35.000000,SESS106786
ORD8727,,SKU10178,5.0,,1822.95,364.59,delivered,2025-12-22 07:42:35.000000,SESS106786
ORD8728,CUST1208,SKU10199,1.0,42.08,42.08,6.31,delivered,2025-12-22 07:42:35.000000,SESS106786
ORD8729,CUST1057,SKU10052,3.0,141.86,425.58,42.56,delivered,2025-07-02 18:25:30.000000,SESS106787
ORD8730,CUST1057,SKU10094,2.0,326.96,653.92,130.78,delivered,2025-07-02 18:25:30.000000,SESS106787
ORD8731,CUST1412,SKU10170,4.0,113.02,452.08,45.21,shipped,2026-02-10 12:01:37.000000,SESS106788
ORD8732,CUST1412,SKU10053,5.0,267.04,1335.2,267.04,DELIVERED,2026-02-10 12:01:37.000000,SESS106788
ORD8733,CUST1412,SKU10153,4.0,328.51,1314.04,197.11,cancelled,2026-02-10 12:01:37.000000,SESS106788
ORD8734,CUST1231,SKU10013,1.0,175.39,175.39,0.0,cancelled,2025-06-22 11:20:02.000000,
ORD8735,CUST1231,SKU10057,4.0,152.9,611.6,30.58,delivered,2025-06-22 11:20:02.000000,SESS106789
ORD8736,CUST1231,SKU10022,1.0,346.49,346.49,69.3,delivered,2025-06-22 11:20:02.000000,SESS106789
ORD8737,CUST1231,SKU10134,3.0,117.12,351.36,17.57,cancelled,2025-06-22 11:20:02.000000,SESS106789
,CUST1084,,4.0,291.26,1165.04,0.0,,,
ORD8739,CUST1311,SKU10090,1.0,411.71,411.71,0.0,delivered,2025-07-03 07:51:28.000000,SESS106794
ORD8740, cust1311 ,SKU10131,5.0,221.35,1106.75,221.35,shipped,2025-07-03 07:51:28.000000,SESS106794
ORD8741,CUST1311,SKU10045,4.0,210.29,841.16,0.0,returned,2025-07-03 07:51:28.000000, SESS106794 
,CUST1311,SKU10100,1.0,329.83,329.83,16.49,delivered,2025-07-03 07:51:28.000000,
ORD8743,CUST1322,,4.0,546.65,2186.6,0.0,delivered,,SESS106802
ORD8744,CUST1322,SKU10104,2.0,24.71,49.42,7.41,delivered,2025-04-13 16:29:15.000000,SESS106802
,CUST1322,,,87.79,438.95,0.0,delivered,2025-04-13 16:29:15.000000,
ord8746,CUST1322,SKU10129,5.0,159.71,798.55,159.71,delivered,,
ORD8747,CUST1397,SKU10169,,67.28,67.28,13.46, delivered ,2025-05-28 09:01:33.000000,SESS106811
ORD8748,CUST1397,SKU10154,1.0,282.19,282.19,0.0,processing,2025-05-28 09:01:33.000000,SESS106811
ORD8749,CUST1117,SKU10173,3.0,121.81,365.43,18.27,delivered,2025-12-22 20:36:16.000000, sess106816 
ORD8750,,SKU10168,2.0,291.26,582.52,29.13,shipped,2025-12-22 20:36:16.000000, sess106816 
ORD8751,CUST1220,SKU10061,1.0,11.55,11.55,0.0,delivered,2025-08-02 16:05:55.000000,SESS106820
ORD8752,CUST1220,SKU10188,,337.38,,151.82,processing,2025-08-02 16:05:55.000000,SESS106820
ORD8753,CUST1220,SKU10001,4.0,216.68,866.72,,delivered,2025-08-02 16:05:55.000000,SESS106820
ORD8754,CUST1220,SKU10070,5.0,290.38,1451.9,290.38,delivered,2025-08-02 16:05:55.000000,SESS106820
,CUST1220,SKU10197,5.0,274.21,1371.05,137.1,delivered,2025-08-02 16:05:55.000000,
ORD8756,CUST1209,SKU10091,5.0,32.0,160.0,24.0,shipped,2025-05-01 05:16:44.000000,SESS106833
ORD8757,CUST1209,SKU10078,2.0,,137.78,0.0,cancelled,2025-05-01 05:16:44.000000,SESS106833
,CUST1209,SKU10029,1.0,456.3,,,delivered,,
ORD8759,CUST1209,SKU10116,2.0,247.1,494.2,0.0,delivered,2025-05-01 05:16:44.000000,SESS106833
ORD8760,CUST1209,SKU10149,1.0,127.65,127.65,19.15,delivered,2025-05-01 05:16:44.000000,SESS106833
ORD8761,CUST1477,SKU10131,4.0,221.35,885.4,0.0,delivered,2025-11-07 11:59:07.000000,SESS106834
ORD8762,,SKU10025,2.0,262.36,524.72,,delivered,2025-11-07 11:59:07.000000,SESS106834
ORD8763,CUST1477,SKU10009,2.0,,922.44,,delivered,2025-11-07 11:59:07.000000,SESS106834
ORD8764,cust1180,SKU10092,4.0,94.26,377.04,0.0,delivered,2025-12-28 18:03:01.000000,SESS106844
ORD8765,CUST1180,SKU10083,5.0,205.16,1025.8,0.0,returned,2025-12-28 18:03:01.000000, sess106844 
ORD8766,CUST1180,SKU10155,3.0,184.41,553.23,55.32,delivered,2025-12-28 18:03:01.000000,SESS106844
ORD8767,,SKU10150,1.0,283.12,283.12,28.31,delivered,2025-12-28 18:03:01.000000,SESS106844
,CUST1160,SKU10072,3.0,122.32,366.96,55.04,shipped,2025-09-30 02:34:54.000000,
ORD8769,CUST1160, sku10118 ,3.0,194.69,584.07,87.61,delivered,2025-09-30 02:34:54.000000,SESS106850
ORD8770,CUST1380,SKU10168,3.0,291.26,873.78,131.07,cancelled,2025-05-27 14:59:33.000000,SESS106853
ORD8771,CUST1380,sku10018,1.0,395.81,395.81,0.0,delivered,2025-05-27 14:59:33.000000,SESS106853
ORD8772,CUST1380,SKU10103,1.0,141.22,141.22,14.12,cancelled,2025-05-27 14:59:33.000000,SESS106853
ORD8773,CUST1380,SKU10028,3.0,316.53,949.59,0.0,delivered,2025-05-27 14:59:33.000000,SESS106853
ORD8774,CUST1362,SKU10157,,365.61,365.61,36.56,delivered,2026-01-24 01:24:41.000000,SESS106860
ORD8775,cust1297,SKU10029,5.0,456.3,,0.0,delivered,2025-10-30 06:08:43.000000,SESS106863
ORD8776,CUST1297,SKU10186,3.0,160.99,482.97,24.15,delivered,2025-10-30 06:08:43.000000,SESS106863
ORD8777,,SKU10002,3.0,170.48,511.44,0.0,delivered,2025-10-30 06:08:43.000000,SESS106863
ORD8778,cust1297,SKU10199,3.0,239.85,719.55,35.98,processing,2025-10-30 06:08:43.000000,SESS106863
ORD8779,cust1297,SKU10135,2.0,42.83,85.66,0.0,delivered,2025-10-30 06:08:43.000000,SESS106863
ORD8780,CUST1452,SKU10145,5.0,127.53,637.65,95.65,,2025-09-06 19:39:21.000000,SESS106864
ORD8781,CUST1452, sku10076 ,3.0,287.55,862.65,129.4,delivered,2025-09-06 19:39:21.000000,SESS106864
ORD8782,CUST1452,,3.0,286.68,860.04,129.01,delivered,2025-09-06 19:39:21.000000,SESS106864
ORD8783,CUST1452,SKU10173,5.0,,609.05,30.45,cancelled,2025-09-06 19:39:21.000000,SESS106864
ORD8784,CUST1477,SKU10176,1.0,171.5,171.5,34.3,delivered,2026-01-28 15:25:43.000000,SESS106868
ORD8785,CUST1477,SKU10182,2.0,195.45,390.9,0.0,,2026-01-28 15:25:43.000000,SESS106868
ORD8786,CUST1023,SKU10042,5.0,473.53,2367.65,0.0,delivered,2026-01-16 14:29:17.000000,SESS106870
ORD8787,CUST1023,SKU10170,2.0,113.02,226.04,45.21,delivered,2026-01-16 14:29:17.000000,SESS106870
ORD8788,CUST1023,SKU10019,5.0,461.7,2308.5,346.27,processing,,SESS106870
ORD8789,CUST1023,SKU10132,5.0,219.68,1098.4,109.84,delivered,2026-01-16 14:29:17.000000,SESS106870
,CUST1023,SKU10093,5.0,338.04,1690.2,338.04,delivered,2026-01-16 14:29:17.000000,
ORD8791,CUST1097,SKU10194,4.0,546.65,2186.6,0.0,processing,2026-01-05 07:40:56.000000,SESS106886
ORD8792,CUST1097,,1.0,243.26,243.26,0.0,processing,2026-01-05 07:40:56.000000,SESS106886
ORD8793,CUST1097,SKU10130,3.0,507.51,1522.53,228.38,delivered,2026-01-05 07:40:56.000000,SESS106886
ORD8794,cust1174,SKU10100,3.0,329.83,989.49,0.0,delivered,2025-09-18 20:57:54.000000,SESS106889
ORD8795,CUST1495,SKU10195,1.0,163.08,163.08,8.15,,2025-12-24 04:20:05.000000,SESS106896
ORD8796,CUST1495,SKU10065,4.0,139.06,556.24,0.0,returned,2025-12-24 04:20:05.000000,SESS106896
ORD8797,CUST1443,SKU10042,4.0,473.53,1894.12,0.0,delivered,2026-01-10 09:02:53.000000,SESS106902
ORD8798,CUST1286,SKU10068,2.0,49.65,99.3,0.0,delivered,2025-04-16 23:14:54.000000,SESS106904
,CUST1286,SKU10163,4.0,59.8,239.2,35.88,delivered,2025-04-16 23:14:54.000000,
ORD8800,CUST1286,SKU10123,5.0,254.08,1270.4,0.0,delivered,2025-04-16 23:14:54.000000,SESS106904
ORD8801,CUST1484,SKU10161,3.0,347.02,1041.06,0.0,delivered,2026-02-09 18:08:44.000000,SESS106910
ORD8802,CUST1484,SKU10151,1.0,235.31,235.31,0.0,delivered,2026-02-09 18:08:44.000000,SESS106910
ORD8803,,,3.0,267.04,801.12,,,2026-02-09 18:08:44.000000,SESS106910
ORD8804,CUST1484,SKU10062,1.0,249.01,249.01,37.35,returned,2026-02-09 18:08:44.000000,SESS106910
ORD8805,CUST1484,SKU10064,3.0,160.06,480.18,0.0,processing,2026-02-09 18:08:44.000000,
ORD8806,CUST1088,SKU10069,3.0,406.56,1219.68,0.0,shipped,2026-02-14 21:40:23.000000,SESS106918
ORD8807,CUST1088,SKU10174,1.0,209.27,209.27,0.0,delivered,2026-02-14 21:40:23.000000,SESS106918
ORD8808,CUST1088,SKU10002,1.0,170.48,170.48,,processing,2026-02-14 21:40:23.000000,SESS106918
ORD8809,CUST1088,SKU10141,5.0,104.19,520.95,0.0,delivered,2026-02-14 21:40:23.000000,SESS106918
ORD8810,CUST1261,SKU10151,5.0,235.31,1176.55,176.48,delivered,2025-06-06 04:32:10.000000,SESS106936
ORD8811,CUST1261,SKU10090,3.0,411.71,1235.13,0.0,delivered,2025-06-06 04:32:10.000000,SESS106936
ORD8812,CUST1156,SKU10193,1.0,,172.15,0.0,delivered,2025-10-19 06:50:00.000000,SESS106942
ORD8813,CUST1463,SKU10046,5.0,66.01,330.05,33.01,cancelled,2025-11-06 05:20:46.000000,
ORD8814,CUST1463,SKU10087,5.0,219.66,1098.3,219.66,delivered,2025-11-06 05:20:46.000000,SESS106955
ORD8815,CUST1463,SKU10195,4.0,163.08,652.32,0.0,delivered,2025-11-06 05:20:46.000000,SESS106955
ord8816,CUST1176,SKU10150,3.0,,849.36,0.0,delivered,2025-07-09 06:45:25.000000,
ORD8817,CUST1176,SKU10098,2.0,381.53,763.06,76.31,delivered,2025-07-09 06:45:25.000000,SESS106959
ORD8818,CUST1371,SKU10118,1.0,194.69,,0.0,delivered,2025-12-23 18:32:10.000000,SESS106962
ORD8819,CUST1371,SKU10022,5.0,346.49,1732.45,0.0,delivered,2025-12-23 18:32:10.000000,SESS106962
ORD8820,,SKU10088,5.0,36.9,184.5,36.9,delivered,2025-08-20 23:19:55.000000,SESS106986
ORD8821,CUST1478,SKU10118,3.0,194.69,584.07,0.0,delivered,2025-08-20 23:19:55.000000,SESS106986
ORD8822,CUST1478, SKU10143 ,4.0,,555.16,0.0,returned,2025-08-20 23:19:55.000000,SESS106986
ORD8823,CUST1478,SKU10177,4.0,69.72,278.88,,delivered,2025-08-20 23:19:55.000000,
ORD8824,CUST1113, sku10106 ,5.0,383.13,1915.65,191.57,processing,2025-09-24 21:33:32.000000,SESS106991
ORD8825, cust1113 ,,1.0,324.16,324.16,0.0,shipped,2025-09-24 21:33:32.000000,SESS106991
ORD8826,CUST1113,SKU10105,4.0,375.86,1503.44,150.34,delivered,,SESS106991
ORD8827,CUST1113,SKU10183,4.0,42.69,170.76,0.0,delivered,2025-09-24 21:33:32.000000,SESS106991
,CUST1113,SKU10003,,82.31,246.93,0.0,shipped,2025-09-24 21:33:32.000000,
ORD8829,CUST1171,SKU10152,4.0,274.03,1096.12,164.42,,2025-10-27 14:05:44.000000,SESS106994
ORD8830,CUST1171,SKU10194,1.0,546.65,546.65,82.0,delivered,2025-10-27 14:05:44.000000,SESS106994
ORD8831,CUST1171,SKU10083,3.0,205.16,,61.55,returned,2025-10-27 14:05:44.000000,SESS106994
ORD8832,CUST1171,SKU10085,,46.2,184.8,0.0,delivered,2025-10-27 14:05:44.000000,SESS106994
ORD8833,CUST1219,SKU10081,,313.85,1569.25,156.93,delivered,2025-09-03 21:33:16.000000,
,CUST1219,SKU10047,4.0,403.03,1612.12,161.21,,2025-09-03 21:33:16.000000,
ORD8835,CUST1219,SKU10042,2.0,473.53,947.06,0.0,delivered,2025-09-03 21:33:16.000000,SESS106995
ORD8836,CUST1219,SKU10093,5.0,338.04,1690.2,169.02,delivered,2025-09-03 21:33:16.000000,
,CUST1219,SKU10087,1.0,219.66,219.66,32.95,delivered,2025-09-03 21:33:16.000000,
ORD8838,CUST1401,SKU10138,1.0,52.71,52.71,0.0,delivered,2025-12-29 22:25:38.000000,SESS106996
ORD8839,CUST1401,SKU10109,4.0,314.75,1259.0,251.8,processing,2025-12-29 22:25:38.000000,SESS106996
ORD8840,CUST1401,SKU10194,4.0,546.65,2186.6,,processing,2025-12-29 22:25:38.000000,
ORD8841,CUST1401,SKU10027,2.0,,958.68,0.0,returned,2025-12-29 22:25:38.000000,SESS106996
ORD8842,CUST1401,SKU10006,4.0,236.41,945.64,141.85,delivered,2025-12-29 22:25:38.000000,SESS106996
ORD8843,CUST1171,SKU10115,,37.83,189.15,28.37,delivered,2025-07-15 05:21:21.000000,SESS107001
ORD8844,CUST1171,,2.0,461.7,923.4,138.51,delivered,2025-07-15 05:21:21.000000,SESS107001
ORD8845,CUST1171,SKU10012,4.0,75.09,300.36,0.0,delivered,2025-07-15 05:21:21.000000,SESS107001
ORD8846,cust1171,SKU10176,5.0,171.5,857.5,128.62,returned,2025-07-15 05:21:21.000000,SESS107001
ORD8847,CUST1171,SKU10032,1.0,168.51,168.51,8.43,returned,2025-07-15 05:21:21.000000,SESS107001
ORD8848,CUST1466,SKU10126,5.0,187.97,939.85,187.97,DELIVERED,2025-11-26 01:02:48.000000,SESS107011
ORD8849,CUST1140,SKU10152,4.0,274.03,1096.12,109.61,shipped,2025-06-26 12:45:14.000000,
ORD8850,CUST1140,SKU10075,2.0,115.52,231.04,0.0,PROCESSING,2025-06-26 12:45:14.000000,SESS107013
ORD8851,CUST1248,SKU10181,2.0,93.27,186.54,18.65,delivered,2025-07-01 16:54:46.000000,SESS107016
ORD8852,CUST1248,SKU10103,2.0,141.22,282.44,14.12,cancelled,2025-07-01 16:54:46.000000, SESS107016 
ORD8853,CUST1248,SKU10151,4.0,235.31,941.24,0.0,delivered,2025-07-01 16:54:46.000000,SESS107016
ORD8854,CUST1248,SKU10010,1.0,368.87,368.87,55.33,cancelled,2025-07-01 16:54:46.000000,SESS107016
ORD8855,CUST1248,SKU10130,1.0,,507.51,101.5,delivered,2025-07-01 16:54:46.000000,SESS107016
ORD8856,CUST1297,SKU10017,4.0,172.31,689.24,103.39,delivered,2025-02-24 02:33:58.000000,SESS107023
ORD8857,CUST1297,SKU10064,1.0,160.06,160.06,16.01,processing,2025-02-24 02:33:58.000000,SESS107023
ORD8858,CUST1297,SKU10024,4.0,246.6,986.4,,,2025-02-24 02:33:58.000000,SESS107023
ORD8859,CUST1297,SKU10130,3.0,507.51,1522.53,76.13,processing,2025-02-24 02:33:58.000000,SESS107023
,,SKU10098,2.0,381.53,763.06,0.0,delivered,2025-08-20 08:19:06.000000,
ORD8861,CUST1229,SKU10054,5.0,234.12,1170.6,0.0,delivered,2025-08-20 08:19:06.000000,SESS107038
ORD8862,CUST1229,sku10012,2.0,75.09,150.18,7.51,returned,2025-08-20 08:19:06.000000,SESS107038
ORD8863,CUST1229,SKU10031,3.0,213.97,641.91,0.0,delivered,2025-08-20 08:19:06.000000,SESS107038
ORD8864,CUST1244,SKU10128,2.0,133.03,266.06,39.91,delivered,2025-08-20 07:17:07.000000,SESS107045
,CUST1244,SKU10031,3.0,213.97,641.91,0.0,delivered,2025-08-20 07:17:07.000000,
ORD8866,CUST1048,,4.0,409.05,1636.2,245.43,returned,2026-01-24 17:54:34.000000,SESS107054
ORD8867,CUST1048,SKU10136,1.0,111.64,111.64,16.75,processing,2026-01-24 17:54:34.000000,SESS107054
ORD8868,CUST1048,SKU10185,1.0,326.13,326.13,32.61,shipped,2026-01-24 17:54:34.000000,SESS107054
ORD8869,CUST1355,SKU10108,5.0,272.62,1363.1,272.62,,2025-07-28 07:51:53.000000,SESS107056
ORD8870,CUST1355,,,138.79,416.37,41.64,cancelled,2025-07-28 07:51:53.000000,SESS107056
 ORD8871 ,CUST1355,SKU10045,5.0,210.29,1051.45,105.15,delivered,2025-07-28 07:51:53.000000,SESS107056
ORD8872,CUST1355,,3.0,152.9,458.7,45.87,delivered,2025-07-28 07:51:53.000000,SESS107056
ORD8873,CUST1090,SKU10009,5.0,461.22,2306.1,345.91,delivered,2025-09-16 03:07:54.000000,SESS107061
ORD8874,CUST1247,SKU10062,1.0,249.01,249.01,0.0,shipped,2025-05-05 11:02:48.000000,SESS107062
ORD8875,CUST1247,SKU10182,3.0,195.45,586.35,29.32,cancelled,2025-05-05 11:02:48.000000,SESS107062
ORD8876,CUST1247,SKU10007,5.0,327.49,1637.45,0.0,shipped,2025-05-05 11:02:48.000000,SESS107062
 ORD8877 ,CUST1247,SKU10170,5.0,113.02,565.1,28.26,delivered,,SESS107062
ORD8878,CUST1247,SKU10005,1.0,267.13,267.13,0.0,delivered,2025-05-05 11:02:48.000000,SESS107062
ORD8879,CUST1243,SKU10061,3.0,11.55,34.65,0.0,delivered,2025-07-07 20:01:13.000000,SESS107066
ORD8880,CUST1243,SKU10119,,20.55,61.65,12.33,shipped,2025-07-07 20:01:13.000000,SESS107066
ORD8881,CUST1243,SKU10178,1.0,364.59,364.59,18.23,processing,2025-07-07 20:01:13.000000,SESS107066
ORD8882,CUST1243,SKU10020,5.0,366.84,1834.2,0.0,delivered,2025-07-07 20:01:13.000000,SESS107066
ORD8883,CUST1243,SKU10195,1.0,163.08,163.08,,returned,2025-07-07 20:01:13.000000,SESS107066
ORD8884,,SKU10118,3.0,194.69,584.07,0.0,cancelled,2025-06-18 15:51:15.000000,SESS107070
ORD8885,CUST1298,SKU10144,,18.48,92.4,0.0,shipped,2025-06-18 15:51:15.000000,SESS107070
ORD8886,CUST1298,SKU10045,3.0,210.29,630.87,0.0,delivered,2025-06-18 15:51:15.000000,SESS107070
ORD8887,CUST1298,SKU10056,3.0,85.54,256.62,0.0,,2025-06-18 15:51:15.000000,SESS107070
ORD8888,CUST1298,SKU10076,2.0,287.55,575.1,0.0,delivered,2025-06-18 15:51:15.000000,SESS107070
ORD8889,CUST1274,SKU10157,,365.61,365.61,18.28,cancelled,2025-08-14 06:43:52.000000,SESS107073
ORD8890,CUST1274,SKU10148,3.0,,174.21,0.0, processing ,2025-08-14 06:43:52.000000,SESS107073
ORD8891,CUST1274,SKU10075,2.0,115.52,,0.0,delivered,2025-08-14 06:43:52.000000,SESS107073
ORD8892,CUST1193,SKU10052,3.0,141.86,425.58,0.0,delivered,2025-12-05 03:58:15.000000,SESS107091
,CUST1193,SKU10003,5.0,82.31,411.55,0.0,delivered,2025-12-05 03:58:15.000000,
ORD8894,CUST1193,SKU10038,5.0,239.32,1196.6,59.83,delivered,2025-12-05 03:58:15.000000,SESS107091
ORD8895,CUST1193,SKU10093,3.0,338.04,1014.12,152.12,cancelled,2025-12-05 03:58:15.000000,SESS107091
ORD8896,CUST1193,SKU10055,5.0,86.25,431.25,43.12,delivered,2025-12-05 03:58:15.000000,SESS107091
ORD8897,CUST1461,SKU10004,4.0,537.17,2148.68,429.74,processing,2025-09-07 12:08:35.000000,SESS107096
ORD8898,CUST1207,SKU10128,3.0,133.03,399.09,19.95,,2025-02-24 05:53:36.000000,SESS107099
ORD8899,CUST1207,SKU10075,5.0,115.52,577.6,86.64,shipped,2025-02-24 05:53:36.000000,SESS107099
ORD8900,CUST1463,SKU10102,1.0,409.05,409.05,0.0,delivered,2026-01-25 07:20:05.000000,SESS107102
ORD8901,CUST1463,SKU10075,4.0,115.52,462.08,69.31,processing,2026-01-25 07:20:05.000000,SESS107102
ORD8902,CUST1463, sku10189 ,4.0,79.97,319.88,0.0,delivered,2026-01-25 07:20:05.000000,SESS107102
ORD8903,CUST1463,,4.0,269.52,1078.08,215.62,delivered,2026-01-25 07:20:05.000000,SESS107102
ORD8904,CUST1212,SKU10047,3.0,403.03,1209.09,241.82,shipped,2025-10-15 15:39:36.000000,
ORD8905,CUST1212,SKU10074,5.0,269.52,1347.6,269.52,cancelled,2025-10-15 15:39:36.000000,SESS107110
ORD8906,CUST1212,SKU10004,4.0,537.17,2148.68,0.0,delivered,2025-10-15 15:39:36.000000,SESS107110
ORD8907,CUST1212,SKU10012,5.0,75.09,375.45,75.09,delivered,2025-10-15 15:39:36.000000,SESS107110
ORD8908,CUST1251,SKU10153,3.0,328.51,985.53,147.83, delivered ,2026-01-15 07:40:27.000000,SESS107113
ORD8909,CUST1251,SKU10144,1.0,18.48,18.48,3.7,delivered,2026-01-15 07:40:27.000000,SESS107113
,CUST1251,SKU10043,,57.95,231.8,0.0,returned,2026-01-15 07:40:27.000000,
ORD8911,CUST1251,SKU10191,3.0,435.85,1307.55,65.38,cancelled,2026-01-15 07:40:27.000000,SESS107113
ORD8912,CUST1033,SKU10030,2.0,364.83,729.66,,shipped,2025-09-24 04:37:47.000000,SESS107122
ORD8913,CUST1033,SKU10146,2.0,373.42,746.84,112.03,returned,2025-09-24 04:37:47.000000,SESS107122
ORD8914,CUST1033,SKU10148,4.0,58.07,232.28,0.0,delivered,2025-09-24 04:37:47.000000,SESS107122
ORD8915,CUST1033,SKU10066,3.0,270.66,811.98,0.0,delivered,2025-09-24 04:37:47.000000,SESS107122
ORD8916,CUST1033,SKU10065,3.0,139.06,417.18,0.0,delivered,2025-09-24 04:37:47.000000,SESS107122
ORD8917, CUST1415 ,SKU10060,3.0,78.73,236.19,0.0,delivered,2025-11-30 11:34:16.000000,SESS107126
ORD8918,CUST1415,SKU10022,3.0,346.49,1039.47,0.0,delivered,2025-11-30 11:34:16.000000,SESS107126
ord8919,CUST1087,SKU10186,5.0,160.99,804.95,80.5,shipped,2025-12-04 06:02:01.000000,
ORD8920,CUST1087,SKU10038,4.0,239.32,,0.0,,2025-12-04 06:02:01.000000,SESS107128
ORD8921,CUST1087,SKU10129,5.0,159.71,798.55,159.71,delivered,2025-12-04 06:02:01.000000, sess107128 
ORD8922,cust1012,SKU10063,2.0,39.81,79.62,11.94,delivered,,SESS107162
ORD8923,cust1012,sku10054,2.0,234.12,468.24,23.41,delivered,2026-01-16 10:21:27.000000,SESS107162
ORD8924,cust1012,SKU10188,4.0,337.38,1349.52,134.95,,2026-01-16 10:21:27.000000,SESS107162
ORD8925,cust1012,SKU10124,3.0,117.56,352.68,17.63,delivered,2026-01-16 10:21:27.000000,SESS107162
ORD8926,,SKU10144,1.0,18.48,18.48,0.0,delivered,2025-07-26 12:26:47.000000,SESS107164
ORD8927,CUST1400,,1.0,160.22,160.22,0.0,delivered,2025-07-26 12:26:47.000000,SESS107164
ORD8928,CUST1400,SKU10029,3.0,456.3,1368.9,0.0,delivered,2025-07-26 12:26:47.000000,SESS107164
ORD8929,CUST1400,sku10018,3.0,395.81,1187.43,178.11,processing,2025-07-26 12:26:47.000000,SESS107164
ORD8930,CUST1333,SKU10159,2.0,344.17,688.34,137.67,delivered,2025-08-13 18:20:31.000000,SESS107165
ORD8931,CUST1333,SKU10177,5.0,69.72,348.6,0.0,processing,2025-08-13 18:20:31.000000,SESS107165
ORD8932,CUST1333,SKU10081,4.0,313.85,1255.4,62.77,delivered,2025-08-13 18:20:31.000000,SESS107165
ORD8933,CUST1333,SKU10175,3.0,174.21,522.63,104.53,shipped,2025-08-13 18:20:31.000000,SESS107165
ORD8934,CUST1297,SKU10183,,42.69,85.38,4.27,delivered,2025-07-09 04:35:59.000000,SESS107171
ORD8935,CUST1327,SKU10103,3.0,141.22,423.66,0.0,processing,2025-05-20 04:46:00.000000,SESS107173
,CUST1297,SKU10149,1.0,127.65,127.65,12.77,delivered,2025-06-02 13:56:27.000000,
ORD8937,CUST1297,SKU10122,3.0,65.89,197.67,0.0,delivered,2025-06-02 13:56:27.000000,SESS107188
ORD8938,CUST1297,SKU10133,2.0,240.79,481.58,48.16,delivered,2025-06-02 13:56:27.000000,SESS107188
ORD8939,CUST1297,SKU10031,4.0,213.97,,85.59,delivered,2025-06-02 13:56:27.000000,sess107188
ORD8940,CUST1325,SKU10003,3.0,82.31,246.93,49.39,shipped,2025-12-14 10:11:28.000000,SESS107189
ORD8941,CUST1325,SKU10162,4.0,259.8,1039.2,0.0,delivered,2025-12-14 10:11:28.000000,SESS107189
ORD8942,CUST1263,SKU10187,3.0,47.61,142.83,14.28,cancelled,2025-08-14 17:16:22.000000,SESS107206
ORD8943,cust1167,SKU10014,3.0,286.68,860.04,86.0, shipped ,,SESS107210
ORD8944,cust1167,SKU10019,2.0,461.7,923.4,184.68,delivered,2026-02-04 20:50:46.000000,SESS107210
ORD8945,cust1167,SKU10059,5.0,226.78,1133.9,56.7,delivered,2026-02-04 20:50:46.000000,SESS107210
ORD8946,cust1167,SKU10174,1.0,209.27,209.27,0.0,,2026-02-04 20:50:46.000000,
ORD8947,cust1167,SKU10123,1.0,254.08,254.08,0.0,delivered,2026-02-04 20:50:46.000000,SESS107210
ORD8948,CUST1395,SKU10080,4.0,63.19,252.76,25.28,shipped,2025-07-02 21:14:33.000000,SESS107218
ORD8949,CUST1395,SKU10105,5.0,375.86,1879.3,187.93,shipped,2025-07-02 21:14:33.000000,SESS107218
ORD8950,CUST1395,SKU10001,5.0,,1083.4,,delivered,2025-07-02 21:14:33.000000,SESS107218
ORD8951,CUST1395, sku10016 ,4.0,121.25,485.0,72.75,delivered,2025-07-02 21:14:33.000000,SESS107218
,CUST1395,SKU10165,4.0,368.67,1474.68,221.2,shipped,2025-07-02 21:14:33.000000,
ORD8953,CUST1105,SKU10196,2.0,24.57,49.14,7.37,delivered,2025-11-09 04:50:14.000000,SESS107227
ORD8954,CUST1124, SKU10073 ,1.0,269.39,269.39,26.94,delivered,2026-01-09 21:12:17.000000,SESS107228
,CUST1124,SKU10129,4.0,,638.84,95.83,delivered,2026-01-09 21:12:17.000000,
ORD8956,CUST1211,,5.0,269.52,1347.6,67.38,delivered,2025-12-31 00:38:18.000000,SESS107248
ORD8957,CUST1211,SKU10114,3.0,220.39,661.17,,delivered,2025-12-31 00:38:18.000000,
ORD8958,CUST1357,SKU10080,2.0,63.19,126.38,6.32,cancelled,2026-01-25 00:09:01.000000,SESS107250
ORD8959,CUST1357,SKU10141,1.0,104.19,104.19,5.21,delivered,2026-01-25 00:09:01.000000,SESS107250
ORD8960,CUST1357,SKU10153,2.0,328.51,657.02,32.85,delivered,2026-01-25 00:09:01.000000,SESS107250
ORD8961,CUST1357,SKU10076,1.0,287.55,287.55,14.38,cancelled,2026-01-25 00:09:01.000000,SESS107250
ORD8962,CUST1027,SKU10102,4.0,409.05,1636.2,0.0,cancelled,2025-03-11 07:54:43.000000,SESS107254
ORD8963,CUST1250,SKU10117,3.0,186.06,558.18,0.0,processing,2025-12-24 00:05:13.000000,SESS107264
ORD8964,CUST1250,SKU10044,3.0,126.15,,18.92,delivered,2025-12-24 00:05:13.000000,
ORD8965,CUST1250,SKU10025,5.0,262.36,1311.8,131.18,delivered,2025-12-24 00:05:13.000000,SESS107264
ORD8966,CUST1406,SKU10004,5.0,537.17,2685.85,0.0,delivered,2025-06-08 04:14:50.000000,SESS107266
ORD8967,CUST1406,SKU10110,5.0,46.14,230.7,23.07,,2025-06-08 04:14:50.000000,SESS107266
