payment_id,order_id,customer_id,payment_provider,payment_type,transaction_fee,currency,exchange_rate_to_usd,refunded,refund_amount
 PAY6891 ,ord5891,CUST1416,amex,PAYPAL,98.72848606569148,USD,1.2945,True,591.35
PAY6892,ORD5892,CUST1168, stripe ,nan,16.7,EUR,0.9146,FALSE,0.0
PAY6893,ord5893,CUST1075,paypal,nan,4.59,nan,0.8046,False,0.0
PAY6894,ORD5894,CUST1001,mastercard,PAYPAL,5.27,CAD,0.9512,False,0.0
PAY6895,NAN,CUST1439, paypal ,paypal,3.79, GBP ,0.8823,False,0.0
PAY6896, nan ,cust1066, stripe , credit_card ,9.06,CAD,1.1853,False,0.0
PAY6897,ord5897,CUST1128,visa, wallet ,1.25,USD,1.2956,True,38.49
PAY6898,ORD5898,CUST1056,mastercard,paypal,5.13,USD,0.8257,False,0.0
PAY6899,ORD5899,NAN,mastercard,credit_card,4.23, USD ,1.2304,true,211.29
 PAY6900 ,ORD5900,CUST1067,mastercard,credit_card,3.6,CAD,0.7928,nan,0.0
PAY6901,ord5901,nan,amex,credit_card,13.56,USD,0.7658,nan,0.0
PAY7050,ORD6050,CUST1470, paypal ,credit_card,6.6,EUR,,FALSE,0.0
PAY6903,ORD5903,cust1008,mastercard,credit_card,1.34, nan ,0.8798, False ,0.0
PAY6904,ORD5904,cust1135,paypal, credit_card ,4.66,usd,0.9568,false,0.0
PAY6905, ORD5905 ,CUST1064,mastercard, credit_card ,18.34,USD,0.769, False ,0.0
PAY6906,ORD5906,CUST1215,amex,credit_card,0.34,GBP,,FALSE,0.0
 PAY6907 , ORD5907 ,CUST1058,paypal,credit_card,0.83,GBP,0.755,False,0.0
pay6908,ORD5908,CUST1032,amex,credit_card,98.72848606569148,USD,0.9714,False,0.0
PAY6909,ORD5909, CUST1229 ,amex,credit_card,2.56, CAD ,1.1519,True,221.42
PAY6910, ORD5910 , CUST1185 ,stripe,credit_card,11.19,EUR,0.8027,True,424.9
 PAY6911 ,ord5911,CUST1303,visa, credit_card ,1.73,nan,1.0247,False,
PAY7112,ORD6112, CUST1268 ,stripe,credit_card,30.89, EUR ,0.9868,False,0.0
PAY6913,ORD5913,CUST1113,mastercard,credit_card,1.18,EUR,0.7297,False,
PAY6914,ORD5914,CUST1022,amex, credit_card ,19.0,USD,1.1859,false,0.0
pay6915,ORD5915,CUST1401,amex,paypal,1.56,nan,, True ,135.35
PAY6916,ORD5916,cust1266, VISA ,paypal,5.48,usd,1.0101,FALSE,0.0
 PAY6917 ,ORD5917,CUST1234,STRIPE,nan,7.03, USD ,0.9609,FALSE,0.0
PAY6918,ORD5918,CUST1493,stripe, paypal ,2.21,USD,0.747,False,0.0
PAY6919,ORD5919,CUST1031,visa,credit_card,3.12,EUR,,False,0.0
PAY6920,ORD5920,CUST1433,STRIPE,credit_card,3.84,CAD,0.7807,TRUE,210.31
PAY6921, nan , cust1218 ,amex, paypal ,5.78,NAN,0.8279,nan,0.0
PAY6922,ORD5922,CUST1055,amex,CREDIT_CARD,1.59,nan,0.8148,False,0.0
PAY6923,ORD5923, CUST1364 , mastercard ,credit_card,1.02,GBP,1.1991,False,0.0
 PAY6924 ,ORD5924,CUST1037,visa,credit_card,2.82, USD ,0.7719,FALSE,0.0
pay6925,ord5925,CUST1164,visa,nan,19.29,USD,1.1661,False,0.0
PAY6926,ORD5926,CUST1075,stripe,credit_card,98.72848606569148,EUR,0.7582,False,0.0
 pay6927 ,ORD5927,cust1064,amex,credit_card,8.64,USD,1.0879,False,0.0
PAY6846, nan ,CUST1113,nan,CREDIT_CARD,1.43,USD,0.7592,False,0.0
pay6929, ORD5929 ,CUST1299,PAYPAL,paypal,17.67,GBP,,True,553.18
PAY6930,nan, CUST1364 ,mastercard, wallet ,8.28, USD ,0.7811, FALSE ,2438.138866187969
pay6931,ORD5931, CUST1195 ,paypal,credit_card,14.04,CAD,0.7541,False,0.0
PAY6932,ord5932,CUST1271,amex, credit_card ,12.14,USD,0.9309,True,417.79
PAY6933, ORD5933 , CUST1232 ,nan, CREDIT_CARD ,4.15,USD,1.1866,False,
PAY6934, ORD5934 ,CUST1309, paypal ,bank_transfer,9.16,gbp,0.9639, NAN ,0.0
PAY6935,ORD5935,CUST1050, nan ,credit_card,6.98,eur,1.0387,FALSE,0.0
PAY6936,ORD5936,CUST1058,VISA,credit_card,2.46, USD ,0.9457,FALSE,0.0
PAY6937,ORD5937,CUST1333,stripe,paypal,9.87,nan,0.7231, False ,0.0
 PAY6938 ,nan,CUST1282,MASTERCARD,credit_card,5.18,usd,1.0607,FALSE,0.0
pay6939,ord5939, CUST1443 , amex ,credit_card,5.68,USD,0.7261,False,2438.138866187969
NAN,ORD5940,CUST1220,STRIPE,paypal,15.65,gbp,1.208,False,0.0
 PAY6941 ,ORD5941,CUST1454, stripe ,nan,4.71,USD,0.92,False,2438.138866187969
 pay6942 ,ord5942,CUST1211,visa, BANK_TRANSFER ,13.21, EUR ,1.0317,true,382.77
 PAY6943 , ORD5943 ,CUST1423, visa , credit_card ,,GBP,1.0494,False,0.0
PAY6944,ORD5944,CUST1204, paypal ,credit_card,3.17,GBP,1.195,True,201.38
nan,ORD5945,CUST1373,mastercard,credit_card,0.84,USD,0.7623,nan,0.0
PAY6946, ORD5946 ,CUST1160,paypal,paypal,22.34,USD,0.836,False,0.0
PAY6947,ord5947, CUST1160 ,paypal,credit_card,4.89,CAD,0.7896, False ,0.0
PAY6948,nan,CUST1130,mastercard,credit_card,3.59,CAD,2.740619935845162,False,0.0
pay6949,ORD5949, CUST1488 ,stripe, bank_transfer ,98.72848606569148,USD,1.2889,False,0.0
PAY6950,ORD5950,CUST1351,stripe,credit_card,4.08, CAD ,0.8952,false,0.0
PAY6951, ORD5951 ,CUST1034,PAYPAL,credit_card,4.94,CAD,0.7323, False ,0.0
PAY6952,ORD5952,CUST1425, visa ,paypal,,gbp,,False,0.0
PAY6953, ORD5953 ,CUST1047, nan ,credit_card,5.66, USD ,0.809,False,0.0
PAY6954,ORD5954,CUST1049, VISA , credit_card ,,eur,0.926,False,0.0
PAY6955,ord5955,CUST1378,nan,wallet,31.3, nan ,0.8504, nan ,1418.26
 PAY6956 , ORD5956 ,CUST1415,amex, credit_card ,36.95,USD,0.9396, False ,0.0
PAY6957,ORD5957,CUST1284,visa,paypal,2.58,EUR,1.2927,FALSE,0.0
PAY6958,ORD5958,cust1300,mastercard, paypal ,3.28,EUR,1.0549,FALSE,0.0
 PAY6959 ,ORD5959,CUST1287,amex, paypal ,3.2, GBP ,1.116,false,0.0
PAY6960,NAN,nan,STRIPE, wallet ,36.16, USD ,2.740619935845162, True ,1098.74
PAY6961,ORD5961,cust1210,paypal,nan,3.78,NAN,0.7303,False,0.0
PAY6962,ORD5962,CUST1447,amex,credit_card,19.89,nan,1.223,false,
PAY6963,ORD5963,CUST1481,mastercard,credit_card,9.2,EUR,1.2632,False,0.0
pay6964,ORD5964,CUST1216,NAN,credit_card,14.95,usd,0.9534, False ,
pay6965,ORD5965,CUST1026,visa,wallet,,CAD,,False,0.0
pay6966, ORD5966 ,cust1307, paypal ,wallet,5.54,USD,1.0442,nan,517.28
PAY6967,ORD5967,CUST1180,amex,credit_card,1.13,eur,1.2289,False,2438.138866187969
PAY6968,ORD5968,CUST1295,visa,nan,10.7,gbp,1.1548,true,378.57
 PAY6969 ,ord5969, CUST1108 ,NAN,wallet,24.07, USD ,1.1447, True ,994.68
PAY6970,ORD5970, CUST1336 ,amex,CREDIT_CARD,2.25,nan,1.238, False ,0.0
PAY6971, ORD5971 ,CUST1114,stripe,paypal,1.27, USD ,1.161, True ,42.35
 PAY6972 ,ORD5972,CUST1179,mastercard, credit_card ,3.42, EUR ,0.9016,NAN,109.23
PAY6973, ORD5973 ,CUST1188,stripe,credit_card,98.72848606569148,USD,0.957,False,0.0
 PAY6974 ,ORD5974,CUST1390, amex ,credit_card,9.12, USD ,1.1961, False ,0.0
PAY6975,ORD5975, CUST1293 , MASTERCARD ,credit_card,8.6,USD,0.9618,False,0.0
PAY6976,ord5976,cust1413, amex ,credit_card,13.18,EUR,0.9763,False,0.0
PAY6977,ord5977,CUST1432, mastercard ,paypal,6.13,usd,1.2952,FALSE,0.0
PAY6978, ORD5978 , CUST1498 , visa , credit_card ,9.82,USD,1.0948,True,540.63
PAY6979,ORD5979, CUST1419 ,visa,credit_card,5.36,nan,1.0574,false,0.0
pay6980,ORD5980,CUST1314,nan, credit_card ,16.44, USD ,1.2601,False,0.0
 PAY6981 ,ORD5981,CUST1329, mastercard , credit_card ,5.85,USD,1.1602, False ,0.0
PAY6982,ORD5982,CUST1013,stripe,paypal,21.1, EUR ,0.7625,False,0.0
PAY6983, ORD5983 ,CUST1475,visa,nan,9.49,CAD,0.8702,FALSE,0.0
PAY6984,ORD5984,CUST1424,stripe,paypal,10.48,USD,0.9071,false,0.0
PAY6985,ORD5985,nan, AMEX ,PAYPAL,1.2,cad,0.9282,FALSE,0.0
PAY6986, ORD5986 ,CUST1092,amex,WALLET,98.72848606569148, USD ,1.2167,TRUE,339.12
nan,ORD5987, CUST1359 , amex ,CREDIT_CARD,,GBP,0.9764,False,0.0
PAY6988, ORD5988 ,CUST1158,mastercard,credit_card,16.41,USD,0.7378,nan,0.0
 PAY6989 , ORD5989 ,CUST1179,stripe,paypal,22.64,usd,1.2583, false ,0.0
PAY6990,nan, CUST1092 ,amex,paypal,15.13,NAN,0.8023,False,0.0
PAY6991,ORD5991,CUST1289,paypal,wallet,3.35,CAD,0.8323,False,0.0
PAY6992,ORD5992,CUST1205,stripe,credit_card,3.58, EUR ,1.2932, nan ,0.0
PAY6993,ORD5993, cust1072 ,mastercard, bank_transfer ,33.72,USD,1.0865,False,
PAY6994,ord5994,cust1324,mastercard, paypal ,0.94,CAD,1.2905,False,0.0
PAY6995,ORD5995,cust1046,mastercard, nan ,6.19, GBP ,1.2891,nan,0.0
PAY6996,ORD5996,cust1271,paypal,credit_card,3.74,GBP,, false ,0.0
PAY6997,ORD5997,CUST1192,visa,paypal,2.28,USD,0.9724,False,0.0
PAY6998, ORD5998 ,CUST1232,stripe,credit_card,8.43,GBP,1.105,false,0.0
PAY6999,ORD5999,CUST1080,stripe,paypal,11.01, USD ,1.1032,False,0.0
PAY7000,ORD6000,NAN,mastercard, credit_card ,16.98, USD ,0.7569,False,
 PAY7001 ,ORD6001,CUST1166,visa,nan,24.18,USD,,NAN,0.0
PAY7002,ORD6002,cust1482, nan ,credit_card,3.77,usd,1.2572,False,0.0
 pay7003 ,ORD6003,CUST1305,amex,paypal,15.91,USD,1.2367,FALSE,0.0
pay7004,ORD6004,CUST1452,paypal,credit_card,5.97,CAD,0.8918, False ,0.0
 PAY7005 ,NAN,CUST1079,nan,credit_card,9.77,usd,0.8952,True,331.8
PAY7006,ORD6006,CUST1386,stripe,CREDIT_CARD,6.25,USD,1.0342,false,0.0
pay7007,ORD6007,nan, amex , paypal ,7.28,USD,0.7744, False ,0.0
PAY7008,ORD6008,CUST1041,mastercard,paypal,5.49,CAD,0.7338,False,0.0
pay7009,ORD6009,CUST1226,PAYPAL,PAYPAL,3.2,GBP,1.0364,False,0.0
 PAY7010 ,ORD6010,CUST1217,paypal, credit_card ,1.09,USD,1.1046,False,0.0
PAY7011, ord6011 ,CUST1310,amex,credit_card,0.88,USD,0.7462, TRUE ,27.38
PAY7012,ORD6012,CUST1212, paypal ,credit_card,2.07,USD,1.256,True,113.04
PAY7013,nan,CUST1110,mastercard,credit_card,2.92,USD,,False,
PAY7014, ord6014 , CUST1262 ,VISA,credit_card,3.88,usd,,FALSE,0.0
 PAY7015 ,ORD6015, CUST1176 ,stripe, credit_card ,98.72848606569148,USD,1.0421,False,0.0
PAY7016,ORD6016,CUST1056,stripe,bank_transfer,6.33,EUR,0.9123,False,0.0
 pay7017 ,ORD6017,CUST1347, AMEX , BANK_TRANSFER ,0.59,USD,1.2929,nan,
pay7018,ORD6018,CUST1303,amex,wallet,1.64,USD,0.794,false,0.0
 PAY7019 ,ORD6019, CUST1269 ,stripe,credit_card,98.72848606569148,USD,1.0859,False,0.0
PAY6048,ORD5048,CUST1343,stripe,wallet,2.57,USD,0.7095,False,0.0
PAY7021,ORD6021,CUST1112,mastercard,PAYPAL,6.78,USD,0.8457, False ,0.0
 PAY7022 ,ORD6022,CUST1306, stripe ,credit_card,0.85,nan,1.2064,True,31.78
PAY7023,ORD6023,CUST1003,paypal,paypal,5.56, CAD ,0.8287,false,0.0
PAY7024,ORD6024, CUST1154 , mastercard ,wallet,3.05,GBP,0.9875,False,0.0
 PAY7025 ,ORD6025,nan, amex ,nan,20.34,USD,1.0196,False,0.0
PAY7026,nan,CUST1391,mastercard,wallet,10.72,CAD,,FALSE,
 PAY7027 ,nan, cust1148 ,mastercard,paypal,19.67,GBP,0.962,False,0.0
PAY7028,ORD6028,CUST1061,paypal,credit_card,20.59,GBP,0.87,False,0.0
PAY7029,ord6029,CUST1254,STRIPE,bank_transfer,2.51,nan,1.261,False,0.0
nan,ORD6030, CUST1220 ,amex,paypal,1.43,EUR,0.704,nan,57.73
PAY7031,NAN,CUST1066,PAYPAL,credit_card,6.19, USD ,1.0432, True ,304.07
PAY7032, ORD6032 , CUST1272 , amex ,credit_card,10.22,eur,0.9983,False,0.0
PAY7033, ord6033 ,CUST1117,stripe,bank_transfer,,USD,1.2907,True,517.71
PAY7034,ORD6034,CUST1286,nan, paypal ,7.15,EUR,0.8569,False,0.0
PAY7035,ORD6035,CUST1412,amex,credit_card,3.72,USD,1.1046, False ,0.0
pay6005, ord5005 , CUST1346 ,stripe, paypal ,48.98,USD,1.2251,False,
PAY7037,NAN,CUST1441,mastercard,NAN,15.91,GBP,0.913,False,0.0
 PAY6247 , ORD5247 ,CUST1258,amex,bank_transfer,1.89,USD,0.9687, false ,0.0
 PAY6471 ,ORD5471,cust1493, AMEX ,bank_transfer,,CAD,1.0958,False,0.0
PAY7040,ORD6040,CUST1471,amex, bank_transfer ,5.82,CAD,0.7996,False,0.0
pay7041,ORD6041,CUST1441,visa, CREDIT_CARD ,8.47,USD,0.8057,false,0.0
pay7042,ORD6042,CUST1294, paypal ,bank_transfer,13.56,USD,0.7452,nan,2438.138866187969
 PAY7043 ,ORD6043,CUST1293,paypal, credit_card ,3.47,CAD,0.7249,true,294.89
NAN,ORD6044, cust1363 ,paypal,credit_card,11.33,usd,1.2466,False,
pay7045,ORD6045,CUST1213, paypal ,paypal,12.92,EUR,1.2901,True,491.52
PAY7046,ORD6046, NAN , STRIPE ,credit_card,5.31,USD,,FALSE,0.0
PAY7047,ORD6047,CUST1010,amex,credit_card,,nan,2.740619935845162, False ,0.0
PAY7048,ORD6048,CUST1087,amex,credit_card,2.45,USD,0.873,True,168.99
PAY7049,ORD6049,CUST1235, paypal ,nan,41.4,USD,0.7719,False,0.0
PAY7050,ORD6050,CUST1470, paypal ,credit_card,6.6,EUR,,FALSE,0.0
PAY7051,ORD6051,cust1045,stripe,credit_card,2.6, USD ,0.9447,false,0.0
PAY7052,nan,CUST1432,amex, nan ,1.32,usd,0.7237, FALSE ,0.0
 PAY6734 , nan ,CUST1332,amex,credit_card,,nan,1.166,False,0.0
PAY7054,nan,CUST1301,amex,BANK_TRANSFER,14.16,CAD,1.0074,False,
PAY7055,ORD6055,cust1268,NAN,credit_card,2.0, CAD ,0.9656,True,66.9
PAY7056,ORD6056,CUST1202,paypal, credit_card ,25.1,USD,0.9562,false,0.0
PAY7057,ORD6057,CUST1381,AMEX,credit_card,7.61,usd,2.740619935845162,FALSE,0.0
nan, ord6058 ,CUST1113, paypal ,PAYPAL,,USD,1.2427,False,0.0
pay7059,ORD6059,CUST1398,paypal,PAYPAL,3.83,EUR,1.2387,False,2438.138866187969
PAY7060,ORD6060,cust1039,amex, PAYPAL ,0.31,EUR,0.7595,True,12.36
PAY7061,ORD6061, CUST1324 ,stripe,bank_transfer,5.87,USD,2.740619935845162,False,0.0
PAY7062,ord6062, CUST1271 ,paypal,paypal,0.88,NAN,1.243,False,0.0
 PAY7005 ,NAN,CUST1079,nan,credit_card,9.77,usd,0.8952,True,331.8
pay7064,ORD6064, CUST1178 ,STRIPE, credit_card ,7.08,gbp,0.8618,FALSE,0.0
PAY7065,ORD6065,CUST1372,paypal, credit_card ,1.73,USD,0.9714, nan ,0.0
PAY7066,ORD6066,nan,STRIPE, credit_card ,3.14,USD,2.740619935845162, False ,0.0
 PAY7067 , ORD6067 ,cust1120, paypal ,credit_card,2.06,USD,0.9413, False ,0.0
PAY7068,ORD6068, CUST1074 ,visa,nan,13.66,CAD,0.9589,FALSE,0.0
 PAY7069 ,ORD6069,NAN,paypal,PAYPAL,1.3, usd ,1.2287,FALSE,0.0
 PAY7070 ,ORD6070,CUST1308,amex,credit_card,11.01,CAD,0.8579, True ,994.68
PAY7071, ORD6071 , CUST1389 , amex , credit_card ,3.06,CAD,2.740619935845162,False,0.0
PAY7072,ord6072,cust1335,paypal, nan ,13.76, USD ,0.9136,false,0.0
PAY7073,ORD6073,CUST1090,amex,credit_card,,USD,1.1645,False,0.0
nan,ORD6074,CUST1321,stripe,paypal,2.81,EUR,0.7799,FALSE,0.0
PAY7075,ORD6075,nan,amex, paypal ,2.92,usd,1.0294, False ,0.0
 PAY7076 ,ORD6076,CUST1288,amex, credit_card ,2.31,USD,0.9024, False ,
PAY7077,ORD6077,CUST1296,AMEX,credit_card,5.58,USD,2.740619935845162,false,0.0
PAY7078,ORD6078,CUST1348,mastercard,credit_card,30.59,USD,0.7013,FALSE,0.0
PAY7079,ORD6079,CUST1329,stripe,credit_card,2.68,USD,0.7793,FALSE,0.0
PAY7080,ORD6080,CUST1319, STRIPE , PAYPAL ,0.74,USD,1.1021,True,
 PAY7081 ,ORD6081, CUST1442 ,stripe,CREDIT_CARD,5.91,EUR,1.0779,False,2438.138866187969
PAY7082,ORD6082,CUST1161,visa,paypal,0.26,USD,0.8381,False,0.0
PAY6653,ord5653,CUST1483,stripe,paypal,13.24,CAD,1.1096,False,
 PAY7084 ,ORD6084,CUST1240,amex,credit_card,0.51, USD ,1.1689,False,0.0
PAY6105,ORD5105,nan, paypal ,credit_card,28.4,usd,0.8027,False,
PAY7086,ORD6086,CUST1407,mastercard,bank_transfer,11.46,GBP,1.0875,True,340.89
 nan ,ORD6087,nan, visa ,credit_card,,EUR,0.9294, False ,0.0
PAY7088,ORD6088,CUST1180,paypal,paypal,, EUR ,0.9316,false,0.0
PAY7089,ORD6089,CUST1037,visa,bank_transfer,14.11, EUR ,1.1928,nan,0.0
 PAY7090 ,nan,CUST1236,MASTERCARD,credit_card,27.79,CAD,1.1004, False ,
PAY7091,ORD6091,CUST1019,visa,credit_card,0.98,USD,1.1745,False,0.0
pay7092,ORD6092,CUST1188,visa,credit_card,1.97,EUR,,False,0.0
pay7093, ORD6093 ,CUST1039, amex ,credit_card,1.78,EUR,1.0257,false,2438.138866187969
PAY7094,ORD6094,NAN,NAN,credit_card,10.11,CAD,1.2083, false ,2438.138866187969
 PAY7095 ,ORD6095, CUST1314 ,paypal,credit_card,6.67,CAD,1.1069, FALSE ,0.0
nan, nan ,CUST1259,mastercard,credit_card,13.38,gbp,1.0666,nan,0.0
PAY7097,ORD6097,CUST1236,mastercard,credit_card,4.37,EUR,1.2985,False,0.0
PAY7098,ORD6098,CUST1283,nan,credit_card,,GBP,1.1378,TRUE,770.1
PAY7099,ORD6099,CUST1458, stripe ,paypal,14.69,USD,1.1835, TRUE ,506.64
PAY7100,nan,CUST1230,paypal, paypal ,1.54,cad,,False,0.0
PAY7101, ORD6101 ,CUST1333,amex,paypal,, USD ,1.0218,FALSE,0.0
PAY6846, nan ,CUST1113,nan,CREDIT_CARD,1.43,USD,0.7592,False,0.0
PAY7103,ord6103,CUST1243, MASTERCARD ,credit_card,3.35,USD,1.0921,False,0.0
pay7104, ORD6104 ,CUST1077,visa,paypal,98.72848606569148,USD,1.203,nan,0.0
PAY7105,ORD6105,CUST1230,visa,paypal,3.71, eur ,1.2814, False ,0.0
PAY7106,ORD6106, CUST1415 ,mastercard,bank_transfer,13.23,USD,1.1045,false,0.0
PAY7107, ORD6107 , CUST1365 ,mastercard,CREDIT_CARD,12.83,GBP,1.2459,True,997.92
PAY7108, ORD6108 , CUST1258 ,amex,credit_card,1.03,cad,, False ,0.0
PAY7109,ORD6109,CUST1088, paypal ,credit_card,11.98,EUR,0.9798,False,0.0
PAY7110,ORD6110,CUST1126,MASTERCARD,wallet,27.52,nan,1.2224,False,0.0
PAY7111,ORD6111,CUST1224,amex, paypal ,2.8,EUR,1.0634,False,0.0
PAY6002,ORD5002, CUST1140 ,stripe,credit_card,9.23,cad,1.0125, False ,
PAY7113,ORD6113,nan,nan,nan,12.77,USD,1.2009,False,0.0
 PAY7114 , ORD6114 ,cust1186,AMEX,paypal,31.42,GBP,1.0275,false,0.0
PAY7115,ord6115,CUST1469,amex,credit_card,10.8,CAD,1.2975,False,0.0
 PAY7116 ,ORD6116,CUST1198, paypal ,credit_card,3.2,USD,0.7458,True,164.86
nan, ORD6117 ,cust1396,STRIPE,credit_card,8.17, USD ,0.7294,True,382.77
PAY7118,ord6118,CUST1347,stripe,CREDIT_CARD,32.53,EUR,0.9514,False,0.0
PAY7119,ORD6119, CUST1026 ,VISA,credit_card,7.29,USD,0.9069,nan,0.0
PAY7120,ORD6120,CUST1331,mastercard,credit_card,2.21,USD,0.8829, False ,0.0
PAY7121,ORD6121, CUST1033 ,mastercard,BANK_TRANSFER,1.18,USD,1.1749, False ,0.0
PAY7122,ORD6122, cust1048 ,mastercard,WALLET,7.81, GBP ,0.9682,true,327.7
PAY7123,ORD6123,CUST1347, stripe ,credit_card,20.51, usd ,1.1264,False,0.0
PAY7124, ORD6124 ,CUST1145, STRIPE ,credit_card,15.62,usd,0.7465,True,617.04
PAY7125,ORD6125,CUST1370,amex,nan,13.95, USD ,,false,0.0
PAY7126,ORD6126, CUST1493 ,amex, credit_card ,34.5,USD,0.7621,False,0.0
PAY7127,ORD6127,cust1447, paypal ,BANK_TRANSFER,0.17,EUR,0.8189,False,
PAY7128,ord6128,CUST1170, visa , PAYPAL ,,EUR,0.9349,False,0.0
PAY7129,ORD6129,CUST1298, amex ,bank_transfer,6.26,USD,1.0016,False,0.0
PAY7130, ORD6130 ,CUST1072,amex,credit_card,11.41,GBP,1.1916,false,0.0
nan,ORD6131,CUST1158, mastercard ,paypal,2.9,CAD,0.7062,False,0.0
PAY7132,ord6132, cust1357 ,amex,NAN,1.58,USD,1.193,NAN,148.51
PAY7133,ORD6133, cust1200 ,visa,paypal,13.71,CAD,,False,0.0
PAY7134,ORD6134,cust1304, stripe ,credit_card,5.59, EUR ,0.7497, true ,208.07
PAY7135,nan, CUST1480 ,stripe,wallet,38.99,USD,1.0328, nan ,0.0
PAY7136,ord6136,cust1158,visa,credit_card,28.44, USD ,0.9242,False,0.0
PAY7137,ORD6137, cust1192 ,stripe,credit_card,2.28, USD ,0.7592,False,
PAY7138,ORD6138,CUST1405,mastercard,CREDIT_CARD,,usd,1.2877,False,
PAY7139,ORD6139,CUST1416, mastercard ,wallet,5.07,USD,1.0503, FALSE ,0.0
PAY7140,ORD6140, CUST1343 ,amex,credit_card,6.27,USD,1.2105,True,276.3
PAY6286, ORD5286 ,CUST1136,PAYPAL, credit_card ,3.65,CAD,0.7005,True,165.9
PAY7142,ORD6142,cust1350,stripe,credit_card,1.46,GBP,1.1375,False,2438.138866187969
PAY7143,ORD6143,CUST1047, paypal ,credit_card,1.66,USD,0.8649, False ,0.0
PAY7144,ORD6144,CUST1343, MASTERCARD ,wallet,8.18,USD,1.2102, false ,0.0
nan,ORD6145,CUST1260,stripe,nan,4.51, GBP ,0.8818,False,0.0
PAY7146,ORD6146,CUST1009,paypal, wallet ,3.72,GBP,1.2084,False,0.0
PAY7147,ORD6147,CUST1158,amex, wallet ,6.51,EUR,1.2612,False,0.0
 PAY6123 ,ORD5123,CUST1065,visa,wallet,1.58,cad,1.0885,False,
PAY7149,ORD6149,CUST1174,amex,credit_card,, gbp ,1.2408,nan,0.0
PAY7150, ORD6150 ,CUST1248, stripe ,WALLET,11.64,nan,1.0156,nan,0.0
pay7151,ORD6151, CUST1115 ,mastercard, credit_card ,13.85, EUR ,0.9809,FALSE,2438.138866187969
PAY7152,ORD6152,CUST1079,amex,bank_transfer,15.38,USD,1.0764, False ,0.0
 pay7153 ,ORD6153,CUST1151, MASTERCARD ,nan,2.72,nan,,False,0.0
 pay7154 ,ORD6154,CUST1259,stripe,bank_transfer,5.26, CAD ,0.8308,False,0.0
PAY7155,ord6155,CUST1276,visa, credit_card ,9.66,CAD,0.7088,False,0.0
PAY7156,nan,CUST1452,paypal,credit_card,0.75,nan,1.2753,False,0.0
PAY7157,ORD6157,CUST1019, stripe ,wallet,0.78,CAD,1.0356,False,0.0
PAY7158,ORD6158,CUST1172,MASTERCARD,credit_card,13.45,GBP,1.0872,False,0.0
PAY7159,ORD6159,CUST1316,visa,credit_card,14.07,CAD,1.2076,False,0.0
PAY7160,ORD6160,cust1305,stripe,wallet,18.18,usd,1.1335, True ,1264.05
PAY7161,ORD6161,CUST1078,stripe,credit_card,3.18,CAD,1.1853, False ,0.0
 PAY7162 ,ORD6162,CUST1092,stripe,nan,21.09,EUR,0.9722,False,0.0
 PAY7163 , ORD6163 ,cust1394,VISA,CREDIT_CARD,8.26,nan,1.1706, nan ,238.94
PAY7164,ORD6164,CUST1414,amex,credit_card,, usd ,0.8597,False,0.0
PAY7165,nan,CUST1369,visa, CREDIT_CARD ,19.73,USD,,FALSE,0.0
pay7166,ORD6166,CUST1022, mastercard ,paypal,19.51,USD,0.8036,False,0.0
PAY7167,nan,CUST1186,paypal, CREDIT_CARD ,1.29,NAN,0.9907,False,0.0
pay7168,NAN,CUST1368,stripe,paypal,11.21,USD,0.8858, True ,428.88
PAY7169,ORD6169,CUST1496,visa, credit_card ,0.28,GBP,1.1863,False,0.0
 PAY6969 ,ord5969, CUST1108 ,NAN,wallet,24.07, USD ,1.1447, True ,994.68
PAY7171,ORD6171,nan,nan,credit_card,,CAD,0.8786,False,0.0
 PAY7172 ,ORD6172,CUST1401,VISA,credit_card,7.04,USD,0.7895, False ,0.0
PAY6262,nan, CUST1427 ,PAYPAL,paypal,2.69,nan,1.0211,FALSE,0.0
pay7174,ORD6174, CUST1122 ,mastercard,credit_card,23.89,USD,0.8965,nan,0.0
PAY7175,ORD6175,CUST1494,stripe,wallet,4.36,cad,1.2036, False ,0.0
PAY7176, ORD6176 ,CUST1462,VISA,CREDIT_CARD,19.95, USD ,1.1438,False,0.0
PAY7177,ORD6177,CUST1188, nan ,paypal,0.44,nan,1.296,False,0.0
PAY7178, ord6178 ,CUST1484,paypal,wallet,1.89, EUR ,1.1627, False ,0.0
PAY7179,ORD6179,CUST1225,paypal,credit_card,12.31,USD,0.9943,false,0.0
pay7180, ORD6180 ,CUST1393,mastercard,NAN,37.68,EUR,0.8439, False ,0.0
nan,ORD6181,CUST1398,stripe,credit_card,29.15,usd,,False,0.0
 nan ,ORD6182,nan,stripe,paypal,21.64,USD,0.8217,TRUE,917.29
PAY7183,ORD6183,CUST1214, stripe ,credit_card,3.83,GBP,1.0467, false ,0.0
PAY7184,ord6184,CUST1418, visa ,credit_card,3.11,GBP,0.8826, False ,0.0
PAY7185,ORD6185,cust1410,PAYPAL,credit_card,21.4,usd,0.9789,True,
PAY7186,ord6186,CUST1070,PAYPAL, wallet ,17.74,usd,1.1836,false,0.0
PAY7187,ORD6187,cust1026,paypal,credit_card,17.36,GBP,0.9833,nan,0.0
PAY6452,ORD5452,cust1026,amex,credit_card,17.82,USD,1.0729,False,0.0
PAY7189,ORD6189, CUST1283 ,visa,credit_card,5.75,GBP,0.8584,False,0.0
