campaign_id,channel,campaign_type,start_date,end_date,promo_code,ad_spend,impressions,clicks,conversions,revenue,ctr,conversion_rate
CAMP3605,email,NEW_ARRIVAL, 2025-07-29 ,2024-11-23, WELCOME10 ,216.73,,2409.0,,29145.64,0.078,0.1071
CAMP3606,facebook,brand_awareness, 2024-11-18 ,2024-08-15,WELCOME10,362.81,37215.0,,934.6249131116298,4167.24,0.0319,0.0362
CAMP3607,facebook, retargeting ,2024-02-07,2025-02-13,SUMMER15,385.41,32376.0,1212.0,206.0,7955.63,0.0374,0.17
camp3608,google_ads,brand_awareness,2025-02-10,nan,WELCOME10,1612.48950299938,,302.0,22.0,3053.01,0.0317,0.0728
CAMP3609,email,new_arrival,2024-07-13,2024-01-24,WELCOME10,354.6,28639.0,1476.0,78.0,87556.8156026327,0.0515,0.0528
CAMP3052,facebook, nan , 2024-02-03 ,NAN,FREESHIP,274.22,44369.0,1681.0,122.0,15717.6,0.0379,0.0726
CAMP3192, in_app ,new_arrival,2025-10-08,2025-10-04, nan ,168.83,41562.0,2385.0,303.0,,0.0574,0.127
nan,nan,brand_awareness, 2025-09-11 ,2025-08-25, NAN ,343.11,36878.0,1411.0,46.0,4195.15,0.0383,0.0326
CAMP3613,instagram,new_arrival,2024-08-17, 2025-09-06 ,WELCOME10,237.1,27728.0,1527.0,185.0,20373.55,0.0551,0.1212
 CAMP3614 ,nan,nan,2024-06-23, 2025-02-19 ,SUMMER15,182.42,3923.0,252.0,19.0,,0.0642,0.0754
CAMP3102,google_ads,BRAND_AWARENESS,2024-11-19,2025-11-17,FREESHIP,457.77,30655.0,385.0,54.0,1526.39,0.0126,0.1403
CAMP3616,in_app, NEW_ARRIVAL ,2025-09-13,2025-07-03,BF2025,282.07,10392.0,233.0,36.0,906.17,0.0224,
CAMP3617,instagram,retargeting,2024-03-02,2025-10-12,SUMMER15,173.36,42313.0,2241.0,195.0,5275.74,0.053,0.087
camp3618,in_app,SEASONAL_SALE,2024-09-17,2024-10-07, welcome10 ,353.89,48313.0,2395.0,213.0,12280.06,0.0496,0.0889
CAMP3619,google_ads,brand_awareness,nan,2024-12-14,SUMMER15,307.18,35925.0,2566.0,,7388.78,0.0714,0.0234
CAMP3620, in_app ,brand_awareness,2025-02-04,2024-07-07,WELCOME10,435.94,7140.0,464.0,41.0,1612.75,,0.0884
nan,facebook, nan ,2025-01-16,2025-03-31, nan ,133.23,163364.3987091328,37.0,5.0,,0.0169,0.1351
CAMP3622,google_ads,RETARGETING, 2024-09-02 , 2024-12-11 , BF2025 ,224.31,15068.0,1166.0,120.0,15085.06,0.0774,0.1029
CAMP3623,EMAIL, seasonal_sale ,2025-05-03,2025-08-25,bf2025,202.78,25002.0,1887.0,254.0,23611.79,0.0755,0.1346
 CAMP3624 ,google_ads,new_arrival,2024-01-16,2024-04-04, freeship ,252.13,,,76.0,3004.88,0.064,
CAMP3625,instagram,new_arrival,2024-02-16,2024-08-08, nan ,381.23,17975.0,598.0,71.0,8927.02,0.0333,0.1187
CAMP3626,facebook,brand_awareness, 2024-01-03 , 2025-06-09 ,NAN,139.65,15260.0,585.0,14.0,1437.49,0.0383,0.0239
CAMP3627,in_app,NEW_ARRIVAL,2025-03-25,NAN,nan,331.45,33601.0,430.0,45.0,87556.8156026327,0.0128,
CAMP3628,in_app, seasonal_sale ,2024-12-06,2025-09-05, welcome10 ,299.36,8195.0,330.0,25.0,3545.15,0.0403,
CAMP3629, GOOGLE_ADS , brand_awareness ,2025-03-26,2025-06-10, nan ,347.52,7614.0,533.0,46.0,1564.77,0.07,0.0863
CAMP3630,email,nan,2024-06-03,2024-12-30,BF2025,234.42,15022.0,488.0,68.0,2787.3,0.0325,0.1393
CAMP3631,email,brand_awareness, 2025-05-27 ,2024-09-29, nan ,133.66,26943.0,1738.0,164.0,10745.55,0.0645,0.0944
nan,facebook,retargeting,2024-03-02,2024-07-31,nan,181.89,30924.0,1421.0,90.0,2690.99,0.046,0.0633
CAMP3633,IN_APP,new_arrival,2025-06-26,2025-04-02,WELCOME10,318.56,44393.0,652.0,84.0,8677.93,0.0147,0.1288
 CAMP3634 ,email,retargeting, 2024-10-30 ,2024-05-23,nan,495.38,15255.0,1179.0,76.0,7340.76,0.0773,0.0645
 CAMP3635 ,instagram, NEW_ARRIVAL , 2025-08-14 ,2024-06-16,nan,58.6,34747.0,1305.0,,,0.0376,0.0889
 CAMP3636 ,email,new_arrival,2025-04-08, 2024-04-04 ,nan,476.18,29914.0,1924.0,132.0,87556.8156026327,0.0643,0.0686
CAMP3637,in_app,brand_awareness, 2024-08-04 ,2024-09-09, WELCOME10 ,65.29,28875.0,628.0,59.0,2099.33,0.0217,0.0939
CAMP3638,in_app,new_arrival,2025-07-20,2025-02-17,SUMMER15,279.13,35808.0,1359.0,76.0,3615.85,0.038,0.0559
CAMP3639, FACEBOOK , RETARGETING ,2024-12-19,2024-06-07, nan ,410.18,4592.0,152.0,10.0,200.45,0.0331,0.0658
CAMP3640,instagram,brand_awareness,2025-08-11, 2024-03-25 ,NAN,239.29,28865.0,2347.0,131.0,7728.53,0.0813,0.0558
camp3641,instagram, NEW_ARRIVAL ,2024-07-17, 2024-06-26 ,WELCOME10,361.6,37890.0,1464.0,,3676.58,0.0386,0.1072
CAMP3642, instagram ,SEASONAL_SALE,2024-01-02,2025-03-03,nan,308.27,41016.0,1901.0,98.0,11439.11,0.0463,0.0516
 camp3643 ,in_app,seasonal_sale,2024-06-29,2024-02-26,FREESHIP,356.61,26672.0,1617.0,113.0,13945.88,0.0606,0.0699
 CAMP3644 ,in_app,brand_awareness,2024-01-20,2025-06-21, SUMMER15 ,365.63,163364.3987091328,420.0,58.0,6658.47,0.0223,0.1381
CAMP3645,email,retargeting,nan,2025-04-02,nan,272.72,24475.0,287.0,34.0,3536.31,0.0117,0.1185
CAMP3646,google_ads, seasonal_sale ,2025-08-25,2024-12-11,welcome10,79.04,37002.0,389.0,51.0,4713.95,0.0105,0.1311
CAMP3647,email,retargeting, 2024-03-18 ,2024-07-13,nan,436.88,45869.0,578.0,13.0,466.9,0.0126,0.0225
CAMP3648,facebook,new_arrival,2024-03-26,2024-08-29,WELCOME10,180.31,15202.0,,39.0,3354.94,0.0368,
CAMP3649,instagram,retargeting,2025-07-06,2024-03-18,nan,460.57,25797.0,309.0,7.0,735.37,0.012,0.48089250936787425
CAMP3650,facebook,new_arrival, 2024-02-12 ,nan,nan,322.78,18593.0,1149.0,31.0,2388.31,0.0618,0.027
CAMP3304, email ,retargeting,2025-03-05,2025-09-12,SUMMER15,376.64,27169.0,2082.0,239.0,27118.67,0.0766,0.1148
nan,in_app, retargeting ,2024-09-30,nan,nan,89.53,24214.0,1274.0,144.0,13738.51,0.0526,0.113
CAMP3653,google_ads,SEASONAL_SALE,2024-10-14,2025-08-25,nan,,2210.0,57.0,5.0,143.92,0.0258,0.0877
CAMP3654,in_app,retargeting,2024-01-04, 2024-10-31 ,BF2025,385.09,41428.0,2176.0,79.0,8785.82,0.0525,0.0363
CAMP3655,google_ads, NEW_ARRIVAL ,2024-07-19, 2025-02-22 ,nan,430.53,48515.0,520.0,62.0,3820.97,0.0107,0.1192
CAMP3656,in_app, seasonal_sale ,2025-07-19, 2024-12-17 ,welcome10,234.86,,2288.0,314.0,28865.56,,0.1372
CAMP3657,EMAIL,brand_awareness,2024-05-14,2025-07-14,WELCOME10,384.72,43145.0,1198.0,121.0,14863.86,0.0278,
camp3658, in_app , brand_awareness ,2024-06-27,2025-11-02,BF2025,292.1,25195.0,357.0,5.0,734.71,0.2460293779829661,0.014
camp3659,GOOGLE_ADS, retargeting ,2025-03-17,2024-05-06,SUMMER15,288.53,19132.0,1040.0,68.0,5096.73,0.0544,0.0654
CAMP3660,google_ads,seasonal_sale, 2024-03-02 ,2025-09-24,nan,1612.48950299938,22521.0,9564.902277963532,30.0,3733.38,0.041,0.0325
camp3661,google_ads,new_arrival,2025-04-16,2025-09-15,SUMMER15,366.47,14377.0,547.0,47.0,87556.8156026327,0.038,0.0859
 CAMP3662 , email ,seasonal_sale,2024-10-04,2025-01-16, WELCOME10 ,116.91,3489.0,199.0,16.0,1548.4,0.057,0.0804
CAMP3663,instagram,brand_awareness,2024-07-13,2024-07-16,nan,160.94,37855.0,2871.0,219.0,11407.32,0.0758,0.0763
CAMP3664,in_app,retargeting,2024-10-20,2025-03-29,nan,170.06,,1128.0,66.0,2770.83,0.0321,0.0585
camp3665,NAN,retargeting,2025-04-28, 2025-09-20 ,nan,259.49,33383.0,9564.902277963532,195.0,26217.24,0.044,0.1328
nan,google_ads,retargeting,2025-05-27,2025-02-17,BF2025,249.82,16876.0,1191.0,123.0,18134.97,0.0706,0.1033
camp3667,in_app,new_arrival,2025-05-07,2025-05-24, nan ,264.86,27592.0,,173.0,14582.43,0.0544,0.1152
CAMP3782, email ,NEW_ARRIVAL,2024-09-13,2024-07-03,SUMMER15,381.25,40172.0,2394.0,282.0,22496.03,0.0596,0.1178
CAMP3669,in_app,seasonal_sale,2025-05-29,2024-09-18,nan,278.5,27822.0,1865.0,192.0,27723.44,0.067,0.1029
camp3670,FACEBOOK,nan,2024-06-08,2025-08-09, nan ,175.82,,478.0,75.0,10827.46,,0.1569
 CAMP3671 ,facebook,new_arrival,2024-11-19,2024-06-18,nan,496.74,163364.3987091328,2063.0,,19624.22,0.0516,0.1352
CAMP3672,FACEBOOK,retargeting,2025-10-05,2025-02-23,nan,,42970.0,3452.0,,7270.4,0.0803,0.0391
CAMP3673,instagram,nan,2024-07-07,2025-08-18,SUMMER15,390.08,43130.0,3022.0,300.0,25903.11,0.0701,0.0993
CAMP3674, email , BRAND_AWARENESS ,2024-09-27,2024-07-15,WELCOME10,375.95,25887.0,769.0,69.0,2035.98,0.0297,0.0897
CAMP3675,in_app, seasonal_sale ,2024-01-12,2024-12-07, SUMMER15 ,458.96,8811.0,268.0,27.0,3933.04,0.0304,0.1007
camp3676,nan,new_arrival,2025-10-27,2025-09-03,SUMMER15,326.58,12905.0,417.0,36.0,4524.53,0.2460293779829661,0.0863
nan,facebook,retargeting,2024-03-07,2025-04-20, NAN ,225.01,17734.0,170.0,7.0,243.06,0.0096,0.0412
CAMP3678,in_app, new_arrival ,nan,2024-07-18, BF2025 ,100.41,43187.0,871.0,84.0,10370.93,0.0202,0.0964
CAMP3679,facebook,SEASONAL_SALE,2024-08-29,2025-05-17, nan ,78.08,2381.0,164.0,7.0,907.41,0.0689,0.0427
 nan ,google_ads,seasonal_sale,2025-01-03,2024-06-29,WELCOME10,314.88,24013.0,1270.0,170.0,19286.13,0.0529,
CAMP3681, facebook , RETARGETING , 2024-12-21 , 2024-05-31 ,nan,167.23,25714.0,1147.0,,2019.7,0.0446,0.0375
CAMP3682,google_ads,new_arrival,nan,2025-09-17, WELCOME10 ,279.41,11237.0,866.0,40.0,1189.33,,0.0462
CAMP3683,FACEBOOK,retargeting, 2024-09-18 ,2025-08-30,FREESHIP,125.85,45962.0,2838.0,150.0,17240.66,0.0617,0.0529
 CAMP3684 ,google_ads, NEW_ARRIVAL ,2024-07-13,2024-07-07,WELCOME10,388.38,14608.0,273.0,29.0,87556.8156026327,0.0187,0.1062
 camp3685 ,nan, seasonal_sale ,2024-04-06,2025-06-27, WELCOME10 ,464.73,13512.0,1010.0,116.0,2665.0,0.0747,0.1149
 CAMP3686 ,facebook,brand_awareness,2024-01-25,2024-05-31,freeship,348.92,8798.0,411.0,51.0,6582.2,0.0467,0.1241
CAMP3687,google_ads,new_arrival,2025-10-31,2024-11-18, nan ,262.96,25102.0,581.0,38.0,5537.85,0.0231,0.0654
 CAMP3688 ,in_app,nan,2025-02-27,2024-11-20, nan ,194.55,8074.0,590.0,70.0,8656.64,0.0731,0.1186
CAMP3689,FACEBOOK,RETARGETING,2024-09-25,2025-02-20,nan,482.39,12382.0,444.0,934.6249131116298,8394.86,0.0359,0.1644
CAMP3690,google_ads,retargeting, 2024-03-16 , 2025-01-29 ,nan,,13505.0,503.0,41.0,5490.74,,0.0815
CAMP3691,nan, new_arrival ,2024-01-26, 2025-03-31 ,BF2025,226.97,41270.0,2323.0,174.0,13067.2,0.0563,0.0749
CAMP3692,email,brand_awareness,2024-02-05,nan,NAN,158.54,37396.0,2753.0,184.0,8472.01,0.0736,0.0668
CAMP3693,instagram,SEASONAL_SALE,2025-07-29,2024-06-11,NAN,393.35,13006.0,211.0,11.0,542.92,0.0162,0.0521
CAMP3694,instagram,retargeting,2024-11-29, 2025-06-27 ,nan,461.58,40640.0,2426.0,,,0.0597,0.0375
 CAMP3695 ,facebook, brand_awareness ,2024-07-16, 2024-05-13 ,FREESHIP,165.16,30269.0,773.0,40.0,2884.59,0.0255,0.0517
CAMP3696,email, brand_awareness ,2025-05-03,2025-08-15, bf2025 ,442.84,,3344.0,135.0,11039.34,0.0788,0.0404
CAMP3697,in_app,new_arrival,2025-03-24,2025-06-13, nan ,259.44,12859.0,676.0,51.0,3238.98,0.0526,0.0754
 CAMP3698 ,google_ads,new_arrival,2024-08-16,NAN,BF2025,166.7,39402.0,677.0,,2253.86,0.0172,0.0428
CAMP3699,facebook, retargeting , 2024-07-23 ,2025-09-04,nan,311.0,19862.0,1069.0,139.0,5344.84,0.0538,0.13
 CAMP3700 ,instagram,NEW_ARRIVAL,nan, 2024-04-06 ,nan,345.38,42472.0,1308.0,162.0,3425.9,0.0308,0.1239
CAMP3701,email,seasonal_sale, 2025-07-24 ,2024-10-11,nan,65.08,163364.3987091328,905.0,29.0,2371.36,0.0396,0.032
CAMP3702,google_ads, brand_awareness , 2024-05-15 ,2025-02-08,BF2025,177.32,14989.0,654.0,70.0,5951.16,0.0436,
 CAMP3703 ,nan,seasonal_sale,2025-04-28,2025-06-25,nan,187.42,23788.0,732.0,32.0,2117.89,0.0308,
CAMP3704,facebook,nan,2025-06-03,2025-01-21, nan ,429.5,12450.0,668.0,90.0,8910.19,0.2460293779829661,0.1347
 CAMP3705 , facebook ,seasonal_sale,2025-04-28,2025-08-27, nan ,326.54,1030.0,52.0,1.0,143.8,0.0505,0.0192
CAMP3706,IN_APP,retargeting,2024-04-03, NAN ,nan,443.8,28346.0,1522.0,84.0,9181.19,0.0537,0.0552
 CAMP3707 ,facebook,BRAND_AWARENESS,2024-06-28,2024-03-08,WELCOME10,477.46,28135.0,9564.902277963532,80.0,2182.23,0.0205,
CAMP3708,facebook,SEASONAL_SALE, 2025-06-22 ,2025-02-18, nan ,355.14,25463.0,1154.0,34.0,1587.09,0.0453,
CAMP3709,instagram,seasonal_sale,2024-02-22,2024-02-14,nan,202.5,17709.0,,22.0,1904.8,0.0202,0.0615
CAMP3710,GOOGLE_ADS,seasonal_sale,2024-08-29,2024-10-27,nan,,20945.0,1324.0,82.0,10188.7,,0.0619
CAMP3711,in_app,retargeting, 2025-09-17 ,2025-05-13,nan,122.56,15661.0,1047.0,59.0,4009.24,0.0669,0.0564
 CAMP3712 , INSTAGRAM , BRAND_AWARENESS ,2024-07-09, 2024-04-05 ,NAN,80.17,43468.0,2417.0,66.0,87556.8156026327,0.0556,0.0273
CAMP3713,instagram,nan,2025-02-06, 2024-07-26 ,nan,,39941.0,2283.0,294.0,31020.3,0.0572,0.1288
CAMP3714, in_app ,brand_awareness, 2024-07-15 ,2024-03-28, WELCOME10 ,264.35,37595.0,2389.0,,4785.09,0.0635,0.0779
 CAMP3715 ,facebook,brand_awareness,2024-05-27,2024-08-11,SUMMER15,276.36,28666.0,575.0,15.0,980.46,0.0201,
CAMP3716,google_ads,brand_awareness,2024-03-18,2025-09-25,NAN,408.68,1559.0,95.0,2.0,51.69,0.0609,0.0211
 CAMP3717 ,instagram, SEASONAL_SALE ,2025-09-15,2024-07-18, SUMMER15 ,72.34,30329.0,2211.0,934.6249131116298,36206.89,0.0729,0.1443
 CAMP3718 ,instagram,RETARGETING,2024-03-28,2025-04-20,nan,431.42,40903.0,767.0,91.0,,0.0188,0.1186
CAMP3719,nan, retargeting ,2024-08-31, 2025-04-17 ,BF2025,158.2,15836.0,166.0,7.0,1015.22,0.0105,0.0422
CAMP3720, in_app ,retargeting,2024-01-25,2024-10-04,BF2025,236.63,25129.0,1895.0,132.0,6285.1,0.0754,0.0697
CAMP3721, email ,seasonal_sale,2024-10-23, 2025-06-22 ,NAN,,12620.0,298.0,,87556.8156026327,0.0236,0.0302
CAMP3722, instagram ,retargeting,2024-06-28,2025-06-20,SUMMER15,213.25,8787.0,325.0,36.0,4460.43,0.037,0.1108
CAMP3723,facebook,new_arrival,2024-07-04,2024-06-18,WELCOME10,55.12,39022.0,1590.0,,2661.51,0.0407,0.0396
NAN, nan ,seasonal_sale,2024-04-15,2025-01-25,WELCOME10,94.4,12655.0,140.0,2.0,125.13,0.0111,0.0143
CAMP3725,in_app,brand_awareness,2025-08-25,2025-08-17,WELCOME10,432.47,44908.0,2152.0,189.0,,0.0479,0.0878
nan,email,seasonal_sale,2024-05-14,2025-09-22,nan,79.9,44889.0,1974.0,324.0,42079.26,0.044,0.1641
CAMP3727,GOOGLE_ADS, retargeting , 2024-05-02 ,2024-10-12,nan,269.65,31472.0,806.0,80.0,2129.95,0.0256,
CAMP3728,email,new_arrival, 2025-10-06 , 2025-07-19 , nan ,204.76,6101.0,465.0,28.0,627.46,0.0762,0.0602
camp3729,email,NAN,2025-10-17,2024-08-10,nan,159.15,45374.0,,30.0,1803.74,0.0128,0.0517
CAMP3730, email , seasonal_sale ,2025-06-05,2024-04-17,nan,169.94,27533.0,998.0,161.0,20353.61,0.0362,0.1613
nan,in_app,retargeting,2024-11-20,nan,nan,149.14,2979.0,100.0,8.0,1144.52,0.0336,0.08
 CAMP3732 ,facebook,new_arrival,2024-02-28,2025-02-02,nan,66.08,47997.0,1484.0,79.0,8412.95,0.0309,0.0532
nan,instagram,brand_awareness,2024-12-15,2024-06-23,nan,491.74,,519.0,36.0,3220.28,0.029,0.0694
 CAMP3734 ,google_ads,nan,2024-07-09,2024-12-26,nan,192.41,163364.3987091328,974.0,102.0,12364.08,0.0353,0.1047
CAMP3735,INSTAGRAM,new_arrival,2025-04-15,nan,NAN,232.17,35253.0,636.0,7.0,87556.8156026327,0.018,0.011
CAMP3736,nan,nan,2024-10-04, 2025-06-08 ,WELCOME10,138.96,36896.0,2371.0,290.0,22229.84,0.0643,
CAMP3737,facebook,retargeting,2024-11-22,2024-12-20,BF2025,405.27,31944.0,1380.0,,6493.69,0.0432,0.0826
CAMP3738,instagram,retargeting,2024-06-21,2025-09-11,nan,486.89,32090.0,1848.0,126.0,15970.05,0.0576,0.0682
CAMP3739, google_ads ,NEW_ARRIVAL,2025-08-20,2025-06-16,nan,216.2,48428.0,1188.0,118.0,14087.92,0.0245,0.0993
nan,instagram,seasonal_sale, 2024-07-21 ,nan,nan,447.87,,258.0,934.6249131116298,836.16,0.0308,0.0233
CAMP3741,FACEBOOK,new_arrival,2024-05-13,2024-06-10,nan,496.71,37418.0,2754.0,,87556.8156026327,0.0736,0.098
 CAMP3742 ,email,nan,nan,2025-10-26, nan ,351.94,,384.0,,1456.82,0.0588,0.0938
nan,instagram, retargeting , 2025-05-04 , 2024-10-19 ,nan,283.81,45137.0,9564.902277963532,183.0,,0.0657,0.0617
CAMP3744,email,retargeting,2024-05-20,2024-07-05,nan,223.01,24304.0,1402.0,116.0,13392.58,0.0577,0.0827
CAMP3745, email ,retargeting,2024-05-02,2024-10-25,SUMMER15,499.2,21706.0,331.0,40.0,1436.66,0.0152,0.1208
nan,IN_APP, brand_awareness ,2025-04-11, 2025-01-31 ,nan,225.3,49009.0,1337.0,86.0,2449.77,0.0273,0.0643
CAMP3747,IN_APP,brand_awareness,2025-04-01,2024-04-05,nan,,23754.0,476.0,38.0,1009.86,0.02,0.0798
camp3748,google_ads,brand_awareness,2024-05-15,2025-01-28, NAN ,335.36,,172.0,16.0,1527.99,0.0198,0.093
CAMP3749,instagram,retargeting,2025-08-27,2025-10-05,nan,68.74,17585.0,895.0,84.0,12193.54,0.0509,0.0939
camp3750,EMAIL,nan, 2024-09-06 , 2024-07-12 ,NAN,85.96,39771.0,,248.0,36496.62,0.0592,0.1053
NAN,INSTAGRAM,seasonal_sale, 2025-03-10 ,2024-08-04, NAN ,483.51,21349.0,1694.0,43.0,3202.05,0.0793,0.0254
 CAMP3752 ,INSTAGRAM,seasonal_sale,2025-03-17,2024-01-30,SUMMER15,249.33,10369.0,310.0,8.0,933.17,0.0299,0.0258
CAMP3753,instagram,new_arrival,2025-05-04,2025-05-28,WELCOME10,76.56,12631.0,561.0,24.0,1622.94,0.0444,0.0428
 CAMP3754 ,facebook, BRAND_AWARENESS ,2025-01-10,2024-05-04,WELCOME10,1612.48950299938,40642.0,2533.0,316.0,42257.76,0.0623,0.1248
CAMP3755, in_app ,seasonal_sale,NAN,NAN,nan,414.83,163364.3987091328,1415.0,193.0,5917.83,0.0692,0.1364
CAMP3756,in_app,new_arrival,2025-02-25,2025-11-05,nan,336.61,13359.0,761.0,934.6249131116298,9727.2,0.057,0.0986
CAMP3757,google_ads,brand_awareness,2024-01-11,nan,WELCOME10,136.31,16295.0,597.0,51.0,6305.98,0.0366,0.0854
CAMP3758,email,seasonal_sale, 2024-08-13 ,2025-10-31,nan,183.97,36783.0,1796.0,96.0,4749.43,0.2460293779829661,0.0535
CAMP3759,instagram,new_arrival,2025-01-03, 2024-08-24 ,NAN,,12304.0,629.0,39.0,1809.5,0.0511,
CAMP3760,google_ads,NAN, 2024-11-23 ,nan,WELCOME10,133.89,47254.0,3574.0,496.0,26178.8,0.0756,0.1388
camp3761,email,seasonal_sale,2024-04-23,nan, nan ,62.68,41431.0,892.0,67.0,,0.0215,0.0751
 nan ,in_app,nan,2024-01-20,NAN,SUMMER15,238.06,46258.0,2700.0,334.0,45290.28,0.0584,0.48089250936787425
CAMP3763,email,NEW_ARRIVAL, 2024-10-23 ,2024-05-06,nan,472.43,19013.0,674.0,72.0,10233.9,0.0354,0.1068
CAMP3764, GOOGLE_ADS , NAN , 2024-07-12 , 2025-03-19 ,nan,299.98,1303.0,93.0,4.0,485.47,,0.043
CAMP3765,instagram,retargeting,2024-06-12,2025-10-21,nan,403.18,,1406.0,178.0,18880.07,0.0498,0.1266
 camp3766 , instagram , retargeting ,2024-11-09,2024-05-03,nan,150.97,38931.0,1967.0,104.0,14224.95,0.0505,0.0529
 CAMP3767 ,in_app,retargeting,2024-06-12,2025-08-18,WELCOME10,285.31,1785.0,144.0,14.0,442.81,,0.0972
CAMP3768,google_ads,seasonal_sale,2024-01-20,2025-10-03,nan,260.02,8235.0,404.0,8.0,574.52,0.0491,0.0198
CAMP3769,facebook,retargeting,2025-04-23,2024-01-15,nan,64.08,39490.0,3018.0,163.0,87556.8156026327,0.0764,0.054
CAMP3770,in_app,new_arrival,2024-04-13, 2025-01-22 ,nan,113.87,163364.3987091328,80.0,1.0,100.5,0.0274,
CAMP3771,facebook, brand_awareness ,2025-02-16,2025-10-11,nan,181.34,4884.0,334.0,42.0,5127.91,0.0684,0.1257
CAMP3772,google_ads, BRAND_AWARENESS , 2025-03-19 ,2025-05-19,WELCOME10,61.97,44386.0,1655.0,69.0,7925.1,0.0373,0.0417
CAMP3773, in_app ,brand_awareness,2024-02-26,2024-11-10,nan,115.92,36129.0,1007.0,134.0,6594.67,0.0279,0.1331
CAMP3774,google_ads,seasonal_sale,2025-04-06, 2025-03-29 ,nan,223.98,2789.0,180.0,16.0,373.52,0.0645,
CAMP3775, email ,nan,nan,2024-03-24, nan ,200.94,8252.0,177.0,11.0,1256.18,0.0214,0.0621
CAMP3776,google_ads,retargeting,2025-06-12, 2024-12-16 ,welcome10,174.35,32386.0,1619.0,68.0,3426.66,0.05,
 CAMP3777 , nan , new_arrival ,2024-10-23,2025-06-16,SUMMER15,323.32,3012.0,,2.0,219.91,0.0295,0.0225
camp3778, in_app ,BRAND_AWARENESS,2024-10-28,2025-04-28,NAN,54.2,4006.0,181.0,9.0,,0.0452,0.0497
CAMP3779,facebook,brand_awareness,2024-08-31,2025-09-22,nan,157.43,41955.0,1353.0,178.0,21195.93,0.0322,0.1316
 CAMP3780 ,google_ads,new_arrival,2025-05-04,2024-04-07,SUMMER15,237.21,44001.0,2898.0,,21596.57,0.0659,0.1387
CAMP3853, FACEBOOK ,seasonal_sale,2024-01-12,nan,NAN,92.9,23544.0,1928.0,290.0,32172.8,0.0819,
CAMP3782, email ,NEW_ARRIVAL,2024-09-13,2024-07-03,SUMMER15,381.25,40172.0,2394.0,282.0,22496.03,0.0596,0.1178
 CAMP3783 ,facebook,brand_awareness, 2025-08-08 ,2024-11-24,nan,255.73,23676.0,1073.0,34.0,897.46,0.0453,0.0317
camp3784,google_ads,new_arrival,2024-08-28,2025-09-10,NAN,283.72,40241.0,2609.0,146.0,10412.96,0.0648,0.056
camp3785,in_app,SEASONAL_SALE,2024-10-24,2024-03-28, NAN ,341.73,32077.0,772.0,95.0,3255.77,0.0241,0.1231
CAMP3786,nan,seasonal_sale,2025-06-20, 2024-01-16 ,BF2025,1612.48950299938,32395.0,2278.0,,9719.59,0.0703,0.1365
 camp3802 ,facebook,retargeting,2024-02-20,2024-08-13,nan,,,1015.0,121.0,15507.26,0.0552,0.1192
CAMP3788,instagram, brand_awareness ,2024-05-13,2024-09-27, SUMMER15 ,235.26,40467.0,2707.0,400.0,47663.23,0.0669,0.1478
CAMP3789,nan,brand_awareness,2024-12-18,nan, WELCOME10 ,208.42,32558.0,927.0,122.0,6168.04,,0.1316
nan,facebook,new_arrival,2024-08-03,2025-02-25, bf2025 ,130.78,163364.3987091328,267.0,19.0,2635.33,0.0257,0.0712
CAMP3869,facebook,new_arrival,2025-04-28, 2025-04-04 ,nan,439.33,163364.3987091328,1224.0,82.0,9446.52,0.0642,0.067
CAMP3792,instagram,nan,2024-09-24,2024-12-18,nan,210.17,10704.0,408.0,34.0,4694.53,0.0381,0.0833
nan,in_app, SEASONAL_SALE ,2024-07-24,2025-08-22, NAN ,287.4,49890.0,2296.0,68.0,10123.16,0.046,0.0296
nan,nan,new_arrival,2024-12-15,nan,nan,132.87,32739.0,2531.0,369.0,,0.0773,
nan,facebook,SEASONAL_SALE, 2024-07-14 ,2024-04-21,WELCOME10,307.74,38771.0,678.0,76.0,3514.94,0.0175,0.1121
CAMP3796,google_ads,brand_awareness,2025-01-17,2025-05-11,nan,,13926.0,820.0,90.0,7756.82,0.0589,0.1098
nan,instagram,seasonal_sale,2025-05-20,2025-09-12,BF2025,194.42,30969.0,1178.0,85.0,11695.87,0.038,0.0722
camp3798,instagram,nan,2024-02-09,2024-03-19,nan,153.28,7641.0,,17.0,2185.36,0.0202,0.1104
CAMP3799,in_app,seasonal_sale,2024-02-01,2024-12-11, BF2025 ,279.12,9205.0,,9.0,949.09,0.0164,
CAMP3800,GOOGLE_ADS,seasonal_sale,2025-06-21,2025-08-30,nan,240.72,49788.0,,85.0,5034.34,0.0122,0.1396
 CAMP3801 ,google_ads,retargeting,2024-06-28,2024-05-15,nan,424.24,30180.0,370.0,36.0,1991.93,0.0123,0.0973
 camp3802 ,facebook,retargeting,2024-02-20,2024-08-13,nan,,,1015.0,121.0,15507.26,0.0552,0.1192
CAMP3803,in_app,seasonal_sale,2024-07-13,2025-06-12,WELCOME10,354.95,18161.0,1072.0,126.0,,0.059,0.1175
nan,facebook,retargeting,2025-04-02,2024-07-23,BF2025,376.78,42259.0,3218.0,245.0,31382.97,0.0761,0.0761
 camp3805 ,instagram,brand_awareness, 2025-08-02 , 2024-03-28 ,WELCOME10,148.3,4706.0,252.0,22.0,1202.66,0.0535,0.0873
CAMP3806,email,BRAND_AWARENESS, 2024-01-28 ,2024-01-09,NAN,280.94,2912.0,9564.902277963532,9.0,788.52,0.0546,0.0566
