event_id,session_id,customer_id,event_type,event_datetime,sku,quantity,unit_price
EVT210814,SESS105483,CUST1061,page_view,2025-09-12 18:21:05.000000,,,
EVT210815,SESS105483,CUST1061,product_view,2025-09-12 18:21:40.000000,SKU10134,,117.12
EVT210816,,CUST1396,page_view,2025-12-23 17:01:00.000000,,,
EVT210817,SESS105484,CUST1396,product_view,2025-12-23 17:01:40.000000,SKU10110,,
EVT210818,SESS105484,CUST1396,add_to_cart,2025-12-23 17:02:19.000000,SKU10110,2.0,46.14
EVT210819,SESS105484,CUST1396,begin_checkout,2025-12-23 17:04:02.000000,SKU10110,2.0,46.14
EVT210820,SESS105485,CUST1339,page_view,2026-01-04 01:54:02.000000,,,
EVT210821,SESS105486,CUST1160,page_view,2025-04-20 14:44:28.000000,,,
EVT210822,SESS105487,CUST1026,page_view,2025-10-31 14:36:24.000000,,,
EVT210823,SESS105487,CUST1026,product_view,2025-10-31 14:37:00.000000,SKU10170,,113.02
EVT210824,SESS105487,CUST1026,add_to_cart,2025-10-31 14:37:30.000000,SKU10170,3.0,113.02
EVT210825,SESS105488,,page_view,2025-06-15 01:19:07.000000,,,
EVT210826,SESS105488,,product_view,,SKU10036,,163.1
EVT210827,SESS105489,CUST1141,page_view,2025-09-01 21:24:00.000000,,,
EVT210828,SESS105489,CUST1141,product_view,2025-09-01 21:24:46.000000,SKU10089,,168.99
EVT210829,SESS105489,CUST1141,add_to_cart,2025-09-01 21:25:19.000000,SKU10089,4.0,168.99
EVT210830,SESS105490,CUST1229,page_view,2025-04-18 11:23:00.000000,,,
EVT210831,SESS105490,CUST1229,product_view,2025-04-18 11:23:19.000000,SKU10061,,11.55
EVT210832,SESS105491,CUST1281,page_view,2025-08-03 02:43:01.000000,,,
EVT210833,SESS105491,,product_view,2025-08-03 02:43:26.000000,sku10018,,395.81
,SESS105492,CUST1405,page_view,2025-03-23 04:15:57.000000,,,
EVT210835,SESS105492,CUST1405,product_view,2025-03-23 04:16:26.000000,SKU10033,,101.86
EVT210836,SESS105492,CUST1405,add_to_cart,2025-03-23 04:17:05.000000,SKU10033,,101.86
EVT210837,SESS105492,CUST1405,begin_checkout,2025-03-23 04:19:07.000000,SKU10033,1.0,101.86
EVT210838,SESS105493,CUST1236,page_view,2025-08-25 22:53:52.000000,,,
EVT210839,SESS105493,CUST1236,product_view,2025-08-25 22:54:26.000000,SKU10169,,67.28
EVT210840,SESS105494,CUST1090,page_view,2025-04-03 23:12:13.000000,,,
EVT210841,SESS105494,CUST1090,product_view,2025-04-03 23:12:43.000000,SKU10020,,366.84
EVT210842,SESS105494,CUST1090,add_to_cart,2025-04-03 23:13:38.000000,SKU10020,,366.84
EVT210843,SESS105494,CUST1090,begin_checkout,2025-04-03 23:16:16.000000,,2.0,366.84
EVT210844,SESS105495,CUST1265,,2025-04-27 04:51:52.000000,,,
EVT210845,SESS105495,CUST1265,PRODUCT_VIEW,2025-04-27 04:52:49.000000,,,82.31
EVT210846,SESS105495,CUST1265,add_to_cart,2025-04-27 04:53:19.000000,SKU10003,4.0,82.31
EVT210847,sess105497,CUST1378,page_view,2025-06-04 14:14:55.000000,,,
EVT210848,SESS105497,CUST1378,product_view,2025-06-04 14:15:12.000000,SKU10022,,346.49
EVT210849,SESS105498,CUST1072,page_view,2025-05-15 03:24:44.000000,,,
EVT210850,SESS105498,CUST1072,product_view,2025-05-15 03:25:28.000000,SKU10035,,439.47
EVT210851,SESS105499,,page_view,2025-04-08 21:37:36.000000,,,
EVT210852,SESS105499,,product_view,2025-04-08 21:38:19.000000,SKU10047,,403.03
EVT210853,SESS105500,CUST1073,page_view,2025-02-15 11:18:34.000000,,,
EVT210854,,CUST1073,product_view,2025-02-15 11:19:11.000000,SKU10059,,226.78
EVT210855,SESS105500,CUST1073,add_to_cart,2025-02-15 11:20:19.000000,SKU10059,1.0,226.78
EVT210856,SESS105500,CUST1073,begin_checkout,2025-02-15 11:20:52.000000,SKU10059,1.0,226.78
EVT210857,SESS105501,CUST1221,page_view,2025-07-24 16:30:29.000000,,,
EVT210858,SESS105501,CUST1221,product_view,2025-07-24 16:30:48.000000,SKU10037,,33.26
EVT210859,SESS105501,CUST1221,add_to_cart,2025-07-24 16:32:05.000000,SKU10037,1.0,
EVT210860,SESS105501,CUST1221,begin_checkout,2025-07-24 16:34:26.000000,SKU10037,1.0,33.26
EVT210861,SESS105503,CUST1498,page_view,2025-06-18 09:32:02.000000,,,
EVT210862,SESS105504,CUST1079,page_view,2025-06-07 15:33:05.000000,,,
EVT210863,SESS105504,CUST1079, product_view ,2025-06-07 15:33:50.000000,SKU10162,,259.8
EVT210864,SESS105505,CUST1356,,2025-08-11 04:20:06.000000,,,
EVT210865,SESS105506,CUST1199,page_view,2025-10-16 08:58:34.000000,,,
EVT210866,,cust1199,,2025-10-16 08:59:12.000000,SKU10184,,324.76
EVT210867,SESS105508,CUST1098,page_view,,,,
EVT210868, sess105509 ,cust1267,page_view,2025-12-12 02:53:48.000000,,,
EVT210869,,CUST1304,page_view,2025-07-03 12:47:23.000000,,,
EVT210870,SESS105511,,,2025-09-29 03:38:46.000000,,,
EVT210871,SESS105511,CUST1420,product_view,2025-09-29 03:39:41.000000,SKU10176,,171.5
EVT210872,SESS105511,CUST1420,add_to_cart,2025-09-29 03:41:00.000000,SKU10176,2.0,
EVT210873,SESS105512,CUST1199,page_view,2025-07-09 07:36:30.000000,,,
evt210874,SESS105512,CUST1199,,2025-07-09 07:36:53.000000,SKU10055,,86.25
EVT210875,SESS105513,CUST1128,page_view,2025-07-19 08:03:18.000000,,,
EVT210876,SESS105513,CUST1128,product_view,2025-07-19 08:03:43.000000,SKU10122,,65.89
EVT210877,SESS105513,,add_to_cart,2025-07-19 08:05:51.000000,SKU10122,3.0,65.89
EVT210878,SESS105513,CUST1128,begin_checkout,2025-07-19 08:06:49.000000,SKU10122,3.0,65.89
EVT210879,,CUST1004, page_view ,2025-03-13 07:39:48.000000,,,
EVT210880,SESS105514,CUST1004,product_view,2025-03-13 07:40:02.000000,SKU10174,,209.27
EVT210881,SESS105515,CUST1391,page_view,2025-09-22 07:30:42.000000,,,
EVT210882,SESS105515,CUST1391,product_view,,SKU10108,,272.62
EVT210883,SESS105515,CUST1391,add_to_cart,2025-09-22 07:32:06.000000,SKU10108,2.0,272.62
EVT210884,SESS105515,CUST1391,begin_checkout,2025-09-22 07:33:53.000000,SKU10108,2.0,272.62
EVT210885,sess105517,CUST1334,page_view,2025-04-18 23:46:50.000000,,,
EVT210886,sess105517,CUST1334,product_view,2025-04-18 23:47:33.000000,SKU10081,,313.85
EVT210887,SESS105518,CUST1448,page_view,2025-07-09 02:23:56.000000,,,
EVT210888,SESS105519,CUST1199,page_view,2025-03-15 09:26:54.000000,,,
EVT210889,SESS105519,CUST1199,product_view,2025-03-15 09:27:19.000000,SKU10063,,39.81
EVT210890,SESS105520,,page_view,2025-09-23 21:40:00.000000,,,
,SESS105521,CUST1087,page_view,2025-10-27 16:57:36.000000,,,
EVT210892,SESS105521,CUST1087,product_view,2025-10-27 16:58:22.000000,SKU10002,,170.48
EVT210893,SESS105522,CUST1008,page_view,,,,
EVT210894,SESS105522,CUST1008,product_view,2025-05-04 20:39:34.000000,SKU10157,,365.61
EVT210895,SESS105522,CUST1008,add_to_cart,2025-05-04 20:40:08.000000,SKU10157,2.0,
EVT210896,SESS105522,CUST1008,begin_checkout,2025-05-04 20:42:32.000000,SKU10157,2.0,365.61
,SESS105523,CUST1080,page_view,2025-10-20 06:04:37.000000,,,
EVT210898,SESS105523,CUST1080,product_view,2025-10-20 06:05:33.000000,SKU10050,,293.46
EVT210899,SESS105523,cust1080,,2025-10-20 06:05:52.000000,sku10050,1.0,293.46
EVT210900,SESS105523,CUST1080,begin_checkout,2025-10-20 06:07:53.000000,SKU10050,1.0,293.46
EVT210901,SESS105524,CUST1470,page_view,2025-12-26 08:52:01.000000,,,
EVT210902,SESS105525,,PAGE_VIEW,2025-03-24 06:50:16.000000,,,
EVT210903,SESS105525,,product_view,2025-03-24 06:50:34.000000,SKU10028,,
EVT210904,SESS105526,CUST1049,page_view,2025-11-12 08:27:33.000000,,,
EVT210905,SESS105526,CUST1049,product_view,2025-11-12 08:27:55.000000,SKU10182,,195.45
EVT210906,SESS105527,CUST1208,page_view,2025-08-18 03:47:01.000000,,,
EVT210907,,,page_view,2026-02-04 08:33:11.000000,,,
EVT210908,SESS105528,CUST1141,product_view,,SKU10182,,195.45
EVT210909,SESS105530,cust1364,page_view,2025-10-19 12:09:03.000000,,,
EVT210910,SESS105530,cust1364,product_view,2025-10-19 12:09:36.000000,SKU10171,,68.21
EVT210911,SESS105530,,add_to_cart,2025-10-19 12:09:58.000000,,2.0,68.21
EVT210912,SESS105530,cust1364,begin_checkout,2025-10-19 12:10:39.000000,SKU10171,2.0,68.21
EVT210913,,cust1013,page_view,2025-04-06 00:36:37.000000,,,
EVT210914,SESS105531,CUST1013,product_view,2025-04-06 00:37:05.000000,SKU10067,,171.82
EVT210915,SESS105532,,page_view,2026-02-13 08:10:15.000000,,,
EVT210916,SESS105533,CUST1145,page_view,2025-07-03 01:48:12.000000,,,
EVT210917,SESS105534,CUST1307, page_view ,2025-12-01 16:34:38.000000,,,
,SESS105534,CUST1307,product_view,2025-12-01 16:35:06.000000,SKU10013,,
EVT210919,SESS105534,CUST1307,add_to_cart,,SKU10013,4.0,175.39
EVT210920,SESS105534,CUST1307,,2025-12-01 16:38:12.000000,SKU10013,4.0,175.39
EVT210921,SESS105535,CUST1325,page_view,2025-12-07 11:13:54.000000,,,
EVT210922,SESS105535,CUST1325,product_view,2025-12-07 11:14:13.000000,SKU10033,,101.86
EVT210923,SESS105536,CUST1297,page_view,2025-05-19 18:39:19.000000,,,
EVT210924,SESS105536,CUST1297,product_view,2025-05-19 18:40:09.000000,SKU10058,,270.95
EVT210925,SESS105537,CUST1315,page_view,2025-02-16 01:37:56.000000,,,
EVT210926,SESS105537,CUST1315,product_view,,SKU10164,,420.68
EVT210927,SESS105537,CUST1315,add_to_cart,2025-02-16 01:40:43.000000,SKU10164,1.0,420.68
EVT210928,SESS105537,CUST1315,begin_checkout,2025-02-16 01:41:31.000000,SKU10164,1.0,420.68
EVT210929,,CUST1387,page_view,2025-08-13 16:57:16.000000,,,
EVT210930,SESS105539,CUST1270,page_view,2025-10-30 11:22:14.000000,,,
EVT210931,SESS105540,CUST1443,page_view,2025-07-09 07:15:45.000000,,,
EVT210932,SESS105540,CUST1443,product_view,2025-07-09 07:16:11.000000,SKU10094,,326.96
EVT210933,SESS105540,,add_to_cart,2025-07-09 07:17:06.000000,SKU10094,4.0,326.96
EVT210934,SESS105541,CUST1218,page_view,2025-03-07 00:13:26.000000,,,
EVT210935,SESS105541,CUST1218,product_view,2025-03-07 00:13:44.000000,SKU10033,,101.86
EVT210936,SESS105541,CUST1218,add_to_cart,2025-03-07 00:14:47.000000,SKU10033,1.0,101.86
EVT210937,SESS105541,CUST1218,begin_checkout,2025-03-07 00:17:16.000000,SKU10033,,101.86
EVT210938,SESS105542,CUST1264,page_view,2025-06-27 06:13:40.000000,,,
 evt210939 ,SESS105542,CUST1264,product_view,2025-06-27 06:13:46.000000,SKU10160,,274.32
EVT210940,SESS105542,,add_to_cart,2025-06-27 06:16:23.000000,SKU10160,2.0,274.32
EVT210941,SESS105542,CUST1264,begin_checkout,2025-06-27 06:16:54.000000,SKU10160,2.0,274.32
EVT210942,SESS105543,CUST1002,page_view,2025-03-07 09:28:44.000000,,,
EVT210943,,cust1002,,2025-03-07 09:29:18.000000,SKU10156,,53.83
EVT210944,SESS105544,CUST1292,page_view,2025-03-25 22:53:38.000000,,,
EVT210945,SESS105544,CUST1292,product_view,2025-03-25 22:54:08.000000,SKU10067,,171.82
EVT210946,SESS105545,CUST1394,page_view,2025-06-17 04:59:13.000000,,,
EVT210947,SESS105545,CUST1394,product_view,2025-06-17 04:59:47.000000,SKU10050,,293.46
EVT210948,SESS105546,CUST1270,PAGE_VIEW,2025-11-20 15:33:13.000000,,,
EVT210949,SESS105546,CUST1270,product_view,2025-11-20 15:33:32.000000,SKU10136,,111.64
EVT210950,SESS105547,CUST1330,page_view,2025-06-12 10:02:54.000000,,,
EVT210951,SESS105548,CUST1189,page_view,2025-11-22 17:45:14.000000,,,
EVT210952,SESS105549,CUST1335,page_view,2025-04-04 04:35:33.000000,,,
EVT210953,SESS105549,CUST1335,product_view,2025-04-04 04:35:55.000000,SKU10077,,509.6
 evt210954 ,SESS105550,CUST1188,page_view,2026-01-20 06:25:02.000000,,,
EVT210955,SESS105550,CUST1188,product_view,2026-01-20 06:25:49.000000,SKU10095,,213.64
EVT210956,SESS105551,,page_view,2025-11-10 10:42:29.000000,,,
EVT210957,SESS105551,CUST1036,,2025-11-10 10:42:57.000000,,,121.81
EVT210958,,CUST1041,page_view,2025-08-01 14:46:12.000000,,,
EVT210959,SESS105553,CUST1041,product_view,2025-08-01 14:46:39.000000,SKU10030,,364.83
EVT210960,SESS105554,CUST1498,page_view,2025-02-22 07:46:15.000000,,,
EVT210961,SESS105554,CUST1498,product_view,2025-02-22 07:47:03.000000,SKU10052,,141.86
EVT210962,SESS105555,CUST1381,,2025-09-25 13:33:28.000000,,,
EVT210963,SESS105555,CUST1381,product_view,2025-09-25 13:34:10.000000,SKU10026,,354.92
EVT210964,sess105556,,page_view,2025-05-16 05:25:59.000000,,,
EVT210965,SESS105556,CUST1224,product_view,2025-05-16 05:26:48.000000,SKU10179,,
EVT210966,SESS105557,CUST1086,page_view,2025-08-04 07:35:59.000000,,,
EVT210967,SESS105558,cust1011,page_view,2025-12-30 14:19:52.000000,,,
EVT210968, sess105559 ,,page_view,2026-02-09 14:20:25.000000,,,
EVT210969,SESS105560,CUST1382,page_view,2025-03-05 06:48:26.000000,,,
EVT210970,SESS105560,CUST1382,product_view,2025-03-05 06:48:58.000000,SKU10082,,69.48
EVT210971,SESS105561,CUST1223,page_view,2025-12-09 11:22:58.000000,,,
EVT210972, SESS105562 ,CUST1097,page_view,2025-10-19 19:08:57.000000,,,
EVT210973,SESS105562,CUST1097,product_view,2025-10-19 19:09:06.000000,SKU10047,,403.03
 EVT210974 ,SESS105563,CUST1257,page_view,2025-07-24 10:42:14.000000,,,
EVT210975,sess105563,CUST1257,product_view,2025-07-24 10:42:22.000000,SKU10133,,240.79
EVT210976,SESS105564,CUST1038,page_view,2025-11-24 05:16:09.000000,,,
EVT210977,SESS105564,CUST1038,product_view,2025-11-24 05:16:17.000000,SKU10102,,409.05
EVT210978,SESS105565,CUST1420,page_view,2025-10-01 22:30:47.000000,,,
EVT210979,SESS105565,CUST1420,product_view,2025-10-01 22:30:50.000000,SKU10040,,183.9
EVT210980,SESS105565,CUST1420,add_to_cart,2025-10-01 22:32:06.000000,SKU10040,3.0,183.9
EVT210981,SESS105565,CUST1420,begin_checkout,2025-10-01 22:35:35.000000,SKU10040,3.0,183.9
EVT210982,SESS105566,CUST1034,page_view,2025-11-07 16:39:27.000000,,,
,SESS105567,cust1017,page_view,,,,
EVT210984,SESS105567,cust1017,,2025-10-18 04:01:33.000000,sku10028,,316.53
EVT210985,SESS105567,,add_to_cart,2025-10-18 04:02:21.000000,SKU10028,3.0,316.53
EVT210986,SESS105567,,begin_checkout,2025-10-18 04:04:46.000000,SKU10028,3.0,316.53
EVT210987,SESS105568,CUST1442,page_view,2025-05-05 03:58:39.000000,,,
EVT210988,SESS105568,CUST1442,product_view,,SKU10159,,344.17
EVT210989,SESS105569,,page_view,2025-11-07 20:54:51.000000,,,
,SESS105569,,product_view,2025-11-07 20:55:38.000000,SKU10109,,314.75
EVT210991,SESS105569,,add_to_cart,2025-11-07 20:57:02.000000,SKU10109,3.0,314.75
EVT210992,SESS105570, cust1480 ,page_view,2025-11-10 19:29:04.000000,,,
EVT210993,, cust1480 ,product_view,2025-11-10 19:29:55.000000,SKU10060,,78.73
EVT210994,SESS105570, cust1480 ,add_to_cart,2025-11-10 19:31:41.000000,SKU10060,2.0,78.73
EVT210995,SESS105572,CUST1444,page_view,2026-01-20 08:14:45.000000,,,
EVT210996,SESS105573,CUST1490,,2025-12-18 00:22:24.000000,,,
EVT210997,SESS105573,CUST1490, product_view ,2025-12-18 00:22:58.000000,SKU10059,,226.78
EVT210998,,CUST1490,add_to_cart,2025-12-18 00:23:40.000000,SKU10059,4.0,
EVT210999,SESS105574,CUST1054,page_view,2025-04-16 01:09:15.000000,,,
EVT211000,SESS105574,CUST1054, product_view ,2025-04-16 01:09:44.000000,SKU10187,,47.61
EVT211001,SESS105574,CUST1054,add_to_cart,2025-04-16 01:10:14.000000,SKU10187,2.0,47.61
EVT211002,SESS105575,CUST1021,page_view,2025-09-23 12:36:03.000000,,,
EVT211003,SESS105575,CUST1021,product_view,2025-09-23 12:36:41.000000,SKU10027,,479.34
EVT211004,SESS105577,CUST1241,page_view,2026-01-25 15:14:52.000000,,,
EVT211005,SESS105577,CUST1241,product_view,2026-01-25 15:15:42.000000,SKU10127,,50.76
EVT211006,SESS105577,CUST1241,add_to_cart,2026-01-25 15:17:20.000000,SKU10127,2.0,50.76
EVT211007,SESS105577,CUST1241,begin_checkout,2026-01-25 15:18:28.000000,SKU10127,2.0,50.76
EVT211008,SESS105577,CUST1241,purchase,2026-01-25 15:20:35.000000,SKU10127,2.0,50.76
EVT211009,SESS105578,CUST1202,page_view,2025-05-23 08:02:24.000000,,,
EVT211010,SESS105578,CUST1202,product_view,2025-05-23 08:03:12.000000,SKU10149,,127.65
EVT211011, SESS105579 , cust1416 ,page_view,2025-04-28 15:18:07.000000,,,
EVT211012,SESS105580,CUST1332,page_view,2025-08-05 00:52:46.000000,,,
,SESS105581,CUST1410,page_view,2025-07-21 11:40:37.000000,,,
EVT211014,SESS105581,CUST1410,product_view,2025-07-21 11:41:15.000000,,,170.48
EVT211015,SESS105582,CUST1196,page_view,2025-09-30 06:33:49.000000,,,
EVT211016,SESS105582,CUST1196,product_view,2025-09-30 06:33:55.000000,SKU10152,,274.03
EVT211017,SESS105583,CUST1392,page_view,2025-04-21 15:44:49.000000,,,
EVT211018,SESS105583,CUST1392,product_view,2025-04-21 15:45:16.000000,SKU10163,,59.8
EVT211019,,CUST1392,add_to_cart,2025-04-21 15:46:23.000000,,2.0,59.8
EVT211020,SESS105583,CUST1392,begin_checkout,2025-04-21 15:47:46.000000,SKU10163,2.0,59.8
 evt211021 ,SESS105584,CUST1236,page_view,2025-07-12 21:24:48.000000,,,
,SESS105585,CUST1160,page_view,2025-04-20 20:07:32.000000,,,
EVT211023,SESS105586,CUST1002,page_view,2025-04-15 17:58:16.000000,,,
EVT211024,SESS105586,CUST1002,product_view,2025-04-15 17:58:32.000000,SKU10095,,213.64
EVT211025,SESS105586,CUST1002,,2025-04-15 18:00:37.000000,SKU10095,2.0,213.64
EVT211026,SESS105587,CUST1305,page_view,2025-04-01 18:19:57.000000,,,
EVT211027,,CUST1305,product_view,2025-04-01 18:20:15.000000,SKU10176,,171.5
EVT211028,SESS105588,CUST1245,page_view,2025-09-08 05:10:03.000000,,,
EVT211029,,CUST1245,product_view,2025-09-08 05:10:17.000000,SKU10175,,174.21
EVT211030,SESS105589,CUST1392,page_view,2025-10-31 08:13:11.000000,,,
EVT211031,SESS105589,CUST1392,,2025-10-31 08:13:28.000000,SKU10105,,375.86
EVT211032,SESS105589,CUST1392, add_to_cart ,,SKU10105,2.0,375.86
EVT211033,SESS105590,CUST1362,page_view,2025-11-04 23:36:10.000000,,,
EVT211034,SESS105590,CUST1362,product_view,2025-11-04 23:37:02.000000,SKU10050,,293.46
EVT211035,SESS105591,CUST1020, page_view ,2025-03-30 09:39:50.000000,,,
EVT211036,SESS105591,CUST1020,product_view,2025-03-30 09:39:59.000000,,,53.83
EVT211037,SESS105592,CUST1149,page_view,2025-08-12 17:16:14.000000,,,
EVT211038,SESS105592,,product_view,2025-08-12 17:16:49.000000,SKU10051,,57.19
EVT211039,SESS105593,CUST1487,page_view,2025-11-29 13:31:32.000000,,,
EVT211040,SESS105594,CUST1320,page_view,2025-10-02 22:55:13.000000,,,
EVT211041,SESS105594,CUST1320,product_view,2025-10-02 22:55:17.000000,SKU10141,,104.19
EVT211042,SESS105595,CUST1211,page_view,2025-07-05 17:52:27.000000,,,
EVT211043,SESS105595,CUST1211,product_view,2025-07-05 17:53:09.000000,SKU10034,,263.17
EVT211044,SESS105596,CUST1310,page_view,2025-04-12 13:39:05.000000,,,
EVT211045,SESS105596,CUST1310,,2025-04-12 13:39:21.000000,SKU10170,,113.02
EVT211046,SESS105597,CUST1150,page_view,2025-11-25 03:41:23.000000,,,
EVT211047,SESS105597,CUST1150,product_view,,SKU10194,,546.65
EVT211048,SESS105597,CUST1150,add_to_cart,2025-11-25 03:42:43.000000,SKU10194,3.0,546.65
,SESS105598,CUST1467,page_view,2025-09-13 04:10:06.000000,,,
EVT211050,SESS105598,CUST1467,product_view,2025-09-13 04:10:55.000000,SKU10010,,368.87
EVT211051,SESS105598,CUST1467,add_to_cart,,SKU10010,4.0,368.87
EVT211052,SESS105599,CUST1132,page_view,2025-08-06 04:53:14.000000,,,
EVT211053,,CUST1132,product_view,2025-08-06 04:54:02.000000,SKU10105,,375.86
EVT211054,SESS105600,CUST1031,page_view,2025-07-16 20:43:34.000000,,,
EVT211055,SESS105601,CUST1261,page_view,2025-10-27 04:25:32.000000,,,
EVT211056,,CUST1320,page_view,2025-03-19 17:41:37.000000,,,
EVT211057,SESS105603,CUST1183,page_view,2025-10-24 09:03:15.000000,,,
EVT211058,SESS105603,CUST1183,product_view,2025-10-24 09:04:12.000000,SKU10007,,327.49
EVT211059,SESS105604,CUST1105,PAGE_VIEW,2026-01-07 17:58:33.000000,,,
EVT211060,SESS105604,CUST1105,product_view,2026-01-07 17:58:55.000000,SKU10048,,505.2
EVT211061,SESS105605,CUST1394,page_view,2025-07-10 18:52:11.000000,,,
EVT211062,SESS105605,CUST1394,product_view,2025-07-10 18:53:01.000000,SKU10042,,473.53
EVT211063,SESS105607,CUST1073,page_view,2026-01-08 17:01:21.000000,,,
EVT211064,SESS105608,CUST1418,page_view,2025-10-30 15:15:42.000000,,,
EVT211065,SESS105608,CUST1418,product_view,2025-10-30 15:16:32.000000,SKU10097,,133.61
EVT211066,SESS105608,CUST1418,add_to_cart,2025-10-30 15:17:24.000000,SKU10097,2.0,133.61
EVT211067,SESS105608,CUST1418,begin_checkout,2025-10-30 15:18:49.000000,,2.0,133.61
EVT211068,SESS105610,CUST1345,page_view,2025-11-16 22:01:42.000000,,,
EVT211069,,CUST1360,page_view,,,,
EVT211070,SESS105611,CUST1360,,2025-06-16 17:41:55.000000,SKU10174,,209.27
EVT211071,SESS105612,CUST1233,page_view,2025-07-14 06:33:40.000000,,,
EVT211072,SESS105612,,product_view,2025-07-14 06:34:34.000000,sku10126,,187.97
EVT211073,SESS105613,CUST1288,page_view,2025-10-23 20:22:56.000000,,,
EVT211074,SESS105614,CUST1452,page_view,2025-11-28 13:39:55.000000,,,
EVT211075,SESS105615,CUST1127,page_view,2025-08-15 17:44:50.000000,,,
,SESS105615,CUST1127,product_view,2025-08-15 17:44:59.000000,SKU10197,,274.21
EVT211077,SESS105615,,add_to_cart,2025-08-15 17:46:54.000000,SKU10197,3.0,274.21
EVT211078,SESS105615,CUST1127,begin_checkout,2025-08-15 17:49:15.000000,SKU10197,3.0,274.21
EVT211079,SESS105616,CUST1466,page_view,2025-05-30 21:28:18.000000,,,
EVT211080,SESS105616,CUST1466,product_view,2025-05-30 21:29:02.000000,SKU10011,,
EVT211081, sess105617 ,CUST1410,page_view,2025-11-05 23:10:56.000000,,,
EVT211082, sess105617 ,CUST1410,product_view,2025-11-05 23:11:30.000000,SKU10008,,373.85
EVT211083, sess105617 ,CUST1410,add_to_cart,2025-11-05 23:13:07.000000,SKU10008,4.0,373.85
EVT211084, sess105617 ,,begin_checkout,2025-11-05 23:14:44.000000,SKU10008,4.0,
EVT211085,SESS105618,CUST1328,page_view,2025-03-22 15:19:24.000000,,,
EVT211086,SESS105619,CUST1433,page_view,2025-10-08 09:11:21.000000,,,
EVT211087,SESS105619,CUST1433,product_view,2025-10-08 09:11:47.000000,SKU10104,,24.71
EVT211088,SESS105619,CUST1433,add_to_cart,2025-10-08 09:14:07.000000,SKU10104,2.0,24.71
EVT211089,SESS105620,CUST1116,page_view,2025-10-18 14:10:17.000000,,,
EVT211090,SESS105620,CUST1116,product_view,2025-10-18 14:10:45.000000,SKU10016,,121.25
EVT211091,SESS105620,CUST1116,add_to_cart,2025-10-18 14:11:34.000000,SKU10016,1.0,121.25
EVT211092,SESS105620,CUST1116,begin_checkout,2025-10-18 14:14:22.000000,SKU10016,,121.25
EVT211093,SESS105622,CUST1218,,2025-05-18 11:44:42.000000,,,
EVT211094,SESS105624,CUST1351,page_view,2025-12-21 12:50:37.000000,,,
EVT211095,SESS105624,CUST1351,product_view,2025-12-21 12:51:13.000000,SKU10009,,461.22
EVT211096,SESS105625,cust1267,page_view,2025-05-18 01:13:04.000000,,,
EVT211097,SESS105625,cust1267,product_view,2025-05-18 01:13:42.000000,SKU10084,,310.58
EVT211098,SESS105626,CUST1457,page_view,2025-06-28 12:39:29.000000,,,
EVT211099,SESS105627,CUST1279,page_view,2025-08-01 11:25:35.000000,,,
EVT211100,SESS105627,CUST1279,product_view,2025-08-01 11:25:58.000000,SKU10128,,133.03
EVT211101,SESS105627,CUST1279,add_to_cart,2025-08-01 11:27:44.000000,SKU10128,3.0,133.03
EVT211102,SESS105627,CUST1279,,2025-08-01 11:29:43.000000,,3.0,133.03
EVT211103,SESS105628,CUST1244,page_view,2025-06-29 22:23:18.000000,,,
EVT211104,SESS105628,CUST1244,product_view,2025-06-29 22:23:23.000000,SKU10104,,24.71
EVT211105,SESS105629,CUST1048,page_view,2025-07-03 10:46:09.000000,,,
EVT211106,SESS105629,CUST1048,product_view,2025-07-03 10:46:28.000000,SKU10036,,163.1
EVT211107,SESS105629,CUST1048,add_to_cart,2025-07-03 10:47:49.000000,SKU10036,3.0,163.1
EVT211108,SESS105630,CUST1375,page_view,2025-05-09 19:50:06.000000,,,
 EVT211109 ,SESS105630,CUST1375,product_view,2025-05-09 19:50:29.000000,SKU10135,,42.83
EVT211110,SESS105630,CUST1375,add_to_cart,2025-05-09 19:51:46.000000,SKU10135,2.0,42.83
EVT211111,SESS105631,CUST1376,page_view,2025-04-30 23:11:12.000000,,,
EVT211112,SESS105634,cust1461,page_view,2025-09-30 23:40:48.000000,,,
EVT211113,SESS105634,CUST1461,product_view,2025-09-30 23:41:01.000000,SKU10013,,
EVT211114,SESS105634,cust1461,add_to_cart,2025-09-30 23:42:29.000000,SKU10013,4.0,175.39
EVT211115,SESS105635,CUST1257,,2025-09-11 02:48:31.000000,,,
EVT211116,SESS105635,CUST1257,product_view,2025-09-11 02:48:40.000000,SKU10198,,19.11
EVT211117,SESS105636,CUST1402,page_view,2025-08-28 03:50:03.000000,,,
EVT211118,SESS105636,CUST1402,product_view,2025-08-28 03:50:05.000000,SKU10099,,19.04
EVT211119,SESS105636,CUST1402,add_to_cart,2025-08-28 03:51:50.000000,SKU10099,3.0,19.04
EVT211120,SESS105636,CUST1402,begin_checkout,2025-08-28 03:53:09.000000,SKU10099,3.0,19.04
EVT211121,SESS105637,,page_view,2025-10-06 04:30:30.000000,,,
EVT211122,SESS105637,CUST1045,product_view,2025-10-06 04:31:06.000000,SKU10038,,239.32
EVT211123,SESS105639,CUST1129,page_view,,,,
EVT211124,SESS105639,CUST1129,product_view,2026-01-22 20:03:51.000000,SKU10191,,435.85
EVT211125,SESS105639,CUST1129,add_to_cart,2026-01-22 20:05:20.000000,SKU10191,2.0,435.85
