session_id,customer_id,session_start,session_end,session_duration_sec,pages_viewed,device_type,landing_page,traffic_source,campaign_name,converted_flag,revenue
,CUST1032,2025-05-12 00:21:01.000000,2025-05-12 00:22:30.000000,89.0,16.0,desktop,category,direct,,False,
SESS105497,CUST1378,2025-06-04 14:14:52.000000,2025-06-04 14:41:16.000000,1584.0,15.0,mobile,deals,referral,,True,312.9
SESS105498,CUST1072,2025-05-15 03:24:42.000000,2025-05-15 03:39:54.000000,912.0,9.0,desktop,category,email,Prime Day Rivals,False,0.0
SESS105499,,2025-04-08 21:37:35.000000,2025-04-08 22:00:13.000000,1358.0,16.0,desktop,search,organic_search,,False,0.0
SESS105500,CUST1073,2025-02-15 11:18:30.000000,2025-02-15 11:20:52.000000,142.0,5.0,mobile,category,email,Valentine's Day Specials,False,0.0
SESS105501,CUST1221,2025-07-24 16:30:23.000000,2025-07-24 16:46:58.000000,995.0,10.0,mobile,product,email,Fall Fashion Preview,False,0.0
SESS105502,CUST1305,,2025-04-12 14:17:05.000000,916.0,12.0,tablet,DEALS,referral,,True,57.81
SESS105503,CUST1498,2025-06-18 09:31:56.000000,2025-06-18 09:33:46.000000,110.0,15.0,mobile,home,organic_search,,False,0.0
SESS105504,CUST1079,2025-06-07 15:32:58.000000,2025-06-07 15:35:39.000000,161.0,15.0,desktop,search,organic_search,,,
SESS105505,CUST1356,2025-08-11 04:19:57.000000,2025-08-11 04:36:42.000000,1005.0,17.0,desktop, home , email ,Fall Fashion Preview,True,458.37
SESS105506,CUST1199,2025-10-16 08:58:25.000000,2025-10-16 09:26:14.000000,1669.0,9.0,mobile,,,Spring Clearance,False,0.0
,CUST1248,2025-02-21 15:33:52.000000,2025-02-21 16:00:45.000000,1613.0,9.0,,new_arrivals,social,Easter Weekend Sale,False,0.0
SESS105508,CUST1098,2025-07-15 03:11:34.000000,2025-07-15 03:28:22.000000,1008.0,16.0,tablet,deals,paid_search,Mid-Year Mega Sale,False,0.0
SESS105509,cust1267,2025-12-12 02:53:44.000000,2025-12-12 03:16:12.000000,1348.0,12.0,mobile,,paid_search,Spring Clearance,False,0.0
SESS105510,CUST1304,2025-07-03 12:47:13.000000,2025-07-03 13:01:17.000000,,10.0, tablet ,product,referral,,False,0.0
SESS105511,CUST1420,2025-09-29 03:38:44.000000,2025-09-29 04:03:55.000000,1511.0,17.0,mobile,home,referral,,False,0.0
SESS105512,CUST1199,2025-07-09 07:36:20.000000,2025-07-09 08:02:48.000000,1588.0,4.0,tablet, product ,referral,,False,0.0
SESS105513,CUST1128,2025-07-19 08:03:18.000000,2025-07-19 08:31:09.000000,1671.0,7.0,tablet,category,direct,,False,0.0
SESS105514,CUST1004,2025-03-13 07:39:38.000000,2025-03-13 07:49:44.000000,606.0,20.0,desktop, category ,direct,,False,0.0
SESS105515,CUST1391,2025-09-22 07:30:37.000000,2025-09-22 07:38:19.000000,462.0,7.0,desktop,new_arrivals,direct,,False,0.0
,CUST1295,,2026-01-03 18:36:17.000000,1054.0,5.0,mobile,search,email,Easter Weekend Sale,False,0.0
sess105517,CUST1334,2025-04-18 23:46:47.000000,2025-04-18 23:53:38.000000,,18.0,tablet,product,direct,,False,
SESS105518,CUST1448,2025-07-09 02:23:46.000000,2025-07-09 02:25:42.000000,116.0,2.0,tablet,product,direct,,,
SESS105519,CUST1199,2025-03-15 09:26:51.000000,2025-03-15 09:49:06.000000,1335.0,15.0,mobile,DEALS,direct,,False,0.0
SESS105520,,2025-09-23 21:39:57.000000,2025-09-23 21:56:37.000000,1000.0,7.0,tablet,deals,direct,,False,0.0
SESS105521,CUST1087,2025-10-27 16:57:31.000000,2025-10-27 17:09:43.000000,732.0,14.0,mobile,category,email,,True,414.25
SESS105522,CUST1008,2025-05-04 20:38:49.000000,2025-05-04 20:43:07.000000,258.0,12.0,mobile,new_arrivals,direct,,False,0.0
SESS105523,CUST1080,2025-10-20 06:04:34.000000,2025-10-20 06:19:37.000000,903.0,17.0,tablet,search,social,Summer Blowout 2026,False,0.0
SESS105524,CUST1470,2025-12-26 08:51:52.000000,2025-12-26 09:17:10.000000,1518.0,14.0,mobile,new_arrivals,organic_search,,False,0.0
SESS105525,,2025-03-24 06:50:14.000000,2025-03-24 06:56:40.000000,386.0,1.0,mobile,new_arrivals,email,Anniversary Special,False,0.0
SESS105526,CUST1049,2025-11-12 08:27:30.000000,2025-11-12 08:43:52.000000,982.0,17.0,,product,direct,,,0.0
SESS105527,CUST1208,2025-08-18 03:46:58.000000,2025-08-18 03:53:16.000000,378.0,4.0,mobile,new_arrivals,paid_search,Labor Day Savings,False,0.0
SESS105528,CUST1141,2026-02-04 08:33:11.000000,2026-02-04 08:49:09.000000,958.0,8.0,MOBILE,deals,paid_search,Cyber Monday Deals,False,0.0
SESS105529,CUST1075,,2025-05-05 20:58:27.000000,1239.0,16.0,mobile,new_arrivals,direct,,False,0.0
SESS105530,cust1364,2025-10-19 12:08:58.000000,2025-10-19 12:10:39.000000,101.0,10.0,tablet,home,direct,,False,0.0
SESS105531,CUST1013,2025-04-06 00:36:33.000000,2025-04-06 01:01:48.000000,1515.0,5.0,mobile,new_arrivals,email,Diwali Festive Sale,False,0.0
SESS105532,CUST1056,2026-02-13 08:10:09.000000,2026-02-13 08:18:55.000000,526.0,19.0,MOBILE,search,organic_search,,False,0.0
SESS105533,CUST1145,2025-07-03 01:48:05.000000,2025-07-03 01:53:49.000000,344.0,6.0,mobile,category,email,,True,26.96
SESS105534,CUST1307,2025-12-01 16:34:33.000000,2025-12-01 16:56:54.000000,1341.0,17.0,mobile,deals,paid_search,Spring Clearance,False,0.0
SESS105535,CUST1325,2025-12-07 11:13:46.000000,2025-12-07 11:19:16.000000,330.0,11.0,tablet,product,social,anniversary special,False,0.0
SESS105536,CUST1297,2025-05-19 18:39:12.000000,2025-05-19 18:55:48.000000,996.0,4.0,mobile,product,direct,,False,0.0
SESS105537,CUST1315,2025-02-16 01:37:56.000000,2025-02-16 01:54:28.000000,992.0,16.0,tablet,search,email,Valentine's Day Specials,False,0.0
SESS105538,CUST1387,2025-08-13 16:57:12.000000,2025-08-13 17:15:43.000000,1111.0,6.0,mobile,home,organic_search,,False,0.0
SESS105539,CUST1270,2025-10-30 11:22:04.000000,2025-10-30 11:24:48.000000,164.0,3.0,mobile,new_arrivals,social,,True,204.89
SESS105540,CUST1443,2025-07-09 07:15:35.000000,2025-07-09 07:27:04.000000,689.0,18.0,tablet,deals,organic_search,,False,0.0
SESS105541,CUST1218,2025-03-07 00:13:24.000000,2025-03-07 00:14:58.000000,,19.0,desktop,search,referral,,False,0.0
SESS105542,CUST1264,2025-06-27 06:13:33.000000,,216.0,14.0,tablet,,email,Fall Fashion Preview,False,0.0
SESS105543,CUST1002,2025-03-07 09:28:38.000000,2025-03-07 09:31:04.000000,146.0,6.0,tablet,deals,paid_search,Winter Warmup Deals,True,267.53
SESS105544,CUST1292,2025-03-25 22:53:28.000000,2025-03-25 23:19:52.000000,1584.0,2.0,mobile,new_arrivals,paid_search,Loyalty Rewards Week,False,0.0
SESS105545,CUST1394,2025-06-17 04:59:08.000000,2025-06-17 04:59:52.000000,44.0,6.0,TABLET,search,paid_search,Labor Day Savings,False,0.0
SESS105546,CUST1270,2025-11-20 15:33:07.000000,2025-11-20 15:39:50.000000,403.0,10.0,tablet,home,organic_search,,True,484.44
SESS105547,CUST1330,2025-06-12 10:02:50.000000,2025-06-12 10:31:07.000000,1697.0,13.0,mobile,category,email,Labor Day Savings,False,0.0
SESS105548,CUST1189,2025-11-22 17:45:13.000000,2025-11-22 17:47:00.000000,107.0,19.0,tablet,product,direct,,True,213.12
SESS105549,CUST1335,2025-04-04 04:35:29.000000,2025-04-04 05:05:21.000000,1792.0,2.0,mobile,new_arrivals,paid_search,Valentine's Day Specials,False,0.0
SESS105550,CUST1188,2026-01-20 06:24:53.000000,2026-01-20 06:36:46.000000,713.0,10.0,mobile,deals, referral ,,False,0.0
SESS105551,CUST1036,2025-11-10 10:42:21.000000,2025-11-10 10:48:33.000000,372.0,18.0,desktop,, direct ,,False,0.0
,CUST1303,2025-02-21 19:55:52.000000,,1677.0,19.0,desktop,home,paid_search,Easter Weekend Sale,True,
SESS105553,CUST1041,2025-08-01 14:46:02.000000,,623.0,9.0,mobile,deals,paid_search,Valentine's Day Specials,False,
SESS105554,CUST1498,2025-02-22 07:46:06.000000,2025-02-22 08:05:31.000000,1165.0,7.0,,new_arrivals,email,Valentine's Day Specials,False,0.0
SESS105555,CUST1381,2025-09-25 13:33:28.000000,2025-09-25 13:38:11.000000,283.0,20.0,tablet,new_arrivals,email,Holiday Gift Guide 2026,False,
SESS105556,CUST1224,2025-05-16 05:25:53.000000,2025-05-16 05:44:25.000000,1112.0,20.0,mobile,new_arrivals,email, winter warmup deals ,True,152.28
SESS105557,CUST1086,2025-08-04 07:35:55.000000,2025-08-04 07:52:43.000000,1008.0,16.0,mobile,new_arrivals,organic_search,,False,0.0
SESS105558,CUST1011,2025-12-30 14:19:44.000000,2025-12-30 14:45:22.000000,1538.0,13.0,tablet,deals,direct,,False,0.0
SESS105559,CUST1070,2026-02-09 14:20:17.000000,2026-02-09 14:31:01.000000,644.0,15.0,desktop, deals ,paid_search,Christmas Countdown,True,496.93
SESS105560,CUST1382,2025-03-05 06:48:16.000000,2025-03-05 07:05:23.000000,1027.0,4.0,tablet,product,paid_search,Flash Sale Weekend,True,406.05
SESS105561,CUST1223,2025-12-09 11:22:54.000000,2025-12-09 11:33:34.000000,640.0,,tablet,product,social,Christmas Countdown,False,0.0
SESS105562,CUST1097,2025-10-19 19:08:48.000000,2025-10-19 19:37:22.000000,1714.0,11.0,mobile,home,direct,,False,0.0
SESS105563,CUST1257,2025-07-24 10:42:09.000000,2025-07-24 10:53:14.000000,665.0,6.0,tablet,category,referral,,True,105.15
SESS105564,CUST1038,2025-11-24 05:15:59.000000,2025-11-24 05:20:08.000000,249.0,11.0,desktop,product,paid_search,Black Friday Electronics,True,406.22
SESS105565,CUST1420,2025-10-01 22:30:38.000000,2025-10-01 22:39:26.000000,528.0,7.0,mobile,product,email,Labor Day Savings,False,0.0
SESS105566,CUST1034,2025-11-07 16:39:18.000000,2025-11-07 17:00:48.000000,1290.0,19.0,desktop,product,organic_search,,False,0.0
SESS105567,cust1017,2025-10-18 04:00:37.000000,2025-10-18 04:11:41.000000,664.0,1.0,desktop,home,email,,False,0.0
SESS105568,CUST1442,2025-05-05 03:58:36.000000,,,11.0,desktop,search,organic_search,,False,0.0
SESS105569,,2025-11-07 20:54:50.000000,2025-11-07 21:14:38.000000,1188.0,7.0,tablet,search,paid_search,Loyalty Rewards Week,False,0.0
SESS105570, cust1480 ,2025-11-10 19:29:04.000000,2025-11-10 19:49:29.000000,1225.0,12.0,desktop,deals,direct,,False,0.0
,CUST1203,2025-12-13 00:19:41.000000,2025-12-13 00:33:23.000000,822.0,6.0,mobile,new_arrivals,referral,,False,0.0
SESS105572,CUST1444,2026-01-20 08:14:38.000000,2026-01-20 08:44:04.000000,1766.0,17.0,tablet,home,direct,,True,455.51
SESS105573,CUST1490,2025-12-18 00:22:18.000000,2025-12-18 00:26:39.000000,261.0,11.0,mobile,search,email,Summer Blowout 2026,False,0.0
SESS105574,CUST1054,2025-04-16 01:09:10.000000,2025-04-16 01:30:17.000000,1267.0,17.0,desktop,deals,REFERRAL,,True,454.98
SESS105575,CUST1021,2025-09-23 12:35:58.000000,2025-09-23 12:58:53.000000,1375.0,12.0,tablet,category,direct,,True,246.87
SESS105576,CUST1151,,2025-02-27 07:02:33.000000,1543.0,16.0,tablet,new_arrivals,email,Valentine's Day Specials,False,0.0
SESS105577,CUST1241,2026-01-25 15:14:42.000000,2026-01-25 15:21:29.000000,407.0,8.0,desktop,product,referral,,True,306.78
SESS105578,CUST1202,2025-05-23 08:02:21.000000,2025-05-23 08:05:15.000000,174.0,20.0,mobile,,paid_search,Spring Clearance,False,0.0
SESS105579, cust1416 ,2025-04-28 15:18:05.000000,2025-04-28 15:29:35.000000,690.0,12.0,mobile,product, email ,Spring Clearance,False,0.0
SESS105580,CUST1332,2025-08-05 00:52:40.000000,2025-08-05 01:04:17.000000,697.0,20.0,desktop,new_arrivals,direct,,False,0.0
SESS105581,CUST1410,2025-07-21 11:40:31.000000,,1163.0,1.0,mobile,deals,referral,,False,0.0
SESS105582,CUST1196,2025-09-30 06:33:44.000000,2025-09-30 06:39:24.000000,340.0,1.0,desktop,category,social,Summer Blowout 2026,False,0.0
SESS105583,CUST1392,2025-04-21 15:44:45.000000,2025-04-21 15:47:46.000000,181.0,6.0,desktop,search,organic_search,,False,0.0
SESS105584,CUST1236,2025-07-12 21:24:42.000000,2025-07-12 21:26:59.000000,137.0,16.0,mobile,new_arrivals,paid_search,Labor Day Savings,False,0.0
SESS105585,CUST1160,2025-04-20 20:07:31.000000,2025-04-20 20:10:15.000000,164.0,12.0,desktop,category,email,Back to School Sale,False,0.0
SESS105586,CUST1002,2025-04-15 17:58:15.000000,2025-04-15 18:19:17.000000,1262.0,16.0,mobile,product,direct,,True,67.79
SESS105587,CUST1305,2025-04-01 18:19:49.000000,2025-04-01 18:33:57.000000,848.0,7.0,tablet,home,direct,,False,0.0
SESS105588,CUST1245,2025-09-08 05:09:53.000000,,1375.0,4.0,tablet,search,,Holiday Gift Guide 2026,False,0.0
SESS105589,CUST1392,2025-10-31 08:13:07.000000,2025-10-31 08:36:35.000000,1408.0,3.0,mobile,product,paid_search,Anniversary Special,True,369.0
SESS105590,CUST1362,2025-11-04 23:36:08.000000,2025-11-05 00:03:32.000000,1644.0,6.0,desktop,category,social,Anniversary Special,False,0.0
SESS105591,CUST1020,2025-03-30 09:39:40.000000,,678.0,18.0,desktop,new_arrivals,social,Flash Sale Weekend,False,0.0
SESS105592,CUST1149,2025-08-12 17:16:12.000000,2025-08-12 17:29:14.000000,782.0,1.0,tablet,new_arrivals,paid_search,Fall Fashion Preview,False,0.0
SESS105593,CUST1487,2025-11-29 13:31:27.000000,2025-11-29 13:49:43.000000,1096.0,16.0,desktop,home,email,Valentine's Day Specials,False,0.0
SESS105594,CUST1320,2025-10-02 22:55:04.000000,,1736.0,11.0,mobile,deals,direct,,False,0.0
SESS105595,CUST1211,2025-07-05 17:52:26.000000,2025-07-05 18:02:28.000000,602.0,16.0,mobile,home,email,Winter Warmup Deals,True,350.14
SESS105596,CUST1310,2025-04-12 13:39:04.000000,2025-04-12 13:58:02.000000,1138.0,5.0,tablet,deals,direct,,,0.0
SESS105597,CUST1150,2025-11-25 03:41:19.000000,2025-11-25 03:42:57.000000,98.0,4.0,desktop,home,organic_search,,False,0.0
SESS105598,CUST1467,2025-09-13 04:09:58.000000,2025-09-13 04:27:12.000000,1034.0,15.0,tablet,,organic_search,,False,0.0
SESS105599,CUST1132,2025-08-06 04:53:10.000000,2025-08-06 05:19:41.000000,1591.0,4.0,tablet,home,organic_search,,False,
SESS105600,CUST1031,2025-07-16 20:43:30.000000,2025-07-16 20:52:42.000000,552.0,6.0,mobile,new_arrivals,organic_search,,False,
SESS105601,CUST1261,2025-10-27 04:25:24.000000,2025-10-27 04:38:37.000000,793.0,12.0,desktop,product,organic_search,,False,0.0
SESS105602,CUST1320,2025-03-19 17:41:36.000000,2025-03-19 17:50:29.000000,533.0,2.0,desktop,category,social,Valentine's Day Specials,False,0.0
SESS105603,CUST1183,2025-10-24 09:03:14.000000,2025-10-24 09:11:17.000000,483.0,10.0,mobile,deals,referral,,False,0.0
SESS105604,CUST1105,2026-01-07 17:58:33.000000,2026-01-07 18:05:22.000000,409.0,12.0,tablet,deals,direct,,False,0.0
SESS105605,CUST1394,2025-07-10 18:52:10.000000,2025-07-10 19:17:29.000000,1519.0,6.0,tablet,deals,direct,,False,0.0
SESS105606,CUST1232,,,1541.0,13.0,mobile,home,referral,,False,0.0
SESS105607,CUST1073,2026-01-08 17:01:12.000000,,,9.0,mobile,new_arrivals,email,Easter Weekend Sale,False,
SESS105608,CUST1418,2025-10-30 15:15:40.000000,2025-10-30 15:42:36.000000,1616.0,7.0,mobile,product,,,False,0.0
SESS105609,CUST1186,,2025-04-18 13:31:21.000000,612.0,16.0,tablet,,organic_search,,False,0.0
SESS105610,CUST1345,2025-11-16 22:01:40.000000,2025-11-16 22:08:46.000000,426.0,20.0,tablet,deals,social,Christmas Countdown,False,0.0
SESS105611,CUST1360,2025-06-16 17:41:02.000000,2025-06-16 17:49:13.000000,491.0,7.0, mobile ,search,organic_search,,,0.0
SESS105612,CUST1233,2025-07-14 06:33:36.000000,2025-07-14 06:44:14.000000,638.0,7.0,desktop,,organic_search,,False,0.0
SESS105613,CUST1288,2025-10-23 20:22:47.000000,2025-10-23 20:24:53.000000,126.0,7.0,mobile,deals,referral,,False,0.0
SESS105614,CUST1452,2025-11-28 13:39:47.000000,2025-11-28 14:04:03.000000,1456.0,3.0,tablet,product,direct,,False,0.0
SESS105615,CUST1127,2025-08-15 17:44:49.000000,2025-08-15 18:05:59.000000,1270.0,19.0,tablet,category,email,Summer Blowout 2026,False,0.0
SESS105616,CUST1466,2025-05-30 21:28:12.000000,2025-05-30 21:44:28.000000,976.0,19.0,desktop,home,social, Christmas Countdown ,False,0.0
 sess105617 ,CUST1410,2025-11-05 23:10:55.000000,2025-11-05 23:32:57.000000,,2.0,desktop,home,direct,,False,0.0
SESS105618,CUST1328,2025-03-22 15:19:18.000000,2025-03-22 15:34:56.000000,938.0,19.0,tablet, new_arrivals ,social,,True,330.28
SESS105619,CUST1433,2025-10-08 09:11:14.000000,2025-10-08 09:26:32.000000,918.0,12.0,mobile,search,direct,,False,0.0
SESS105620,CUST1116,2025-10-18 14:10:14.000000,2025-10-18 14:29:37.000000,1163.0,1.0,tablet,deals,email,Labor Day Savings,False,0.0
,CUST1216,2025-10-05 01:30:22.000000,2025-10-05 01:51:02.000000,1240.0,,desktop,search, paid_search ,Anniversary Special,,156.89
SESS105622,CUST1218,2025-05-18 11:44:36.000000,2025-05-18 11:47:27.000000,171.0,15.0,tablet,search,paid_search,Diwali Festive Sale,False,0.0
,CUST1266,2025-03-05 17:43:02.000000,2025-03-05 18:06:14.000000,1392.0,9.0,mobile,product,email, winter warmup deals ,False,0.0
SESS105624,CUST1351,2025-12-21 12:50:36.000000,2025-12-21 13:16:58.000000,1582.0,8.0,tablet,category,email,Winter Warmup Deals,True,410.78
SESS105625,cust1267,2025-05-18 01:12:55.000000,2025-05-18 01:26:29.000000,814.0,9.0,tablet,category,paid_search,Cyber Monday Deals,False,
SESS105626,CUST1457,2025-06-28 12:39:22.000000,2025-06-28 12:54:12.000000,890.0,3.0,mobile,product,social,Mid-Year Mega Sale,False,0.0
SESS105627,CUST1279,2025-08-01 11:25:25.000000,2025-08-01 11:32:50.000000,445.0,10.0,mobile,home,referral,,False,0.0
SESS105628,CUST1244,2025-06-29 22:23:12.000000,2025-06-29 22:52:12.000000,1740.0,7.0,mobile,,referral,,False,0.0
SESS105629,CUST1048,2025-07-03 10:46:01.000000,2025-07-03 11:11:56.000000,1555.0,7.0,tablet,category,paid_search,Valentine's Day Specials,False,0.0
SESS105630,CUST1375,2025-05-09 19:50:03.000000,2025-05-09 19:59:37.000000,574.0,19.0,desktop,category,referral,,False,0.0
SESS105631,CUST1376,2025-04-30 23:11:06.000000,2025-04-30 23:23:19.000000,733.0,16.0,mobile,new_arrivals,email,Cyber Monday Deals,False,0.0
SESS105632,,,2026-01-04 11:21:52.000000,936.0,14.0,mobile,search,direct,,False,0.0
SESS105633,CUST1238,,2025-12-19 18:13:59.000000,1328.0,9.0,mobile,category,paid_search,Valentine's Day Specials,False,0.0
SESS105634,cust1461,2025-09-30 23:40:45.000000,2025-10-01 00:04:10.000000,1405.0,8.0,mobile,search,direct,,False,
SESS105635,CUST1257,2025-09-11 02:48:26.000000,2025-09-11 03:04:50.000000,984.0,8.0,mobile,category,email,Anniversary Special,True,168.09
SESS105636,CUST1402,2025-08-28 03:49:54.000000,2025-08-28 03:53:42.000000,228.0,6.0,tablet,search,social,Anniversary Special,False,0.0
SESS105637,CUST1045,2025-10-06 04:30:25.000000,2025-10-06 04:49:10.000000,1125.0,7.0,tablet,product,referral,,False,0.0
SESS105638,CUST1373,,2025-08-15 06:48:24.000000,1599.0,5.0,tablet,category,organic_search,,False,0.0
SESS105639,CUST1129,2026-01-22 20:03:12.000000,2026-01-22 20:21:53.000000,1121.0,5.0,mobile,product,direct,,False,0.0
SESS105640,CUST1261,2025-08-25 06:39:46.000000,2025-08-25 06:57:19.000000,1053.0,3.0,tablet,search,email,Fall Fashion Preview,False,0.0
SESS105641,CUST1314,2025-12-29 00:50:34.000000,2025-12-29 01:00:01.000000,567.0,2.0,mobile,deals,direct,,,0.0
SESS105642,CUST1001,2025-11-07 11:39:56.000000,2025-11-07 12:06:52.000000,1616.0,8.0,mobile,deals,social,Spring Clearance,False,0.0
SESS105643,CUST1242,2025-12-12 09:30:35.000000,2025-12-12 09:42:37.000000,722.0,9.0,mobile,,organic_search,,False,0.0
SESS105644,CUST1352,2025-06-24 04:09:42.000000,2025-06-24 04:24:34.000000,892.0,9.0,tablet,deals,organic_search,,False,0.0
SESS105645,CUST1253,2025-04-18 09:47:26.000000,2025-04-18 09:57:54.000000,628.0,8.0,,category,paid_search,,True,404.97
SESS105646,CUST1416,2025-05-21 04:31:07.000000,2025-05-21 04:40:32.000000,565.0,15.0,desktop,deals,email,End of Season Clearance,False,0.0
SESS105647,CUST1327,2025-06-08 19:27:20.000000,2025-06-08 19:36:02.000000,522.0,14.0, tablet ,product,social,Cyber Monday Deals,False,0.0
SESS105648,CUST1331,2026-02-14 20:39:39.000000,2026-02-14 20:45:55.000000,376.0,17.0,tablet,category,direct,,False,0.0
SESS105649,CUST1130,2025-07-26 01:08:41.000000,2025-07-26 01:28:25.000000,1184.0,6.0,mobile,category,direct,,False,
SESS105650,CUST1154,2026-02-11 18:25:59.000000,2026-02-11 18:38:48.000000,769.0,16.0,desktop,home,,Labor Day Savings,True,81.72
SESS105651, CUST1255 ,2025-05-26 09:34:57.000000,2025-05-26 09:54:58.000000,1201.0,3.0,desktop,new_arrivals,email,Mid-Year Mega Sale,False,0.0
SESS105652,CUST1424,2025-12-07 10:08:03.000000,2025-12-07 10:23:12.000000,909.0,6.0,tablet,deals,direct,,False,0.0
SESS105653,CUST1381,2025-07-31 13:15:08.000000,2025-07-31 13:31:10.000000,962.0,20.0,tablet,new_arrivals,social,Valentine's Day Specials,False,0.0
SESS105654,CUST1249,2026-02-04 01:31:46.000000,2026-02-04 01:46:58.000000,912.0,6.0,tablet,new_arrivals,direct,,False,0.0
SESS105655,CUST1053,2025-05-27 09:59:28.000000,2025-05-27 10:14:15.000000,,,,new_arrivals,referral,,False,0.0
SESS105656,CUST1058,2025-12-04 17:25:14.000000,2025-12-04 17:45:37.000000,1223.0,,mobile,home,direct,,True,101.0
SESS105657,CUST1180,2025-03-26 18:53:30.000000,2025-03-26 18:54:22.000000,52.0,14.0,tablet,deals,email,Valentine's Day Specials,False,0.0
SESS105658,CUST1061,2026-02-06 06:26:53.000000,2026-02-06 06:53:27.000000,1594.0,9.0,desktop,new_arrivals,social,Valentine's Day Specials,False,0.0
SESS105659,cust1086,2025-10-21 09:11:26.000000,2025-10-21 09:27:46.000000,980.0,3.0,mobile,category,paid_search,Labor Day Savings,False,
SESS105660,CUST1393,2025-08-27 01:56:25.000000,2025-08-27 02:01:25.000000,300.0,1.0,mobile,product,paid_search,Fall Fashion Preview,False,0.0
SESS105661,CUST1252,2025-03-17 22:38:12.000000,2025-03-17 22:44:16.000000,364.0,11.0,desktop,search,email,Flash Sale Weekend,False,0.0
SESS105662,CUST1373,2025-03-15 11:14:56.000000,2025-03-15 11:41:30.000000,1594.0,12.0,tablet,category, referral ,,False,0.0
SESS105663,cust1019,2025-11-02 21:07:58.000000,2025-11-02 21:37:27.000000,1769.0,5.0,mobile,category,organic_search,,True,249.85
SESS105664,CUST1249,2025-07-16 21:25:55.000000,2025-07-16 21:50:02.000000,1447.0,12.0,desktop,search,direct,,True,387.25
SESS105665,,2025-03-23 02:14:26.000000,2025-03-23 02:43:56.000000,1770.0,,tablet,category,email,Easter Weekend Sale,False,0.0
,CUST1270,2026-01-15 23:30:46.000000,2026-01-15 23:53:34.000000,1368.0,19.0,tablet,home,social,Valentine's Day Specials,False,0.0
SESS105667,CUST1261,2025-05-29 06:38:52.000000,2025-05-29 06:41:21.000000,149.0,14.0,mobile,deals,organic_search,,True,166.2
SESS105668,,2025-09-23 07:24:43.000000,2025-09-23 07:53:11.000000,1708.0,10.0,mobile,search,organic_search,,False,0.0
SESS105669,CUST1002,2026-01-30 10:42:09.000000,2026-01-30 10:53:05.000000,656.0,10.0,mobile,new_arrivals,referral,,True,160.16
SESS105670,CUST1324,2025-04-28 13:05:59.000000,2025-04-28 13:19:09.000000,790.0,16.0,desktop,home,organic_search,,False,0.0
SESS105671,CUST1127,2026-01-11 22:06:51.000000,2026-01-11 22:12:11.000000,320.0,11.0,mobile,search,organic_search,,False,0.0
SESS105672,CUST1198,2025-02-17 14:15:58.000000,2025-02-17 14:19:09.000000,191.0,20.0,tablet,home,social,Valentine's Day Specials,False,0.0
SESS105673,CUST1453,2025-09-26 14:35:46.000000,2025-09-26 14:43:22.000000,456.0,1.0,desktop,deals,organic_search,,True,205.81
SESS105674,CUST1251,2025-08-26 09:28:43.000000,2025-08-26 09:31:33.000000,170.0,19.0,tablet,category,direct,,True,312.69
SESS105675,CUST1489,2025-11-20 11:11:26.000000,2025-11-20 11:33:53.000000,1347.0,6.0,tablet,new_arrivals,organic_search,,True,447.81
SESS105676,CUST1087,2025-03-16 17:36:50.000000,2025-03-16 17:45:16.000000,506.0,16.0,mobile,category,social,Mid-Year Mega Sale,True,286.22
SESS105677,CUST1169,2025-03-03 07:35:04.000000,2025-03-03 07:47:12.000000,728.0,3.0,tablet,home,social,,False,0.0
SESS105678,CUST1235,2025-03-03 11:19:43.000000,2025-03-03 11:32:08.000000,745.0,17.0,tablet,category, social ,Winter Warmup Deals,False,0.0
SESS105679,CUST1209,2025-07-19 19:29:08.000000,2025-07-19 19:32:09.000000,181.0,14.0,mobile,search,direct,,False,0.0
SESS105680,CUST1214,,2025-07-01 03:38:30.000000,492.0,10.0,desktop,category,email,Winter Warmup Deals,False,0.0
SESS105681,CUST1309,2025-09-02 10:37:05.000000,2025-09-02 11:03:41.000000,1596.0,18.0,tablet,category,email,Anniversary Special,False,0.0
SESS105682,CUST1095,2025-07-30 19:54:07.000000,2025-07-30 20:19:18.000000,1511.0,15.0,,search,social,Summer Blowout 2026,False,0.0
SESS105683,CUST1446,2025-07-20 20:38:40.000000,2025-07-20 20:59:44.000000,1264.0,16.0,desktop,home,direct,,True,28.77
SESS105684,CUST1175,2025-07-03 03:35:47.000000,2025-07-03 03:58:45.000000,1378.0,16.0,,category,social, Prime Day Rivals ,False,
SESS105685,CUST1180,2025-07-17 20:48:09.000000,2025-07-17 21:16:32.000000,1703.0,14.0,mobile,new_arrivals,social,Fall Fashion Preview,True,385.24
SESS105686,CUST1494,2025-04-05 19:23:46.000000,2025-04-05 19:47:06.000000,1400.0,,tablet,category,social,Flash Sale Weekend,False,0.0
SESS105687,CUST1028,2025-08-30 17:57:54.000000,2025-08-30 18:02:49.000000,295.0,13.0,desktop,new_arrivals,email,Holiday Gift Guide 2026,False,0.0
SESS105688,CUST1081,2025-11-06 05:46:05.000000,2025-11-06 06:15:15.000000,1750.0,4.0,tablet,home,paid_search,Labor Day Savings,False,0.0
SESS105689,CUST1458,2025-08-12 00:01:40.000000,2025-08-12 00:13:17.000000,697.0,8.0,mobile,product,paid_search,Anniversary Special,True,35.91
