order_id,payment_method,payment_status,transaction_fee,currency
ORD7005,credit_card,completed,22.78,CAD
,wallet,completed,12.32,BRL
ORD7007,bank_transfer,completed,3.13,BRL
ORD7008,bank_transfer,completed,15.27,INR
 ORD7009 ,paypal,pending,6.87,JPY
ORD7010,debit_card,completed,24.54,
ORD7011,credit_card,refunded,17.59,USD
ORD7012,wallet,completed,18.4,AUD
ORD7013,bank_transfer,refunded,7.14,BRL
ORD7014,debit_card, completed ,5.22,AUD
,debit_card,completed,17.35,GBP
ORD7016,paypal,completed,3.99,JPY
ORD7017,credit_card,completed,13.05,INR
ORD7018,debit_card,failed,3.4,USD
ORD7019,credit_card,completed,8.02,BRL
ORD7020,credit_card,completed,13.04,CAD
ORD7021,wallet,completed,12.15,USD
ORD7022,debit_card,pending,18.53,
ORD7023,debit_card, refunded ,2.94,EUR
ORD7024,debit_card,completed,1.65,
ORD7025,debit_card,completed,19.55,BRL
ORD7026,paypal,completed,1.63,
ORD7027,bank_transfer,completed,19.11,BRL
ORD7028,bank_transfer,completed,,JPY
,paypal,,24.07,AUD
ORD7030,wallet,completed,20.21,USD
ORD7031,bank_transfer,refunded,16.27,JPY
,paypal,completed,6.35,AUD
ORD7033,paypal,refunded,22.01,AUD
ORD7034,paypal,refunded,7.52,INR
ORD7035,wallet,completed,23.83,CAD
ORD7036,bank_transfer,completed,1.07,INR
ORD7037,debit_card,completed,14.57,
ORD7038,debit_card,completed,2.44,EUR
ORD7039,DEBIT_CARD,completed,16.29,CAD
ORD7040,paypal,completed,16.76,JPY
ORD7041,credit_card,completed,19.19,AUD
 ord7042 ,bank_transfer,completed,12.07, GBP 
ORD7043,credit_card,completed,10.01,JPY
ORD7044, credit_card ,completed,7.36,
ORD7045,credit_card,,16.96,EUR
ORD7046,paypal,completed,14.97,USD
ORD7047,paypal,completed,10.19,BRL
,credit_card,completed,8.5,EUR
 ORD7049 ,paypal,refunded,3.66,INR
ORD7050,credit_card,completed,4.5,GBP
 ORD7051 ,debit_card,refunded,24.81, inr 
,bank_transfer,completed,11.36,JPY
ORD7053,credit_card,completed,22.79,INR
ORD7054,credit_card,completed,1.19,INR
ORD7055,credit_card,completed,18.18,GBP
ORD7056,paypal,,3.53,AUD
ORD7057,PAYPAL,completed,13.11,AUD
ORD7058,credit_card,completed,15.11,JPY
ORD7059,,completed,,BRL
,bank_transfer,pending,1.9,EUR
ORD7061,paypal,completed,15.41,CAD
ORD7062,wallet,completed,1.28,JPY
 ord7063 ,wallet,completed,4.94,GBP
ORD7064,debit_card,failed,9.84,
ORD7065,credit_card,refunded,18.45,USD
ORD7066,credit_card,refunded,2.15,EUR
ORD7067,debit_card,completed,16.98,INR
ORD7068,credit_card,completed,24.38,EUR
ORD7069,credit_card,completed,5.0,BRL
ORD7070,bank_transfer,completed,22.2,CAD
ORD7071,paypal,completed,10.36,CAD
ORD7072,wallet,pending,20.44,USD
ORD7073,wallet,completed,3.85,CAD
,debit_card,completed,1.43,JPY
ORD7075,debit_card,completed,7.81,CAD
ORD7076,debit_card,completed,19.44,GBP
,wallet,completed,22.04,CAD
ORD7078,debit_card,,21.89,EUR
ORD7079,,refunded,7.8,EUR
ORD7080,wallet,completed,4.64,USD
 ord7081 ,bank_transfer,completed,16.48,
ORD7082,debit_card,refunded,18.05,
ORD7083,credit_card,completed,2.82,CAD
ORD7084,debit_card,completed,13.35,GBP
ORD7085,credit_card,completed,12.63,BRL
ORD7086,debit_card,completed,14.61,CAD
ORD7087,credit_card,completed,20.1,INR
ORD7088,paypal,completed,13.66,INR
ORD7089,paypal,completed,11.49,
ORD7090,PAYPAL,,8.8,BRL
ORD7091,wallet,completed,,INR
ORD7092,bank_transfer,completed,12.31,
,paypal,completed,4.65,gbp
ORD7094,debit_card,completed,12.85,
ORD7095,credit_card,completed,1.54,AUD
ORD7096,bank_transfer,completed,8.62,CAD
ORD7097,CREDIT_CARD,completed,14.34,EUR
ORD7098,wallet,completed,24.1,BRL
ORD7099,paypal,failed,13.11,INR
ORD7100,debit_card, pending ,2.15,INR
ORD7101,credit_card,completed,24.54,GBP
ORD7102,debit_card,pending,5.73,USD
ORD7103,wallet,completed,,INR
ORD7104,paypal,refunded,13.83,INR
ORD7105,paypal,completed,16.01,BRL
ORD7106,,completed,11.51,EUR
ORD7107,,completed,7.91,GBP
ORD7108,debit_card,failed,17.37,BRL
ORD7109,bank_transfer,completed,0.54,JPY
ORD7110,credit_card,completed,0.93,INR
ORD7111,bank_transfer,completed,17.66,USD
ORD7112,credit_card,completed,15.03,USD
ORD7113,paypal,completed,12.84,USD
ORD7114,debit_card,completed,21.2,BRL
ORD7115,wallet,completed,20.86,BRL
ORD7116,bank_transfer,completed,8.23,BRL
,paypal,completed,7.11,USD
ORD7118,bank_transfer,completed,4.63,EUR
,bank_transfer,completed,20.21,USD
,wallet,completed,16.45,INR
ORD7121,credit_card,,1.75,
ORD7122,credit_card, completed ,3.75,GBP
ORD7123,bank_transfer,completed,0.74,INR
,debit_card,pending,9.21,JPY
ORD7125,,completed,20.21,JPY
ORD7126,wallet,,2.45,EUR
ORD7127,wallet,completed,2.32,AUD
ORD7128,credit_card,completed,12.28,USD
ORD7129,,refunded,3.44,BRL
ORD7130,bank_transfer,completed,19.44,CAD
ORD7131,credit_card,completed,7.92,USD
,bank_transfer,completed,14.5,BRL
ORD7133,debit_card,completed,23.48,GBP
ORD7134,credit_card,completed,18.87,
ORD7135,debit_card,completed,23.19,
ORD7136,debit_card,completed,19.34,USD
ORD7137,bank_transfer,COMPLETED,,INR
ORD7138,credit_card,completed,12.03,JPY
ORD7139,credit_card,completed,21.34,BRL
ORD7140,credit_card,completed,5.93,BRL
ORD7141,debit_card,completed,12.08,USD
ORD7142,debit_card,completed,23.16,
ORD7143,wallet,completed,15.48,
ORD7144,debit_card,completed,21.23,
ORD7145,debit_card,completed,,AUD
ORD7146,paypal,pending,18.36,INR
,paypal,refunded,21.63,USD
ORD7148,paypal,completed,14.66,EUR
,bank_transfer,completed,12.19,BRL
ORD7150,debit_card,completed,3.51,INR
ORD7151, credit_card ,completed,3.71,CAD
ORD7152, debit_card ,completed,13.77,EUR
ORD7153,debit_card,completed,7.16,GBP
ORD7154,paypal,pending,18.69,JPY
,paypal,completed,2.51,AUD
ORD7156,credit_card,completed,24.31, inr 
ORD7157,wallet,pending,6.78,JPY
ORD7158,debit_card,completed,1.43,INR
ORD7159,paypal,refunded,2.87,EUR
ORD7160,paypal,completed,0.59,USD
ORD7161,BANK_TRANSFER,pending,6.73,BRL
,wallet,completed,7.45,USD
ORD7163,paypal,pending,10.78,GBP
ORD7164,credit_card,completed,24.29,GBP
ORD7165,bank_transfer,completed,22.03,AUD
ORD7166,wallet, pending ,24.03,AUD
,paypal,refunded,12.33,INR
ORD7168,bank_transfer,completed,19.27,CAD
ORD7169,bank_transfer,completed,16.33,JPY
ORD7170,credit_card,completed,23.17,
ORD7171,paypal,completed,10.18,GBP
ORD7172,bank_transfer,completed,17.54,EUR
ord7173,,pending,24.95,BRL
ORD7174,credit_card,completed,4.71,BRL
,,refunded,2.15,INR
ORD7176,BANK_TRANSFER,refunded,8.92,USD
ORD7177,paypal,completed,11.59,CAD
ORD7178,credit_card,completed,14.46,AUD
ORD7179,bank_transfer,completed,8.8,EUR
ORD7180,bank_transfer,completed,11.38,CAD
ORD7181,credit_card,failed,1.05,CAD
ORD7182,credit_card,completed,11.56,usd
ORD7183,credit_card,completed,4.92,USD
ORD7184,credit_card,completed,,AUD
ORD7185,credit_card,completed,10.02,INR
ORD7186,debit_card, completed ,11.99,INR
,,COMPLETED,13.64,CAD
ORD7188,credit_card,completed,4.83,EUR
ORD7189,wallet,completed,12.59,BRL
ord7190,debit_card,pending,5.34,USD
ORD7191,wallet,completed,22.59,USD
ORD7192,bank_transfer,COMPLETED,5.59,EUR
,credit_card,completed,20.38,USD
ORD7194,credit_card,completed,3.09,CAD
ORD7195,debit_card,completed,3.5,EUR
ORD7196,,,4.51,AUD
ORD7197,credit_card,failed,6.62,BRL
ORD7198,paypal,completed,19.61,CAD
ORD7199,wallet,completed,0.81,BRL
ORD7200,credit_card,refunded,11.97,USD
ORD7201,bank_transfer,pending,15.08,GBP
ORD7202,wallet,,17.94,JPY
ORD7203,debit_card,completed,, EUR 
ORD7204,wallet,completed,23.66,EUR
ORD7205,paypal,completed,8.14,INR
,bank_transfer,completed,17.47, BRL 
ORD7207,credit_card,refunded,3.85,JPY
ORD7208,bank_transfer,completed,0.5,GBP
ORD7209,bank_transfer,completed,12.35,EUR
ORD7210,credit_card,completed,10.16,BRL
ORD7211,credit_card,completed,2.13,BRL
ORD7212,wallet,completed,20.79,EUR
ORD7213,credit_card,completed,19.89,EUR
ORD7214,paypal,completed,2.28,USD
ORD7215,credit_card,pending,19.93,jpy
,wallet,completed,,CAD
ORD7217,wallet,completed,4.92,EUR
ORD7218,credit_card,completed,2.14,USD
ORD7219,bank_transfer,completed,1.92,GBP
ORD7220,credit_card,failed,15.67,EUR
,wallet,pending,13.53,EUR
ORD7222,wallet,completed,18.05,AUD
ORD7223,wallet,failed,14.29,GBP
ORD7224,debit_card,,11.91,AUD
ORD7225,debit_card,completed,22.23,GBP
ORD7226,wallet,completed,18.87,USD
ORD7227,paypal,pending,7.54,BRL
ORD7228,credit_card,,18.27,CAD
ORD7229,bank_transfer,pending,,USD
ORD7230,paypal,completed,2.64,GBP
ORD7231,credit_card,completed,20.17,EUR
ORD7232,credit_card,failed,10.0,JPY
ORD7233,wallet,pending,10.31,
ORD7234,wallet,completed,16.22,JPY
ORD7235,bank_transfer,completed,19.04,BRL
ORD7236,paypal,completed,19.4,JPY
ORD7237,paypal,refunded,4.92,EUR
ORD7238,paypal,completed,,GBP
ORD7239,wallet,completed,3.12, eur 
ORD7240,paypal,failed,22.41,BRL
ORD7241,wallet,pending,12.64,GBP
ORD7242,bank_transfer,completed,12.35,INR
ORD7243,paypal,completed,13.28,BRL
ORD7244,bank_transfer,completed,8.9,USD
ORD7245,credit_card, completed ,1.36,CAD
ORD7246,debit_card,completed,,JPY
ORD7247,wallet,failed,3.79,CAD
ORD7248,bank_transfer,completed,,INR
ORD7249,debit_card, completed ,16.43,CAD
ORD7250,bank_transfer,completed,15.06,AUD
ORD7251,credit_card,completed,0.59,BRL
ORD7252,wallet,completed,18.49,AUD
ORD7253,wallet,completed,10.55,USD
ORD7254,debit_card,pending,12.7,GBP
ORD7255,paypal,pending,9.84,AUD
ORD7256,wallet,,,AUD
ORD7257,wallet,completed,20.15,JPY
ORD7258,debit_card,pending,5.23,EUR
ORD7259, credit_card , pending ,3.77,JPY
ORD7260,paypal,failed,15.98,BRL
ORD7261,bank_transfer,pending,3.76,CAD
 ORD7262 ,credit_card,completed,11.52,BRL
ORD7263,credit_card,completed,21.34,CAD
ORD7264,credit_card,refunded,16.81,BRL
ORD7265,paypal,completed,9.88,JPY
ORD7266,paypal,completed,12.65,GBP
ORD7267,debit_card,failed,10.92,USD
ORD7268,debit_card,completed,22.2,JPY
ORD7269,bank_transfer,completed,24.33,GBP
ORD7270,credit_card,completed,14.46,BRL
ORD7271,debit_card,failed,7.81,AUD
ORD7272,debit_card,completed,23.51,EUR
,wallet,completed,18.74,GBP
ORD7274,debit_card,,2.14,CAD
ORD7275,bank_transfer,failed,,INR
ORD7276,bank_transfer,refunded,2.73,
ORD7277,wallet,completed,15.67,GBP
ORD7278,paypal,completed,7.75,INR
 ORD7279 ,debit_card,completed,18.36,USD
ORD7280,credit_card,refunded,22.76,GBP
ORD7281,,completed,3.95,USD
ORD7282,, completed ,6.1,GBP
ORD7283,credit_card,completed,5.93,CAD
ORD7284,debit_card,completed,15.7,EUR
,debit_card,completed,7.82,CAD
ORD7286,paypal,,9.74,AUD
ORD7287,wallet,completed,17.0,AUD
ORD7288,,refunded,1.51,AUD
ORD7289,credit_card,completed,2.41,EUR
ORD7290,wallet,refunded,24.85,BRL
ORD7291,debit_card,completed,7.28,JPY
ORD7292,credit_card,completed,11.46,USD
ORD7293,paypal,completed,14.41,AUD
ORD7294,paypal,completed,22.38,CAD
ORD7295,paypal,completed,15.28,BRL
ORD7296,bank_transfer,completed,15.15,CAD
ORD7297,wallet,completed,8.27,JPY
,paypal,failed,2.49,BRL
ORD7299,credit_card,completed,5.0,AUD
ORD7300,bank_transfer,refunded,8.63,CAD
ORD7301,paypal,refunded,17.13,INR
ORD7302,bank_transfer,,19.7,AUD
ORD7303,wallet,completed,10.95,EUR
ORD7304,credit_card,completed,9.17,GBP
,paypal,completed,8.3,
ORD7306,credit_card,completed,2.52,AUD
ORD7307,credit_card,failed,,AUD
ORD7308,paypal,completed,18.68,JPY
ORD7309,credit_card,completed,11.06,JPY
ORD7310,bank_transfer,completed,20.74,JPY
ORD7311,bank_transfer,completed,9.77,GBP
ORD7312,credit_card,failed,20.78,AUD
ORD7313,,failed,5.01,USD
ORD7314,wallet,completed,,INR
ORD7315,bank_transfer,completed,18.29,GBP
ORD7316,bank_transfer,completed,8.24,BRL
ORD7317,paypal,completed,15.4,USD
ORD7318,credit_card,completed,14.23,EUR
ORD7319,paypal,completed,11.39,CAD
ORD7320,wallet,completed,9.88,CAD
ORD7321,debit_card,pending,9.81,JPY
,wallet,,4.67,USD
ORD7323,bank_transfer,completed,22.61,INR
ORD7324,credit_card,completed,22.38,BRL
,bank_transfer,completed,19.69,GBP
ORD7326,paypal,completed,23.45,EUR
,bank_transfer,completed,12.51,
ORD7328,credit_card,completed,12.93,GBP
ORD7329,credit_card,completed,15.14,INR
 ord7330 ,wallet,completed,13.81,CAD
ORD7331,debit_card,completed,6.54,AUD
ORD7332,,completed,13.24,EUR
ORD7333,bank_transfer,refunded,22.36, aud 
ORD7334,paypal,completed,15.39,CAD
ORD7335,wallet,completed,0.72,JPY
ORD7336,wallet,completed,,EUR
ORD7337,paypal,pending,3.23,JPY
ORD7338,wallet,completed,4.18,GBP
ORD7339,wallet,refunded,18.54,GBP
ORD7340,credit_card,completed,9.26,BRL
ORD7341,paypal,completed,3.26,CAD
ORD7342, paypal ,completed,22.7,USD
,debit_card,completed,19.42,EUR
ORD7344,bank_transfer,,5.71,EUR
ORD7345,wallet,completed,19.37,INR
ORD7346,bank_transfer,pending,24.08,BRL
ORD7347,paypal,pending,11.42,BRL
ORD7348,credit_card,completed,23.18,CAD
ORD7349,paypal,pending,,AUD
ORD7350,wallet,completed,1.26,USD
ORD7351,credit_card,completed,18.63,JPY
ORD7352,debit_card,pending,1.03,EUR
ORD7353,paypal,pending,4.77,USD
ORD7354,bank_transfer,completed,20.38,EUR
ORD7355,bank_transfer,completed,18.71,
ORD7356,bank_transfer,completed,,EUR
ORD7357,credit_card,completed,18.48,CAD
,,completed,8.55,BRL
ORD7359,bank_transfer,completed,12.76,GBP
ORD7360,wallet,,17.33,AUD
ORD7361,paypal,completed,6.14,JPY
ORD7362,wallet,completed,23.68,INR
ORD7363,paypal,completed,6.34,BRL
ORD7364,bank_transfer,completed,3.23,AUD
ORD7365,debit_card,completed,7.16,
ORD7366,WALLET,completed,1.76,USD
ORD7367,CREDIT_CARD,completed,15.22,INR
ORD7368,paypal,completed,8.81,BRL
ORD7369,bank_transfer,completed,3.06,EUR
ORD7370,bank_transfer,refunded,13.91,AUD
ORD7371,debit_card,completed,19.73,BRL
ORD7372,credit_card,COMPLETED,0.59,AUD
ORD7373,debit_card,completed,5.4,USD
ORD7374,paypal,failed,22.05,USD
ORD7375,paypal,completed,23.41,JPY
ORD7376,credit_card,completed,12.38,CAD
ORD7377, debit_card ,completed,17.66,USD
ORD7378,,completed,11.93,USD
 ord7379 ,wallet,failed,2.45,USD
ORD7380, wallet ,completed,3.02,CAD
ORD7381,credit_card,completed,23.85,GBP
ORD7382,paypal,completed,8.77,INR
ORD7383,paypal,completed,11.01,BRL
ORD7384,debit_card,completed,5.21,USD
ORD7385,wallet,completed,19.47,INR
ORD7386,wallet,completed,16.97,INR
ORD7387,bank_transfer,completed,7.0,EUR
ORD7388,credit_card,completed,9.5,INR
ORD7389,paypal,,14.56,JPY
ORD7390,debit_card,completed,3.93,
ORD7391,wallet,completed,12.09,CAD
ORD7392,bank_transfer,completed,8.69,AUD
ORD7393,debit_card,completed,24.59,EUR
ORD7394,debit_card,,23.14,JPY
ORD7395,wallet,completed,0.82,USD
ORD7396,,completed,6.81,INR
ORD7397,,completed,12.46,CAD
ORD7398,credit_card,completed,11.02,INR
 ORD7399 ,wallet,completed,22.52,GBP
ORD7400,debit_card,completed,5.74,JPY
ORD7401,credit_card,completed,9.57,USD
ORD7402,credit_card,pending,20.53,INR
ORD7403,bank_transfer,completed,17.49,BRL
ORD7404,wallet,pending,14.39,INR
,paypal,failed,10.58,brl
ORD7406,, completed ,6.2,EUR
ORD7407,bank_transfer,completed,2.83,AUD
ORD7408,WALLET,completed,14.68,GBP
ORD7409,credit_card,completed,2.48,GBP
ORD7410,credit_card,completed,18.35,CAD
ORD7411,wallet,refunded,,GBP
ORD7412,paypal,pending,17.04,INR
ORD7413,paypal,PENDING,18.39,INR
ORD7414,debit_card,refunded,20.47,AUD
ORD7415,bank_transfer,completed,10.31,USD
ORD7416,debit_card,refunded,0.68,CAD
ORD7417,paypal,refunded,21.75,USD
ORD7418,wallet,completed,23.88,CAD
ORD7419,credit_card,completed,23.14,USD
ORD7420,credit_card,pending,7.59,JPY
 ORD7421 ,paypal,COMPLETED,14.88,USD
ORD7422,debit_card,completed,8.16,CAD
ORD7423,credit_card,completed,24.95,CAD
ORD7424,paypal,completed,18.27,JPY
,wallet,completed,3.83,USD
ORD7426,debit_card,completed,0.6,JPY
ORD7427,wallet,completed,,USD
,credit_card,completed,16.95,JPY
ORD7429,debit_card,pending,15.42,USD
ORD7430,debit_card,completed,15.89,JPY
ORD7431,wallet,completed,9.57,GBP
ORD7432,credit_card,COMPLETED,15.08,JPY
ORD7433,paypal, completed ,23.32,AUD
ORD7434,credit_card,completed,23.78,EUR
 ORD7435 ,credit_card,completed,18.6,BRL
ORD7436,wallet,completed,15.02,EUR
ORD7437,wallet,completed,16.92,INR
ORD7438,paypal,refunded,9.71,AUD
ORD7439,,completed,1.29,GBP
ORD7440,bank_transfer,completed,1.03,INR
,bank_transfer,completed,21.28,AUD
ORD7442,credit_card,completed,16.09,
ORD7443,wallet,pending,10.28,EUR
ORD7444,,completed,10.08,INR
,debit_card,completed,3.6,EUR
ORD7446,bank_transfer,completed,7.16,CAD
ORD7447,wallet,completed,12.19,EUR
ORD7448,debit_card,completed,,USD
,,completed,18.28,USD
ORD7450,paypal,refunded,18.41,AUD
ORD7451,wallet,completed,14.54,GBP
,paypal,completed,15.61,EUR
ORD7453,paypal,completed,9.93,INR
ORD7454,debit_card,completed,4.57,BRL
ORD7455,paypal,completed,15.43,GBP
ORD7456,credit_card,pending,3.17,
ORD7457,bank_transfer,pending,11.06,BRL
ORD7458,paypal,completed,1.16,USD
ORD7459,credit_card,failed,18.01,AUD
ORD7460,paypal,completed,9.6,EUR
,bank_transfer,completed,21.14,GBP
ORD7462,credit_card,completed,3.35,JPY
ORD7463,wallet,completed,9.99,AUD
ORD7464,bank_transfer,completed,13.55,USD
ORD7465,credit_card,completed,23.24,AUD
ORD7466,paypal,completed,22.67,GBP
ORD7467,wallet,failed,4.08,USD
ORD7468,wallet,completed,17.96,BRL
ORD7469,wallet,completed,16.24,INR
ORD7470,credit_card,refunded,18.17,GBP
ORD7471,credit_card,completed,21.88,JPY
ORD7472,debit_card,completed,10.1,EUR
 ord7473 ,bank_transfer,refunded,4.83,INR
ORD7474,credit_card,completed,16.73,BRL
ORD7475,paypal,completed,24.99,AUD
ORD7476,debit_card,failed,17.57,
,paypal,COMPLETED,4.2,CAD
ORD7478,debit_card,completed,14.82,GBP
ORD7479,credit_card,completed,20.37,
ORD7480,paypal,completed,23.9, usd 
ORD7481,,refunded,15.95,AUD
ORD7482,bank_transfer,completed,22.45,GBP
ORD7483,credit_card,failed,5.81,CAD
ORD7484,,failed,6.54,
ORD7485,wallet,,23.99,CAD
ORD7486,debit_card,completed,19.21, CAD 
ORD7487,paypal,completed,11.24,JPY
ORD7488,credit_card,completed,0.67,INR
ORD7489,wallet,,17.08,EUR
ORD7490,paypal,completed,0.9,GBP
ORD7491,wallet,completed,24.04,JPY
ORD7492,wallet,completed,3.1,INR
ORD7493,WALLET,completed,23.39,GBP
ORD7494,debit_card,refunded,18.62,AUD
ORD7495,paypal,completed,22.55,
ORD7496,debit_card,completed,24.83,EUR
,credit_card,pending,,USD
ORD7498,wallet,completed,17.11,INR
ORD7499,paypal,completed,18.07,BRL
ORD7500,wallet,completed,8.01,EUR
ORD7501,wallet,pending,4.84,
ORD7502,wallet,refunded,10.85,USD
ORD7503,credit_card,completed,3.47,BRL
ORD7504,credit_card,pending,4.04,EUR
ORD7505,bank_transfer,COMPLETED,5.81,USD
ORD7506,credit_card,COMPLETED,5.49,CAD
ORD7507,wallet,completed,2.53,USD
ORD7508,paypal,failed,13.98,EUR
ORD7509,wallet,completed,1.34,
ORD7510,bank_transfer,completed,14.93,
ORD7511,BANK_TRANSFER,completed,19.93,USD
ORD7512, credit_card ,refunded,21.92,EUR
ORD7513, debit_card ,completed,24.96,CAD
ORD7514,wallet,failed,21.34, JPY 
ORD7515,wallet,completed,11.36,JPY
ORD7516,credit_card, completed ,18.48,CAD
ord7517,credit_card,completed,8.65,JPY
,wallet,completed,15.98,USD
ORD7519,,completed,,INR
ORD7520,paypal,refunded,23.35,USD
ORD7521,wallet,completed,22.99,INR
ORD7522,bank_transfer,completed,15.72,AUD
ORD7523,credit_card,pending,20.55,USD
,paypal,completed,23.93,INR
ORD7525,wallet,completed,6.95,JPY
ORD7526,paypal,pending,24.17,BRL
ORD7527,credit_card,completed,8.26,USD
ORD7528,bank_transfer,completed,20.52,JPY
ORD7529,wallet,refunded,6.1,cad
,debit_card,refunded,15.8,EUR
ORD7531,paypal,completed,21.57,CAD
ORD7532,debit_card,completed,19.8,AUD
ORD7533,credit_card,completed,19.12,GBP
ORD7534,,completed,10.1,BRL
ORD7535,wallet,completed,4.08,EUR
ORD7536,credit_card,completed,20.91,JPY
ORD7537,bank_transfer,completed,21.38,GBP
ORD7538,credit_card,completed,22.37,AUD
,paypal,completed,11.35,CAD
,debit_card,completed,2.74,EUR
ORD7541,paypal,completed,10.17,JPY
ORD7542,debit_card, completed ,21.06,AUD
 ORD7543 ,credit_card,completed,10.0,CAD
ORD7544,wallet,completed,12.82,EUR
ORD7545,paypal,completed,19.22,EUR
ORD7546,credit_card,completed,,AUD
ORD7547,credit_card,completed,20.72,
ORD7548,bank_transfer,completed,1.91,GBP
ORD7549,paypal,completed,6.83,USD
ORD7550,paypal,refunded,20.06,EUR
ORD7551,debit_card,completed,4.28, usd 
,debit_card,completed,7.97,GBP
ORD7553,,COMPLETED,11.38,EUR
ORD7554,credit_card,completed,16.09,AUD
ORD7555,paypal,completed,,GBP
ORD7556,bank_transfer,failed,16.83,BRL
ORD7557,credit_card,failed,21.35,AUD
ORD7558,wallet,pending,11.41,EUR
ORD7559,bank_transfer,completed,20.91,
ORD7560,bank_transfer,completed,12.16,EUR
ord7561,debit_card,completed,24.09,JPY
ORD7562,credit_card,completed,2.25,JPY
,debit_card,failed,21.79,GBP
ORD7564,debit_card,completed,20.8,INR
,wallet,completed,5.07,AUD
ORD7566,credit_card,pending,9.82,
ORD7567,debit_card,completed,6.32,INR
ORD7568,debit_card,completed,0.88,BRL
,wallet,completed,2.28,CAD
ORD7570,debit_card,,,USD
ORD7571,debit_card,completed,22.03,USD
ORD7572,debit_card,completed,3.43,BRL
ORD7573,credit_card,completed,18.52,AUD
ord7574,paypal,,2.1,EUR
ORD7575,wallet,completed,14.3,INR
ORD7576,,refunded,7.95,BRL
ORD7577,wallet,completed,5.05,jpy
ORD7578,bank_transfer,completed,10.99,CAD
ORD7579,paypal,completed,22.84,GBP
ORD7580,,refunded,4.01,INR
ORD7581,paypal,completed,,GBP
ORD7582,credit_card,completed,11.04,JPY
ORD7583,bank_transfer,completed,6.84, EUR 
ORD7584,wallet,refunded,17.65,JPY
ORD7585,DEBIT_CARD,completed,13.8,AUD
ORD7586, paypal ,completed,20.93,CAD
ORD7587,debit_card,completed,7.41,GBP
ORD7588,wallet,pending,22.71,CAD
ORD7589,debit_card,completed,5.22,CAD
ORD7590,wallet,refunded,5.58,GBP
ORD7591,paypal,completed,3.49,USD
ORD7592,bank_transfer,,18.76,BRL
ORD7593,bank_transfer,completed,1.28,INR
ORD7594,bank_transfer,completed,10.1,
ORD7595,bank_transfer,completed,22.85, BRL 
ORD7596,paypal,completed,2.5,EUR
ORD7597,wallet,completed,12.64,EUR
ORD7598,debit_card,pending,22.28,
,credit_card,completed,,INR
ORD7600,debit_card,refunded,10.49,GBP
ORD7601,debit_card,completed,21.71,INR
ORD7602,debit_card,pending,15.23,JPY
ORD7603,credit_card,completed,2.51,GBP
,paypal,completed,17.69,JPY
ORD7605,credit_card,completed,16.3,GBP
ORD7606,wallet,completed,6.59,INR
ORD7607,debit_card,completed,10.69,BRL
ORD7608,debit_card,completed,11.53,EUR
ORD7609,debit_card,,6.4,GBP
ORD7610,credit_card,completed,12.06,BRL
ORD7611,credit_card,completed,8.99,EUR
ORD7612,bank_transfer,refunded,9.32,
ORD7613,bank_transfer,completed,10.5,GBP
ORD7614,wallet,completed,3.5,CAD
ORD7615,,completed,6.63,USD
ORD7616,debit_card,failed,10.75,BRL
ORD7617,wallet,completed,15.87,EUR
,bank_transfer,pending,21.73,USD
ORD7619,debit_card,completed,7.41,USD
ORD7620,paypal,completed,3.69,
ORD7621,credit_card,completed,14.1,INR
,paypal,completed,16.89,AUD
ORD7623,bank_transfer,completed,17.86, jpy 
ORD7624,bank_transfer,completed,14.85,
ORD7625,debit_card,completed,20.44,CAD
ORD7626,wallet,completed,20.88,CAD
ORD7627,paypal,completed,12.54,AUD
,wallet,completed,12.06,GBP
ORD7629,paypal,completed,10.46,EUR
ORD7630,debit_card,completed,,AUD
ORD7631,,completed,2.58,AUD
ORD7632,bank_transfer,failed,7.43,GBP
ORD7633,paypal,refunded,10.34,BRL
ORD7634,wallet,completed,21.48,GBP
ORD7635,bank_transfer,completed,2.51,EUR
ORD7636,credit_card,completed,24.46,INR
ORD7637,wallet,completed,4.6,USD
ORD7638,wallet,completed,21.73,INR
ORD7639,debit_card,completed,19.86,
ORD7640,bank_transfer,pending,24.83,EUR
ORD7641,wallet,,,USD
ORD7642,bank_transfer,completed,9.63,
ORD7643,debit_card,completed,,USD
ORD7644,bank_transfer,completed,21.88,USD
ORD7645,debit_card,completed,15.52,CAD
ORD7646,wallet,,12.36,EUR
ORD7647,debit_card,completed,8.87,AUD
ORD7648,bank_transfer,completed,4.12,EUR
ORD7649,wallet,pending,,BRL
,paypal,completed,2.17,EUR
ORD7651,credit_card,completed,13.26,EUR
ORD7652,debit_card,COMPLETED,9.08,INR
ORD7653,debit_card,completed,4.81,CAD
ORD7654,debit_card,completed,24.34,EUR
ORD7655,bank_transfer,completed,5.48,GBP
ORD7656,wallet,,2.9,BRL
ORD7657,paypal,completed,3.46,USD
ORD7658,credit_card,pending,16.05,
ORD7659,,pending,23.34,EUR
ORD7660,bank_transfer,pending,20.37,BRL
ORD7661,,refunded,22.87,AUD
 ORD7662 ,paypal,completed,16.7,EUR
ORD7663,paypal,completed,6.59,USD
,bank_transfer,completed,13.06,USD
ORD7665,,failed,25.0, CAD 
ORD7666,credit_card,completed,14.43,AUD
ORD7667,debit_card,completed,24.7,JPY
ORD7668,credit_card,completed,11.46,GBP
ORD7669,debit_card,completed,10.79,BRL
ORD7670,credit_card,refunded,16.81,EUR
ORD7671,paypal,completed,16.35,USD
ORD7672,paypal,completed,1.62,CAD
